Date,Price,PER
25W01,93.2,19.7
24W52,93.9,19.85
24W51,92.7,19.62
24W50,94.1,19.93
24W49,96.4,20.44
24W48,98.2,20.84
24W47,97.5,20.71
24W46,98.8,21.01
24W45,100.5,21.39
24W44,99.0,21.09
24W43,98.2,20.94
24W42,95.3,20.34
24W41,95.4,20.38
24W40,95.0,20.31
24W39,94.9,20.31
24W38,96.0,20.57
24W37,94.1,20.18
24W36,99.1,21.27
24W35,99.6,21.4
24W34,99.5,21.4
24W33,101.5,21.85
24W32,100.0,21.54
24W31,92.7,19.99
24W30,94.1,20.31
24W29,96.1,20.76
24W28,100.5,21.74
24W27,108.0,23.38
24W26,113.0,24.49
24W25,98.4,21.34
24W24,99.5,21.6
24W23,96.8,21.04
24W22,97.2,21.14
24W21,94.7,20.62
24W20,98.0,21.36
24W19,100.0,21.81
24W18,100.0,21.84
24W17,97.2,21.25
24W16,93.1,20.37
24W15,96.8,21.2
24W14,98.3,21.55
24W13,98.7,21.66
24W12,98.3,21.59
24W11,105.5,23.19
24W10,100.5,22.12
24W09,99.3,21.87
24W08,98.1,21.63
24W07,98.0,21.63
24W06,96.1,21.23
24W05,93.9,20.76
24W04,100.5,22.25
24W03,88.1,19.52
24W02,88.0,19.52
24W01,84.0,18.65
23W52,85.1,18.91
23W51,89.0,19.92
23W50,84.8,19.12
23W49,89.4,20.31
23W48,88.2,20.18
23W47,89.3,20.59
23W46,82.7,19.21
23W45,79.2,18.54
23W44,68.9,16.25
23W43,66.2,15.74
23W42,63.9,15.31
23W41,63.7,15.38
23W40,64.7,15.74
23W39,66.1,16.21
23W38,67.8,16.76
23W37,67.9,16.93
23W36,67.8,17.04
23W35,68.2,17.28
23W34,65.2,16.66
23W33,67.6,17.42
23W32,67.7,17.59
23W31,69.0,18.08
23W30,74.6,19.71
23W29,75.6,20.15
23W28,71.3,19.17
23W27,74.2,20.13
23W26,73.6,20.14
23W25,75.1,20.74
23W24,79.8,22.24
23W23,74.4,20.92
23W22,72.1,20.46
23W21,60.5,17.33
23W20,61.4,17.75
23W19,61.1,17.83
23W18,61.6,18.15
23W17,62.9,18.72
23W16,59.3,17.82
23W15,66.2,20.09
23W14,55.8,17.1
23W13,54.0,16.72
23W12,54.7,17.1
23W11,51.0,16.11
23W10,49.65,15.85
23W09,50.1,16.16
23W08,48.75,15.89
23W07,48.75,16.06
23W06,47.85,15.94
23W05,46.85,15.77
