Date,Price,PER
25W01,24.55,30.69
24W52,24.9,31.12
24W51,24.25,30.36
24W50,25.2,31.61
24W49,25.8,32.41
24W48,26.05,32.78
24W47,27.35,34.48
24W46,27.1,34.22
24W45,28.0,35.42
24W44,27.7,35.1
24W43,28.05,35.6
24W42,26.8,34.07
24W41,26.35,33.56
24W40,27.15,34.64
24W39,27.65,35.34
24W38,26.65,34.12
24W37,26.45,33.92
24W36,25.9,33.27
24W35,27.55,35.45
24W34,27.5,35.45
24W33,27.05,34.93
24W32,27.4,35.44
24W31,29.6,38.36
24W30,29.9,38.81
24W29,30.05,39.07
24W28,29.9,38.95
24W27,32.55,42.47
24W26,31.1,40.65
24W25,32.05,41.97
24W24,29.2,38.3
24W23,28.7,37.72
24W22,29.3,38.57
24W21,28.3,37.32
24W20,27.25,36
24W19,27.0,35.73
24W18,26.55,35.2
24W17,26.25,34.87
24W16,25.75,34.26
24W15,26.9,35.86
24W14,26.95,35.99
24W13,27.15,36.32
24W12,27.35,36.65
24W11,27.45,36.86
24W10,27.3,36.72
24W09,29.0,39.08
24W08,27.4,36.99
24W07,27.1,36.65
24W06,26.9,36.45
24W05,27.2,36.92
24W04,26.5,36.04
24W03,25.6,34.88
24W02,26.85,36.65
24W01,27.0,36.92
23W52,27.15,37.19
23W51,27.15,36.75
23W50,27.2,36.38
23W49,27.15,35.89
23W48,27.5,35.93
23W47,27.2,35.14
23W46,26.8,34.23
23W45,26.85,33.91
23W44,26.15,32.66
23W43,26.3,32.49
23W42,26.55,32.45
23W41,26.7,32.28
23W40,26.2,31.34
23W39,26.3,31.14
23W38,26.8,31.4
23W37,27.45,31.83
23W36,26.0,29.84
23W35,26.3,29.89
23W34,25.3,28.46
23W33,25.45,28.35
23W32,25.7,28.35
23W31,26.5,28.95
23W30,27.0,29.22
23W29,27.45,29.42
23W28,27.25,28.94
23W27,29.2,30.72
23W26,30.5,31.79
23W25,29.1,30.05
23W24,27.9,28.56
23W23,27.35,27.74
23W22,28.25,28.4
23W21,27.45,27.35
23W20,27.85,27.51
23W19,27.1,26.54
23W18,28.15,27.33
23W17,26.7,25.7
23W16,26.55,25.34
23W15,28.25,26.74
23W14,28.85,27.08
23W13,27.35,25.46
23W12,27.5,25.39
23W11,25.85,23.68
23W10,27.65,25.12
23W09,27.9,25.15
23W08,26.05,23.3
23W07,26.9,23.87
23W06,27.3,24.03
23W05,27.3,23.85
23W03,25.5,22.11
23W02,25.25,21.72
23W01,25.8,22.03
22W53,25.45,21.57
22W52,26.45,22.71
22W51,27.45,23.88
22W50,29.3,25.83
22W49,33.45,29.89
22W48,31.0,28.08
22W47,30.6,28.1
22W46,26.05,24.26
22W45,24.7,23.34
22W44,22.35,21.42
22W43,22.8,22.18
22W42,22.45,22.16
22W41,23.5,23.55
22W40,22.95,23.36
22W39,25.25,26.1
22W38,28.3,29.72
22W37,24.7,26.36
22W36,25.4,27.56
22W35,27.05,29.84
22W34,26.0,29.17
22W33,23.0,26.25
22W32,22.45,26.08
22W31,22.95,27.14
22W30,22.75,27.39
22W29,22.45,27.53
22W28,23.0,28.74
22W27,23.6,30.06
22W26,24.0,31.18
22W25,23.3,30.88
22W24,24.35,32.93
22W23,24.25,33.48
22W22,24.5,34.55
22W21,24.0,34.59
22W20,23.55,34.7
22W19,24.0,36.17
