Date,Price,PER
25W01,68.2,23.76
24W52,67.6,23.55
24W51,70.4,24.42
24W50,63.4,21.89
24W49,68.7,23.61
24W48,69.1,23.65
24W47,74.0,25.21
24W46,69.3,23.5
24W45,66.4,22.42
24W44,64.3,21.62
24W43,64.4,21.56
24W42,61.9,20.63
24W41,62.7,20.8
24W40,63.8,21.08
24W39,64.4,21.18
24W38,62.9,20.6
24W37,62.7,20.45
24W36,54.5,17.7
24W35,60.7,19.63
24W34,59.6,19.19
24W33,56.8,18.21
24W32,53.5,17.08
24W31,60.7,19.3
24W30,61.8,19.57
24W29,64.6,20.37
24W28,67.0,21.04
24W27,69.5,21.74
24W26,65.9,20.53
24W25,62.3,19.33
24W24,67.3,20.8
24W23,61.3,18.87
24W22,59.4,18.21
24W21,57.0,17.4
24W20,56.6,17.21
24W19,57.8,17.51
24W18,55.6,16.77
24W17,55.1,16.56
24W16,54.1,16.19
24W15,61.4,18.31
24W14,58.1,17.26
24W13,59.4,17.57
24W12,58.2,17.15
24W11,58.8,17.26
24W10,53.0,15.5
24W09,54.7,15.94
24W08,55.5,16.11
24W07,55.3,15.99
24W06,53.9,15.53
24W05,54.6,15.67
24W04,56.3,16.1
24W03,56.5,16.09
24W02,57.7,16.37
24W01,59.7,16.88
23W52,61.2,17.24
23W51,59.5,16.65
23W50,60.8,16.9
23W49,61.3,16.93
23W48,60.8,16.68
23W47,60.4,16.47
23W46,60.5,16.39
23W45,57.2,15.4
23W44,57.7,15.44
23W43,57.8,15.37
23W42,58.6,15.48
23W41,60.8,15.96
23W40,63.6,16.6
23W39,63.7,16.52
23W38,64.4,16.6
23W37,67.0,17.17
23W36,66.1,16.83
23W35,65.6,16.61
23W34,65.9,16.58
23W33,66.3,16.59
23W32,66.2,16.47
23W31,70.8,17.51
23W30,71.9,17.68
23W29,72.1,17.62
23W28,74.7,18.15
23W27,79.9,19.31
23W26,78.8,18.93
23W25,83.1,19.86
23W24,82.5,19.6
23W23,85.5,20.2
23W22,89.6,21.05
23W21,82.6,19.3
23W20,77.8,18.08
23W19,65.8,15.21
23W18,66.4,15.26
23W17,65.4,14.95
23W16,67.0,15.24
23W15,66.9,15.13
23W14,65.1,14.65
23W13,65.8,14.73
23W12,64.4,14.34
23W11,62.1,13.76
23W10,61.5,13.55
23W09,62.3,13.66
23W08,62.5,13.63
23W07,61.5,13.34
23W06,61.0,13.17
23W05,60.8,13.06
23W03,57.4,12.27
23W02,57.0,12.12
23W01,57.9,12.25
22W53,57.5,12.11
22W52,59.3,12.59
22W51,59.7,12.78
22W50,60.9,13.14
22W49,64.6,14.06
22W48,57.7,12.66
22W47,60.2,13.32
22W46,60.2,13.44
22W45,60.3,13.57
22W44,58.8,13.35
22W43,60.4,13.84
22W42,63.8,14.74
22W41,65.4,15.25
22W40,60.2,14.16
22W39,60.0,14.25
22W38,62.3,14.93
22W37,64.2,15.53
22W36,63.5,15.5
22W35,66.6,16.41
22W34,68.3,16.99
22W33,68.6,17.23
22W32,66.8,16.94
22W31,70.3,18.01
22W30,68.9,17.82
22W29,66.7,17.43
22W28,62.7,16.55
22W27,59.9,15.97
22W26,65.5,17.65
22W25,63.9,17.4
22W24,66.7,18.35
22W23,66.1,18.38
22W22,64.4,18.1
22W21,60.4,17.16
22W20,58.4,16.78
22W19,61.1,17.75
22W18,58.1,17.07
22W17,63.6,18.9
22W16,58.6,17.61
22W15,60.9,18.52
22W14,60.0,18.46
22W13,58.4,18.18
22W12,57.9,18.25
22W11,56.8,18.12
22W10,59.4,19.19
22W09,59.1,19.33
22W08,62.2,20.6
22W07,62.1,20.83
22W05,59.5,20.22
22W04,60.8,20.94
22W03,61.0,21.29
22W02,65.5,23.17
22W01,66.7,23.92
21W52,68.2,24.8
21W51,63.9,23.24
21W50,66.8,24.29
21W49,68.0,24.73
21W48,67.2,24.44
21W47,71.7,26.08
21W46,67.0,24.37
21W45,66.0,24.01
21W44,66.7,24.27
21W43,65.3,23.76
21W42,69.5,25.29
21W41,67.6,24.6
21W40,61.9,22.53
21W39,59.5,21.66
21W38,58.9,21.44
21W37,56.4,20.53
21W36,58.6,21.33
21W35,57.5,20.93
21W34,55.9,20.35
21W33,63.7,23.2
21W32,69.1,25.16
21W31,66.5,24.22
21W30,67.0,24.4
21W29,68.9,25.1
21W28,68.0,24.77
21W27,68.0,24.77
21W26,70.3,25.61
21W25,68.4,24.92
21W24,60.4,22.01
21W23,59.8,21.79
21W22,60.4,22.01
21W21,58.2,21.21
21W20,54.7,19.94
21W19,66.2,24.13
21W18,66.5,24.24
21W17,68.2,24.86
21W16,72.6,26.47
21W15,75.7,27.6
21W14,76.3,27.82
21W13,76.5,27.9
21W12,70.7,25.78
21W11,67.7,24.69
21W10,70.7,25.79
21W09,65.6,23.93
21W08,66.2,24.15
21W06,62.9,22.95
21W05,63.9,23.31
21W04,66.6,24.3
21W03,68.1,24.85
21W02,67.5,24.63
21W01,63.3,23.1
20W52,59.0,21.53
20W51,43.35,15.82
20W50,43.4,15.84
20W49,43.5,15.88
20W48,41.85,15.27
20W47,40.45,14.76
20W46,37.4,13.65
20W45,33.65,12.28
20W44,33.35,12.17
20W43,34.9,12.74
20W42,34.9,12.74
20W41,35.5,12.96
20W40,33.55,12.24
20W39,32.75,11.95
20W38,35.75,13.05
20W37,33.95,12.39
20W36,35.05,12.79
20W35,33.55,12.24
20W34,32.55,11.88
20W33,34.55,12.61
20W32,34.6,12.63
20W31,33.9,12.37
20W30,36.05,13.16
20W29,34.5,12.59
20W28,35.0,12.77
20W27,33.75,12.32
20W26,32.65,11.92
20W25,32.3,11.79
20W24,32.0,11.68
20W23,33.65,12.28
20W22,31.0,11.31
20W21,30.55,11.15
20W20,30.4,11.09
20W19,29.9,10.91
20W18,29.85,10.89
20W17,28.15,10.27
20W16,28.8,10.51
20W15,27.95,10.2
20W14,26.0,9.49
20W13,25.9,9.45
20W12,25.05,9.14
20W11,27.2,9.93
20W10,32.95,12.03
20W09,33.15,12.1
20W08,34.4,12.55
20W07,34.6,12.63
20W06,33.6,12.26
20W05,34.4,12.55
20W04,37.9,13.83
20W03,38.0,13.87
20W02,36.3,13.25
20W01,36.7,13.39
