Date,Price,PER
25W01,288.0,20.51
24W52,291.0,20.73
24W51,277.5,19.87
24W50,285.5,20.55
24W49,297.0,21.48
24W48,291.0,21.16
24W47,297.0,21.71
24W46,297.0,21.83
24W45,328.0,24.23
24W44,305.0,22.65
24W43,310.0,23.15
24W42,307.0,23.05
24W41,282.0,21.29
24W40,262.0,19.89
24W39,277.0,21.14
24W38,252.5,19.38
24W37,254.5,19.64
24W36,256.5,19.91
24W35,268.0,20.91
24W34,276.0,21.66
24W33,278.5,21.98
24W32,250.0,19.84
24W31,266.0,21.24
24W30,275.0,22.08
24W29,297.0,23.99
24W28,326.0,26.48
24W27,312.0,25.5
24W26,312.0,25.65
24W25,319.5,26.42
24W24,290.5,24.17
24W23,273.0,22.85
24W22,274.0,23.07
24W21,286.5,24.27
24W20,286.0,24.38
24W19,270.5,23.2
24W18,256.5,22.13
24W17,257.5,22.36
24W16,241.5,21.1
24W15,271.0,23.83
24W14,293.5,25.97
24W13,293.5,26.14
24W12,257.5,23.08
24W11,257.5,23.23
24W10,241.5,21.93
24W09,237.0,21.67
24W08,241.0,22.18
24W07,248.5,23.02
24W06,255.0,23.78
24W05,253.0,23.75
24W04,242.0,22.88
24W03,240.0,22.84
24W02,231.0,22.14
24W01,215.5,20.8
23W52,224.5,21.82
23W51,215.0,21.01
23W50,202.5,19.89
23W49,203.0,20.05
23W48,200.0,19.86
23W47,203.5,20.31
23W46,208.5,20.93
23W45,213.5,21.55
23W44,200.0,20.3
23W43,203.0,20.72
23W42,204.5,20.99
23W41,226.0,23.32
23W40,254.5,26.41
23W39,239.5,25.0
23W38,227.5,23.88
23W37,233.0,24.6
23W36,242.0,25.7
23W35,240.5,25.69
23W34,244.0,26.21
23W33,256.0,27.66
23W32,223.5,24.29
23W31,220.0,24.06
23W30,264.5,29.1
23W29,226.0,25.01
23W28,198.0,22.04
23W27,160.5,17.98
23W26,152.0,17.13
23W25,151.5,17.18
23W24,149.0,17.0
23W23,131.5,15.1
23W22,118.0,13.63
23W21,115.5,13.43
23W20,109.0,12.75
23W19,101.5,11.95
23W18,89.6,10.62
23W17,85.9,10.25
23W16,84.3,10.12
23W15,81.8,9.89
23W14,89.8,10.93
23W13,89.1,10.91
23W12,87.5,10.79
23W11,83.2,10.33
23W10,81.5,10.19
23W09,80.6,10.14
23W08,80.1,10.15
23W07,78.9,10.07
23W06,77.6,9.97
23W05,76.1,9.85
23W03,75.0,9.77
23W02,73.9,9.7
23W01,71.8,9.49
22W53,72.3,9.63
22W52,71.2,9.45
22W51,72.0,9.53
22W50,72.5,9.56
22W49,72.1,9.48
22W48,71.0,9.31
22W47,71.5,9.35
22W46,70.5,9.19
22W45,66.7,8.66
22W44,67.7,8.77
22W43,68.8,8.88
22W42,72.5,9.33
22W41,74.8,9.6
22W40,77.0,9.85
22W39,77.3,9.86
22W38,79.5,10.11
22W37,79.8,10.12
22W36,77.9,9.85
22W35,79.0,9.96
22W34,79.8,10.03
22W33,80.9,10.14
22W32,79.1,9.88
22W31,84.6,10.54
22W30,83.0,10.31
22W29,79.7,9.87
22W28,76.2,9.41
22W27,79.3,9.77
22W26,80.4,9.87
22W25,81.0,9.92
22W24,80.4,9.82
22W23,79.1,9.63
22W22,77.2,9.37
22W21,74.5,9.02
22W20,82.1,9.91
22W19,85.6,10.3
22W18,83.8,10.06
22W17,84.5,10.11
22W16,85.9,10.25
22W15,85.9,10.22
22W14,86.5,10.27
22W13,91.5,10.83
22W12,92.5,10.92
22W11,92.0,10.83
22W10,92.9,10.91
22W09,92.9,10.88
22W08,94.3,11.01
22W07,93.8,10.92
22W05,92.9,10.79
22W04,92.9,10.76
22W03,92.5,10.68
22W02,93.0,10.71
22W01,94.7,10.88
21W52,90.5,10.37
21W51,88.9,10.23
21W50,89.3,10.33
21W49,87.8,10.21
21W48,86.6,10.12
21W47,86.9,10.2
21W46,83.0,9.79
21W45,80.0,9.49
21W44,78.0,9.3
21W43,78.3,9.38
21W42,78.4,9.44
21W41,78.5,9.5
21W40,77.0,9.37
21W39,78.4,9.59
21W38,77.9,9.57
21W37,74.9,9.25
21W36,77.4,9.61
21W35,76.8,9.59
21W34,75.6,9.49
21W33,73.7,9.3
21W32,77.1,9.78
21W31,77.3,9.86
21W30,89.4,11.46
21W29,91.4,11.78
21W28,90.5,11.73
21W27,88.9,11.59
21W26,87.3,11.44
21W25,87.0,11.47
21W24,86.0,11.4
21W23,87.1,11.61
21W22,87.9,11.78
21W21,88.8,11.97
21W20,90.3,12.24
21W19,95.4,13.01
21W18,98.4,13.5
21W17,97.6,13.47
21W16,97.9,13.59
21W15,97.9,13.67
21W14,99.0,13.9
21W13,94.0,13.28
21W12,89.4,12.71
21W11,88.5,12.65
21W10,85.5,12.3
21W09,85.0,12.3
21W08,88.2,12.85
21W06,85.1,12.47
21W05,80.7,11.9
21W04,82.4,12.23
21W03,85.0,12.69
21W02,84.6,12.71
21W01,80.9,12.23
20W52,79.8,12.15
20W51,78.9,12.01
20W50,81.1,12.34
20W49,79.0,12.02
20W48,77.7,11.83
20W47,76.5,11.64
20W46,71.5,10.88
20W45,73.8,11.23
20W44,72.0,10.96
20W43,71.7,10.91
20W42,73.2,11.14
20W41,74.9,11.4
20W40,75.6,11.51
20W39,73.4,11.17
20W38,78.1,11.89
20W37,76.4,11.63
20W36,76.8,11.69
20W35,77.2,11.75
20W34,77.9,11.86
20W33,81.0,12.33
20W32,76.0,11.57
20W31,81.8,12.45
20W30,79.9,12.16
20W29,78.0,11.87
20W28,77.0,11.72
20W27,74.0,11.26
20W26,70.9,10.79
20W25,69.6,10.59
20W24,67.8,10.32
20W23,72.0,10.96
20W22,70.0,10.65
20W21,68.7,10.46
20W20,65.2,9.92
20W19,64.9,9.88
20W18,64.9,9.88
20W17,62.4,9.5
20W16,62.8,9.56
20W15,61.8,9.41
20W14,59.7,9.09
20W13,60.2,9.16
20W12,54.8,8.34
20W11,60.6,9.22
20W10,61.8,9.41
20W09,62.0,9.44
20W08,63.0,9.59
20W07,64.0,9.74
20W06,63.7,9.7
20W05,62.0,9.44
20W04,65.0,9.89
20W03,65.0,9.89
20W02,64.0,9.74
20W01,64.2,9.77
