Date,Price,PER
25W01,21.95,104.5
24W52,23.3,111.0
24W51,20.15,95.43
24W50,20.35,95.85
24W49,20.4,95.57
24W48,20.25,94.35
24W47,20.7,95.94
24W46,20.55,94.73
24W45,20.45,93.77
24W44,20.35,92.82
24W43,21.1,95.74
24W42,21.65,97.73
24W41,22.05,99.02
24W40,22.75,101.6
24W39,23.05,102.4
24W38,23.45,103.7
24W37,23.9,105.1
24W36,23.9,104.6
24W35,23.45,102.1
24W34,23.4,101.4
24W33,22.95,98.96
24W32,21.9,93.96
24W31,23.0,98.19
24W30,23.5,99.84
24W29,23.7,100.2
24W28,23.95,100.8
24W27,25.15,105.3
24W26,25.15,104.8
24W25,24.75,102.6
24W24,24.35,100.5
24W23,24.8,101.9
24W22,24.0,98.11
24W21,23.45,95.41
24W20,23.85,96.59
24W19,24.15,97.35
24W18,25.2,101.1
24W17,24.05,96.05
24W16,23.65,94.02
24W15,24.4,96.56
24W14,23.45,92.38
24W13,23.95,93.92
24W12,24.2,94.47
24W11,24.1,93.66
24W10,25.35,98.08
24W09,26.9,103.6
24W08,26.9,103.2
24W07,27.55,105.2
24W06,26.1,99.21
24W05,26.5,100.3
24W04,26.85,101.2
24W03,27.3,102.4
24W02,27.15,101.4
24W01,28.1,104.5
23W52,26.85,99.44
23W51,27.35,94.63
23W50,27.15,88.14
23W49,27.3,83.47
23W48,29.9,86.4
23W47,30.0,82.17
23W46,33.1,86.17
23W45,32.2,79.87
23W44,30.25,71.66
23W43,30.9,70.04
23W42,31.05,67.47
23W41,31.9,66.57
23W40,34.6,69.45
23W39,29.0,56.07
23W38,29.7,55.38
23W37,30.8,55.47
23W36,30.15,52.5
23W35,30.1,50.73
23W34,29.7,48.5
23W33,29.1,46.09
23W32,31.0,47.66
23W31,32.55,48.62
23W30,33.8,49.1
23W29,32.35,45.73
23W28,35.5,48.87
23W27,38.55,51.71
23W26,41.4,54.15
23W25,41.35,52.77
23W24,40.05,49.9
23W23,38.3,46.62
23W22,40.0,47.59
23W21,42.95,49.96
23W20,42.65,48.54
23W19,41.65,46.4
23W18,39.55,43.15
23W17,34.9,37.3
23W16,34.3,35.93
23W15,36.75,37.74
23W14,34.8,35.05
23W13,33.55,33.16
23W12,31.45,30.51
23W11,29.85,28.43
23W10,30.25,28.3
23W09,31.85,29.28
23W08,31.05,28.05
23W07,32.4,28.78
23W06,33.7,29.43
23W05,29.1,25.0
23W03,26.8,22.66
23W02,26.05,21.67
23W01,25.15,20.6
22W53,24.75,19.96
22W52,26.75,21.42
22W51,27.35,21.74
22W50,27.85,21.98
22W49,26.25,20.57
22W48,25.9,20.15
22W47,26.3,20.32
22W46,25.7,19.72
22W45,25.4,19.36
22W44,23.85,18.05
22W43,23.85,17.93
22W42,24.6,18.37
22W41,25.95,19.24
22W40,25.0,18.42
22W39,27.25,19.94
22W38,27.5,19.99
22W37,27.5,19.86
22W36,28.45,20.41
22W35,28.05,20.0
22W34,27.9,19.76
22W33,28.05,19.74
22W32,28.45,19.9
22W31,30.05,20.88
22W30,27.15,18.75
22W29,26.35,18.09
22W28,25.9,17.67
22W27,23.4,15.86
22W26,26.15,17.62
22W25,25.95,17.38
22W24,28.85,19.21
22W23,27.4,18.13
22W22,27.25,17.93
22W21,28.25,18.47
22W20,27.65,17.97
22W19,29.1,18.81
22W18,29.75,19.12
22W17,33.7,21.53
22W16,32.5,20.64
22W15,35.5,22.42
22W14,30.8,19.34
22W13,30.9,19.29
22W12,30.9,19.19
22W11,30.75,18.99
22W10,31.2,19.16
22W09,30.45,18.59
22W08,31.85,19.34
22W07,36.6,22.1
22W05,34.8,20.9
22W04,35.8,21.39
22W03,34.15,20.29
22W02,36.65,21.66
22W01,38.0,22.34
21W52,38.95,22.78
21W51,36.5,21.39
21W50,35.1,20.62
21W49,27.75,16.33
21W48,28.3,16.7
21W47,26.85,15.87
21W46,27.0,16.0
21W45,25.0,14.85
21W44,25.05,14.91
21W43,25.7,15.33
21W42,26.9,16.08
21W41,26.95,16.15
21W40,26.45,15.88
21W39,26.75,16.1
21W38,26.8,16.17
21W37,25.95,15.69
21W36,26.35,15.97
21W35,26.25,15.94
21W34,26.9,16.37
21W33,28.35,17.29
21W32,28.65,17.52
21W31,28.1,17.22
21W30,26.8,16.46
21W29,26.85,16.53
21W28,25.95,16.01
21W27,25.15,15.55
21W26,25.35,15.71
21W25,25.5,15.84
21W24,25.9,16.13
21W23,26.5,16.54
21W22,26.25,16.42
21W21,25.3,15.87
21W20,26.0,16.34
21W19,28.8,18.15
21W18,28.75,18.16
21W17,29.05,18.39
21W16,28.65,18.18
21W15,29.15,18.54
21W14,29.2,18.62
21W13,29.2,18.66
21W12,29.2,18.71
21W11,29.2,18.75
21W10,28.9,18.6
21W09,29.15,18.81
21W08,28.85,18.66
21W06,28.3,18.35
21W05,28.65,18.62
21W04,28.25,18.41
21W03,28.55,18.65
21W02,28.75,18.82
21W01,30.5,20.02
20W52,28.8,18.95
20W51,29.75,19.57
20W50,29.85,19.64
20W49,31.05,20.43
20W48,31.05,20.43
20W47,31.7,20.86
20W46,31.25,20.56
20W45,31.9,20.99
20W44,32.4,21.32
20W43,32.2,21.18
20W42,31.8,20.92
20W41,33.15,21.81
20W40,31.1,20.46
20W39,31.4,20.66
20W38,31.6,20.79
20W37,30.85,20.3
20W36,31.05,20.43
20W35,31.8,20.92
20W34,31.95,21.02
20W33,32.9,21.64
20W32,33.75,22.2
20W31,31.7,20.86
20W30,34.25,22.53
20W29,35.7,23.49
20W28,38.85,25.56
20W27,38.0,25.0
20W26,39.3,25.86
20W25,39.5,25.99
20W24,37.4,24.61
20W23,39.65,26.09
20W22,37.75,24.84
20W21,37.35,24.57
20W20,35.9,23.62
20W19,36.95,24.31
20W18,32.9,21.64
20W17,31.8,20.92
20W16,32.85,21.61
20W15,31.7,20.86
20W14,30.0,19.74
20W13,30.4,20.0
20W12,28.55,18.78
20W11,34.0,22.37
20W10,39.35,25.89
20W09,38.75,25.49
20W08,41.0,26.97
20W07,38.2,25.13
20W06,36.8,24.21
20W05,38.5,25.33
20W04,37.3,24.54
20W03,36.75,24.18
20W02,34.4,22.63
20W01,34.2,22.5
