Date,Price,PER
25W01,41.0,23.98
24W52,41.2,24.09
24W51,40.3,23.38
24W50,41.1,23.66
24W49,43.8,25.02
24W48,43.75,24.8
24W47,45.0,25.32
24W46,45.4,25.35
24W45,45.35,25.14
24W44,46.8,25.75
24W43,48.6,26.54
24W42,48.8,26.46
24W41,48.45,26.08
24W40,50.3,26.88
24W39,52.7,27.96
24W38,52.3,27.55
24W37,50.0,26.15
24W36,49.55,25.74
24W35,49.5,25.53
24W34,49.0,25.1
24W33,54.2,27.57
24W32,49.25,24.88
24W31,51.9,26.05
24W30,53.5,26.67
24W29,54.8,27.13
24W28,56.6,27.84
24W27,65.5,32.01
24W26,60.4,29.32
24W25,61.3,29.56
24W24,62.6,30.0
24W23,65.0,30.95
24W22,71.7,33.92
24W21,63.9,30.04
24W20,57.6,26.91
24W19,53.0,24.6
24W18,47.25,21.8
24W17,47.6,21.82
24W16,46.45,21.17
24W15,52.5,23.78
24W14,49.55,22.3
24W13,50.4,22.55
24W12,50.8,22.59
24W11,49.8,22.02
24W10,54.2,23.82
24W09,58.3,25.47
24W08,47.75,20.74
24W07,50.6,21.85
24W06,47.75,20.5
24W05,49.5,21.13
24W04,42.6,18.08
24W03,43.0,18.15
24W02,44.6,18.72
24W01,44.4,18.53
23W52,47.1,19.54
23W51,49.8,20.65
23W50,49.2,20.39
23W49,50.6,20.95
23W48,47.5,19.66
23W47,45.65,18.88
23W46,42.8,17.69
23W45,38.8,16.03
23W44,37.4,15.44
23W43,38.5,15.88
23W42,38.2,15.75
23W41,41.15,16.95
23W40,46.9,19.31
23W39,39.7,16.33
23W38,37.55,15.44
23W37,39.65,16.29
23W36,44.6,18.32
23W35,44.65,18.32
23W34,48.4,19.85
23W33,41.3,16.93
23W32,41.6,17.04
23W31,44.85,18.36
23W30,47.3,19.35
23W29,51.2,20.93
23W28,57.9,23.66
23W27,65.5,26.74
23W26,59.0,24.07
23W25,60.8,24.79
23W24,62.9,25.63
23W23,57.6,23.46
23W22,50.1,20.39
23W21,33.0,13.42
23W20,29.85,12.13
23W19,26.6,10.81
23W18,27.3,11.08
23W17,27.5,11.16
23W16,26.85,10.89
23W15,29.7,12.03
23W14,27.2,11.01
23W13,28.55,11.55
23W12,29.35,11.87
23W11,27.6,11.15
23W10,29.4,11.87
23W09,25.3,10.21
23W08,24.3,9.8
23W07,24.8,10.0
23W06,23.65,9.53
23W05,24.4,9.82
23W03,22.6,9.09
23W02,22.75,9.15
23W01,23.6,9.48
22W53,23.35,9.38
22W52,23.1,9.42
22W51,24.85,10.29
22W50,25.15,10.58
22W49,26.7,11.41
22W48,23.8,10.34
22W47,24.15,10.67
22W46,23.3,10.47
22W45,23.3,10.65
22W44,21.1,9.81
22W43,21.05,9.96
22W42,22.35,10.77
22W41,25.1,12.32
22W40,25.0,12.5
22W39,25.9,13.2
22W38,28.25,14.68
22W37,28.7,15.21
22W36,30.65,16.57
22W35,32.4,17.89
22W34,31.2,17.59
22W33,30.8,17.74
22W32,28.0,16.49
22W31,26.6,16.02
22W30,23.9,14.73
22W29,25.95,16.37
22W28,24.0,15.51
22W27,20.65,13.68
22W26,20.7,14.06
22W25,23.25,16.21
22W24,23.2,16.61
22W23,22.1,16.26
22W22,19.75,14.94
22W21,18.05,14.06
22W20,17.15,13.76
22W19,17.5,14.48
22W18,17.25,14.73
22W17,17.85,15.75
22W16,17.85,16.3
22W15,17.95,16.97
22W14,18.3,17.94
22W13,18.65,18.99
22W12,18.0,19.06
22W11,18.2,20.07
22W10,19.15,22.03
22W09,18.85,22.67
22W08,18.85,23.75
22W07,19.1,25.26
22W05,17.7,24.64
22W04,18.3,26.88
22W03,18.25,28.38
22W02,19.1,31.55
22W01,19.25,33.91
21W52,19.1,36.04
21W51,18.45,35.25
21W50,19.15,37.06
21W49,18.35,35.98
21W48,18.7,37.15
21W47,18.8,37.85
21W46,19.3,39.39
21W45,18.95,39.21
21W44,19.4,40.7
21W43,20.7,44.04
21W42,19.3,41.65
21W41,17.1,37.45
21W40,17.85,39.67
21W39,18.9,42.63
21W38,19.3,44.2
21W37,17.3,40.23
21W36,16.6,39.21
21W35,16.8,40.32
21W34,16.55,40.37
21W33,16.35,40.54
21W32,17.2,43.36
21W31,17.25,44.23
21W30,16.8,43.83
21W29,16.9,44.87
21W28,17.15,46.35
21W27,16.5,45.41
21W26,16.2,45.42
21W25,16.3,46.57
21W24,15.65,45.58
21W23,15.5,46.04
21W22,15.25,46.21
21W21,15.1,46.7
21W20,15.05,47.53
21W19,16.6,53.55
21W18,16.75,55.22
21W17,16.55,55.79
21W16,16.5,56.9
21W15,16.15,57.0
21W14,15.9,57.47
21W13,15.9,58.89
21W12,16.05,60.95
21W11,16.25,63.31
21W10,16.25,65.0
21W09,16.2,66.58
21W08,16.15,68.24
21W06,15.6,67.83
21W05,15.8,70.75
21W04,15.8,72.92
21W03,15.8,75.24
21W02,15.75,77.46
21W01,15.95,81.1
20W52,15.75,82.89
20W51,15.8,83.16
20W50,16.3,85.79
20W49,16.1,84.74
20W48,15.45,81.32
20W47,15.6,82.11
20W46,15.35,80.79
20W45,15.55,81.84
20W44,15.6,82.11
20W43,15.65,82.37
20W42,15.9,83.68
20W41,16.8,88.42
20W40,16.2,85.26
20W39,16.0,84.21
20W38,16.15,85.0
20W37,16.2,85.26
20W36,16.25,85.53
20W35,16.15,85.0
20W34,14.85,78.16
20W33,14.15,74.47
20W32,13.9,73.16
20W31,14.05,73.95
20W30,13.95,73.42
20W29,14.9,78.42
20W28,14.9,78.42
20W27,14.7,77.37
20W26,15.0,78.95
20W25,15.0,78.95
20W24,15.3,80.53
20W23,15.25,80.26
20W22,14.95,78.68
20W21,15.15,79.74
20W20,15.25,80.26
20W19,15.9,83.68
20W18,15.35,80.79
20W17,15.1,79.47
20W16,15.45,81.32
20W15,15.55,81.84
20W14,13.5,71.05
20W13,12.2,64.21
20W12,11.95,62.89
20W11,14.85,78.16
20W10,17.3,91.05
20W09,17.3,91.05
20W08,17.5,92.11
20W07,17.6,92.63
20W06,17.4,91.58
20W05,17.95,94.47
20W04,18.2,95.79
20W03,18.2,95.79
20W02,18.3,96.32
20W01,18.35,96.58
