Date,Price,PER
25W01,46.3,9.24
24W52,45.3,9.04
24W51,45.5,9.09
24W50,47.5,9.51
24W49,47.9,9.6
24W48,47.25,9.48
24W47,48.9,9.83
24W46,48.15,9.69
24W45,47.55,9.58
24W44,47.5,9.58
24W43,45.85,9.26
24W42,45.55,9.22
24W41,45.8,9.28
24W40,47.95,9.73
24W39,48.05,9.76
24W38,46.3,9.42
24W37,46.0,9.37
24W36,46.1,9.4
24W35,47.85,9.77
24W34,47.75,9.77
24W33,46.85,9.6
24W32,45.85,9.4
24W31,47.55,9.77
24W30,48.1,9.89
24W29,48.2,9.93
24W28,47.65,9.83
24W27,49.15,10.15
24W26,48.4,10.01
24W25,53.6,11.1
24W24,51.4,10.66
24W23,51.3,10.65
24W22,52.6,10.94
24W21,52.5,10.93
24W20,55.8,11.64
24W19,56.0,11.7
24W18,57.0,11.92
24W17,52.8,11.06
24W16,54.9,11.52
24W15,52.5,11.03
24W14,49.4,10.39
24W13,49.3,10.38
24W12,49.0,10.34
24W11,47.7,10.08
24W10,47.7,10.09
24W09,48.3,10.23
24W08,46.7,9.91
24W07,47.65,10.12
24W06,45.75,9.73
24W05,46.2,9.84
24W04,46.75,9.97
24W03,46.0,9.83
24W02,47.1,10.08
24W01,48.85,10.47
23W52,48.85,10.48
23W51,49.45,10.62
23W50,51.5,11.06
23W49,49.25,10.59
23W48,49.35,10.62
23W47,47.85,10.3
23W46,46.4,9.99
23W45,45.0,9.7
23W44,45.55,9.82
23W43,44.9,9.69
23W42,44.0,9.5
23W41,45.3,9.78
23W40,44.45,9.61
23W39,45.45,9.83
23W38,45.4,9.82
23W37,46.4,10.05
23W36,46.65,10.11
23W35,45.75,9.92
23W34,45.2,9.8
23W33,45.4,9.85
23W32,46.55,10.11
23W31,52.9,11.49
23W30,54.0,11.74
23W29,52.5,11.42
23W28,53.6,11.67
23W27,56.1,12.22
23W26,57.6,12.55
23W25,58.4,12.73
23W24,58.0,12.66
23W23,58.7,12.82
23W22,56.6,12.36
23W21,54.1,11.83
23W20,51.7,11.31
23W19,55.5,12.15
23W18,58.0,12.7
23W17,58.8,12.88
23W16,54.3,11.9
23W15,58.8,12.9
23W14,52.0,11.41
23W13,51.4,11.29
23W12,50.6,11.12
23W11,50.3,11.06
23W10,50.0,11.0
23W09,43.25,9.52
23W08,45.05,9.92
23W07,41.25,9.09
23W06,39.7,8.76
23W05,39.45,8.71
23W03,36.65,8.09
23W02,36.8,8.13
23W01,35.2,7.78
22W53,37.15,8.22
22W52,37.5,8.4
22W51,36.4,8.25
22W50,33.7,7.73
22W49,33.4,7.76
22W48,32.6,7.67
22W47,31.65,7.55
22W46,30.1,7.27
22W45,29.4,7.2
22W44,28.25,7.01
22W43,30.1,7.57
22W42,30.65,7.81
22W41,31.75,8.21
22W40,29.55,7.75
22W39,30.1,8.0
22W38,28.2,7.61
22W37,27.9,7.64
22W36,27.65,7.68
22W35,29.05,8.2
22W34,29.0,8.31
22W33,30.0,8.73
22W32,30.4,8.99
22W31,31.2,9.38
22W30,29.3,8.95
22W29,27.35,8.5
22W28,25.7,8.12
22W27,24.25,7.8
22W26,25.5,8.34
22W25,27.9,9.3
22W24,30.2,10.25
22W23,28.8,9.95
22W22,30.9,10.88
22W21,30.25,10.86
22W20,29.0,10.62
22W19,29.7,11.1
22W18,28.9,11.02
22W17,32.35,12.6
22W16,29.95,11.92
22W15,26.85,10.92
22W14,25.85,10.75
22W13,25.75,10.95
22W12,24.6,10.71
22W11,25.65,11.44
22W10,25.9,11.84
22W09,23.9,11.2
22W08,22.85,10.99
22W07,22.2,10.96
22W05,20.2,10.25
22W04,21.0,10.96
22W03,21.2,11.38
22W02,21.4,11.83
22W01,21.95,12.51
21W52,22.2,13.06
21W51,21.9,13.06
21W50,21.55,13.04
21W49,21.3,13.07
21W48,21.25,13.23
21W47,21.05,13.3
21W46,22.15,14.21
21W45,21.2,13.81
21W44,21.2,14.02
21W43,21.9,14.72
21W42,22.75,15.53
21W41,22.95,15.92
21W40,24.05,16.96
21W39,24.75,17.75
21W38,25.5,18.61
21W37,26.05,19.34
21W36,26.35,19.91
21W35,26.0,20.0
21W34,24.6,19.27
21W33,27.55,21.99
21W32,26.95,21.92
21W31,27.2,22.56
21W30,26.7,22.58
21W29,25.1,21.66
21W28,24.65,21.71
21W27,25.65,23.07
21W26,20.85,19.16
21W25,20.25,19.02
21W24,20.4,19.59
21W23,21.7,21.32
21W22,19.4,19.51
21W21,19.15,19.73
21W20,17.55,18.53
21W19,21.2,22.96
21W18,21.2,23.56
21W17,20.8,23.73
21W16,21.5,25.21
21W15,18.05,21.76
21W14,17.05,21.16
21W13,16.7,21.35
21W12,16.8,22.14
21W11,17.1,23.26
21W10,17.2,24.17
21W09,17.15,24.92
21W08,16.2,24.37
21W06,15.6,24.33
21W05,15.4,24.93
21W04,15.4,25.92
21W03,15.85,27.78
21W02,16.85,30.8
21W01,17.2,32.85
20W52,17.15,34.3
20W51,17.0,34.0
20W50,16.75,33.5
20W49,16.25,32.5
20W48,16.25,32.5
20W47,15.9,31.8
20W46,15.55,31.1
20W45,15.4,30.8
20W44,15.4,30.8
20W43,15.4,30.8
20W42,15.55,31.1
20W41,15.65,31.3
20W40,15.6,31.2
20W39,15.4,30.8
20W38,16.15,32.3
20W37,16.3,32.6
20W36,16.1,32.2
20W35,15.8,31.6
20W34,15.4,30.8
20W33,15.35,30.7
20W32,15.35,30.7
20W31,15.45,30.9
20W30,15.55,31.1
20W29,15.65,31.3
20W28,15.8,31.6
20W27,15.95,31.9
20W26,15.9,31.8
20W25,16.2,32.4
20W24,16.3,32.6
20W23,17.05,34.1
20W22,16.3,32.6
20W21,16.55,33.1
20W20,16.6,33.2
20W19,16.6,33.2
20W18,16.15,32.3
20W17,15.45,30.9
20W16,15.6,31.2
20W15,15.1,30.2
20W14,15.1,30.2
20W13,14.5,29.0
20W12,14.15,28.3
20W11,14.95,29.9
20W10,16.75,33.5
20W09,16.85,33.7
20W08,17.15,34.3
20W07,17.3,34.6
20W06,17.1,34.2
20W05,17.5,35.0
20W04,18.55,37.1
20W03,18.45,36.9
20W02,18.4,36.8
20W01,18.65,37.3
