Date,Price,PER
25W01,119.5,26.61
24W52,118.5,26.39
24W51,119.5,26.23
24W50,122.5,26.52
24W49,106.0,22.63
24W48,112.0,23.58
24W47,113.0,23.47
24W46,110.0,22.54
24W45,120.0,24.27
24W44,108.5,21.66
24W43,111.0,21.87
24W42,116.0,22.57
24W41,117.0,22.48
24W40,122.0,23.15
24W39,122.5,22.96
24W38,120.5,22.31
24W37,114.0,20.86
24W36,117.5,21.25
24W35,121.0,21.63
24W34,116.5,20.58
24W33,119.0,20.79
24W32,115.0,19.86
24W31,118.0,20.15
24W30,120.5,20.35
24W29,114.5,19.13
24W28,116.0,19.17
24W27,117.5,19.22
24W26,123.0,19.9
24W25,125.5,20.1
24W24,126.0,19.97
24W23,131.5,20.63
24W22,128.5,19.95
24W21,123.0,18.91
24W20,127.5,19.41
24W19,130.0,19.59
24W18,122.0,18.21
24W17,118.0,17.44
24W16,110.5,16.18
24W15,113.5,16.46
24W14,122.5,17.6
24W13,123.0,17.51
24W12,122.5,17.28
24W11,124.5,17.4
24W10,121.5,16.83
24W09,123.5,16.95
24W08,122.5,16.67
24W07,126.5,17.06
24W06,126.0,16.84
24W05,125.5,16.63
24W04,123.0,16.16
24W03,123.0,16.03
24W02,126.5,16.34
24W01,132.0,16.91
23W52,133.5,16.96
23W51,140.0,17.35
23W50,138.0,16.68
23W49,147.0,17.35
23W48,146.0,16.84
23W47,139.0,15.67
23W46,135.0,14.88
23W45,136.5,14.72
23W44,137.0,14.46
23W43,130.0,13.44
23W42,129.0,13.06
23W41,128.0,12.7
23W40,134.0,13.04
23W39,119.0,11.36
23W38,121.5,11.38
23W37,126.0,11.58
23W36,130.5,11.78
23W35,130.0,11.52
23W34,123.5,10.76
23W33,119.5,10.23
23W32,123.0,10.35
23W31,122.0,10.1
23W30,121.0,9.85
23W29,122.0,9.77
23W28,121.5,9.58
23W27,140.0,10.87
23W26,138.0,10.55
23W25,134.0,10.09
23W24,136.5,10.12
23W23,129.0,9.42
23W22,132.5,9.54
23W21,125.5,8.91
23W20,116.5,8.15
23W19,119.0,8.21
23W18,119.0,8.1
23W17,123.0,8.26
23W16,126.0,8.35
23W15,128.0,8.37
23W14,130.5,8.42
23W13,133.5,8.51
23W12,130.5,8.21
23W11,128.5,7.98
23W10,137.5,8.44
23W09,135.5,8.21
23W08,136.5,8.18
23W07,134.0,7.93
23W06,128.5,7.52
23W05,135.0,7.8
23W03,137.5,7.86
23W02,141.5,7.99
23W01,140.0,7.82
22W53,152.0,8.4
22W52,162.0,9.06
22W51,156.5,8.87
22W50,154.0,8.84
22W49,154.5,8.98
22W48,150.0,8.84
22W47,149.5,8.93
22W46,141.0,8.53
22W45,139.5,8.56
22W44,134.0,8.34
22W43,149.0,9.4
22W42,156.5,10.02
22W41,162.5,10.55
22W40,159.0,10.48
22W39,171.5,11.47
22W38,185.0,12.57
22W37,193.0,13.31
22W36,190.0,13.31
22W35,193.0,13.74
22W34,164.0,11.87
22W33,162.5,11.95
22W32,162.5,12.15
22W31,170.0,12.93
22W30,175.0,13.54
22W29,176.5,13.9
22W28,164.5,13.19
22W27,158.0,12.9
22W26,175.5,14.6
22W25,176.0,14.92
22W24,178.0,15.39
22W23,161.5,14.24
22W22,148.0,13.31
22W21,148.0,13.59
22W20,147.0,13.78
22W19,152.0,14.55
22W18,154.5,15.12
22W17,148.0,14.81
22W16,131.5,13.46
22W15,129.5,13.57
22W14,126.0,13.52
22W13,117.0,12.87
22W12,115.0,12.97
22W11,107.5,12.44
22W10,113.0,13.43
22W09,117.5,14.34
22W08,117.0,14.69
22W07,113.5,14.66
22W05,106.5,14.17
22W04,106.0,14.54
22W03,102.5,14.51
22W02,102.0,14.91
22W01,96.9,14.65
21W52,93.9,14.69
21W51,92.3,14.5
21W50,102.0,16.09
21W49,98.2,15.56
21W48,97.0,15.43
21W47,99.8,15.94
21W46,101.0,16.2
21W45,99.0,15.95
21W44,103.0,16.66
21W43,104.5,16.98
21W42,99.5,16.23
21W41,99.2,16.25
21W40,96.4,15.86
21W39,95.4,15.77
21W38,94.5,15.68
21W37,92.2,15.37
21W36,90.8,15.2
21W35,86.2,14.5
21W34,82.0,13.85
21W33,88.4,15.0
21W32,93.5,15.93
21W31,92.7,15.87
21W30,95.6,16.44
21W29,103.5,17.88
21W28,106.5,18.48
21W27,111.5,19.43
21W26,116.0,20.31
21W25,117.5,20.67
21W24,119.0,21.03
21W23,119.0,21.12
21W22,123.5,22.02
21W21,111.0,19.89
21W20,103.5,18.63
21W19,110.5,19.98
21W18,121.0,21.99
21W17,124.0,22.64
21W16,128.0,23.48
21W15,126.5,23.32
21W14,112.5,20.84
21W13,114.5,21.31
21W12,117.0,21.88
21W11,115.5,21.71
21W10,107.5,20.3
21W09,113.0,21.45
21W08,116.0,22.13
21W06,109.5,20.99
21W05,109.5,21.1
