Date,Price,PER
25W01,30.3,25.46
24W52,30.0,25.21
24W51,29.85,24.64
24W50,32.1,26.04
24W49,33.55,26.75
24W48,34.7,27.21
24W47,34.25,26.41
24W46,32.55,24.7
24W45,35.05,26.17
24W44,32.8,24.1
24W43,32.4,23.44
24W42,33.5,23.87
24W41,33.2,23.3
24W40,35.6,24.62
24W39,35.5,24.19
24W38,34.25,23
24W37,33.05,21.88
24W36,33.7,22
24W35,36.5,23.5
24W34,35.4,22.49
24W33,34.7,21.75
24W32,34.9,21.58
24W31,38.2,23.32
24W30,39.6,23.86
24W29,39.0,23.2
24W28,36.95,21.71
24W27,37.05,21.5
24W26,35.9,20.57
24W25,36.8,20.83
24W24,36.8,20.59
24W23,38.65,21.36
24W22,38.35,20.95
24W21,38.25,20.66
24W20,37.95,20.26
24W19,37.15,19.61
24W18,37.3,19.47
24W17,36.65,18.92
24W16,37.7,19.25
24W15,36.5,18.44
24W14,36.1,18.04
24W13,36.5,18.05
24W12,37.1,18.15
24W11,36.3,17.58
24W10,35.45,16.99
24W09,36.05,17.1
24W08,36.2,17
24W07,36.3,16.88
24W06,36.35,16.74
24W05,36.8,16.78
24W04,37.3,16.84
24W03,36.6,16.37
24W02,37.5,16.61
24W01,39.0,17.12
23W52,39.6,17.22
23W51,39.2,16.49
23W50,39.55,16.12
23W49,38.4,15.17
23W48,38.85,14.9
23W47,38.35,14.28
23W46,38.1,13.79
23W45,37.0,13.03
23W44,37.3,12.79
23W43,36.7,12.26
23W42,36.15,11.77
23W41,37.5,11.91
23W40,36.75,11.4
23W39,36.85,11.16
23W38,38.15,11.29
23W37,38.5,11.14
23W36,36.1,10.22
23W35,36.5,10.11
23W34,35.9,9.74
23W33,37.0,9.83
23W32,39.45,10.27
23W31,40.45,10.32
23W30,39.95,10
23W29,48.7,11.96
23W28,47.75,11.51
23W27,47.15,11.16
23W26,47.4,11.01
23W25,47.3,10.8
23W24,48.35,10.85
23W23,47.4,10.45
23W22,45.7,9.91
23W21,44.95,9.59
23W20,45.1,9.46
23W19,43.9,9.06
23W18,45.0,9.15
23W17,44.45,8.9
23W16,44.2,8.71
23W15,45.35,8.8
23W14,44.85,8.58
23W13,45.5,8.58
23W12,45.15,8.39
23W11,45.45,8.33
23W10,44.4,8.02
23W09,43.6,7.77
23W08,43.5,7.64
23W07,42.8,7.42
23W06,43.8,7.49
23W05,44.2,7.46
23W03,43.5,7.25
23W02,43.0,7.08
23W01,42.3,6.87
22W53,42.4,6.81
22W52,43.15,6.94
22W51,43.55,7.01
22W50,43.15,6.96
22W49,40.5,6.54
22W48,40.0,6.47
22W47,39.9,6.46
22W46,39.25,6.36
22W45,37.45,6.08
22W44,37.8,6.15
22W43,38.45,6.26
22W42,39.1,6.38
22W41,39.2,6.4
22W40,37.8,6.18
22W39,39.0,6.39
22W38,39.0,6.4
22W37,39.1,6.43
22W36,38.05,6.26
22W35,40.45,6.67
22W34,40.65,6.71
22W33,39.15,6.47
22W32,34.9,5.78
22W31,34.9,5.79
22W30,34.9,5.8
22W29,33.95,5.65
22W28,35.2,5.86
22W27,33.1,5.52
22W26,35.0,5.85
22W25,38.05,6.37
22W24,43.05,7.21
22W23,43.05,7.22
22W22,43.3,7.28
22W21,44.0,7.41
22W20,44.05,7.43
22W19,45.0,7.6
22W18,44.4,7.51
22W17,50.2,8.5
22W16,55.0,9.33
22W15,51.0,8.66
22W14,49.5,8.42
22W13,52.2,8.9
22W12,49.4,8.43
22W11,49.9,8.53
22W10,53.3,9.12
22W09,52.4,8.98
22W08,49.35,8.47
22W07,49.0,8.43
22W05,44.1,7.6
22W04,45.55,7.86
22W03,44.25,7.65
22W02,44.6,7.72
22W01,46.25,8.02
21W52,46.8,8.12
21W51,47.65,8.45
21W50,47.0,8.52
21W49,46.2,8.56
21W48,47.75,9.05
21W47,43.7,8.48
21W46,48.3,9.6
21W45,42.15,8.59
21W44,44.15,9.22
21W43,45.05,9.66
21W42,44.9,9.88
21W41,44.55,10.07
21W40,45.1,10.49
21W39,45.7,10.93
21W38,47.75,11.77
21W37,48.75,12.38
21W36,48.85,12.81
21W35,50.2,13.59
21W34,46.0,12.88
21W33,52.3,15.16
21W32,51.0,15.32
21W31,52.0,16.21
21W30,55.2,17.89
21W29,58.3,19.67
21W28,56.9,20.02
21W27,59.9,22.02
21W26,47.95,18.45
21W25,45.5,18.36
21W24,45.95,19.5
21W23,48.6,21.75
21W22,44.95,21.27
21W21,40.3,20.24
21W20,37.4,20
21W19,49.4,28.26
21W18,48.0,29.51
21W17,45.7,30.36
21W16,41.9,30.28
21W15,38.5,30.51
21W14,31.35,27.49
21W13,29.8,29.25
21W12,29.35,32.71
21W11,30.6,39.45
21W10,30.2,46.17
21W09,31.2,58.59
21W08,28.2,68.62
21W06,25.5,88.11
21W05,25.1,149.5
21W04,25.9,559.7
21W03,27.95,-
21W02,30.85,-
21W01,31.3,-
20W52,30.65,-
20W51,31.85,-
20W50,31.35,-
20W49,30.6,-
20W48,26.85,-
20W47,23.75,-
20W46,24.15,-
20W45,24.1,-
20W44,21.9,-
20W43,21.0,-
20W42,21.15,-
20W41,20.0,-
20W40,19.65,-
20W39,18.95,-
