Date,Price,PER
25W01,27.45,63.84
24W52,27.65,64.3
24W51,27.0,62.85
24W50,27.55,64.18
24W49,27.25,63.54
24W48,27.75,64.77
24W47,27.7,64.71
24W46,27.95,65.35
24W45,27.35,64.01
24W44,27.45,64.3
24W43,27.65,64.82
24W42,27.4,64.3
24W41,27.4,64.35
24W40,27.7,65.12
24W39,27.65,65.06
24W38,27.1,63.82
24W37,27.45,64.71
24W36,26.95,63.58
24W35,28.0,66.12
24W34,28.25,66.77
24W33,27.9,66.01
24W32,28.45,67.37
24W31,28.2,66.84
24W30,27.8,65.95
24W29,27.95,66.37
24W28,28.35,67.38
24W27,27.75,66.01
24W26,27.8,66.19
24W25,27.8,66.25
24W24,27.0,64.4
24W23,27.35,65.3
24W22,27.15,64.88
24W21,27.1,64.82
24W20,28.1,67.27
24W19,27.95,66.98
24W18,28.45,68.24
24W17,27.7,66.5
24W16,26.7,64.16
24W15,27.2,65.42
24W14,26.6,64.04
24W13,26.45,63.73
24W12,26.4,63.67
24W11,26.75,64.58
24W10,26.15,63.19
24W09,26.9,65.06
24W08,26.7,64.64
24W07,26.85,65.06
24W06,26.75,64.88
24W05,26.8,65.06
24W04,26.45,64.27
24W03,26.35,64.09
24W02,27.65,67.31
24W01,27.75,67.62
23W52,26.8,65.37
23W51,26.2,64.46
23W50,26.2,65.02
23W49,26.35,65.97
23W48,26.2,66.18
23W47,26.0,66.27
23W46,26.6,68.41
23W45,26.5,68.78
23W44,26.15,68.5
23W43,26.3,69.53
23W42,27.0,72.06
23W41,26.9,72.47
23W40,27.0,73.44
23W39,26.95,74.01
23W38,26.6,73.77
23W37,26.5,74.22
23W36,25.5,72.13
23W35,25.55,73.0
23W34,25.55,73.74
23W33,25.5,74.36
23W32,25.85,76.16
23W31,25.8,76.81
23W30,25.55,76.88
23W29,25.55,77.7
23W28,26.25,80.7
23W27,27.05,84.07
23W26,27.25,85.63
23W25,27.95,88.81
23W24,29.1,93.52
23W23,30.1,97.84
23W22,30.05,98.81
23W21,27.0,89.82
23W20,25.2,84.83
23W19,25.0,85.17
