Date,Price,PER
25W01,28.45,53.68
24W52,28.3,53.4
24W51,27.0,50.56
24W50,28.7,53.34
24W49,29.4,54.23
24W48,27.9,51.08
24W47,28.6,51.98
24W46,28.55,51.51
24W45,29.5,52.84
24W44,30.55,54.33
24W43,31.1,54.91
24W42,32.3,56.63
24W41,32.35,56.32
24W40,33.05,57.13
24W39,32.45,55.71
24W38,32.95,56.18
24W37,34.5,58.42
24W36,33.05,55.58
24W35,34.0,56.79
24W34,34.8,57.74
24W33,35.35,58.26
24W32,35.05,57.39
24W31,37.2,60.51
24W30,37.7,60.92
24W29,38.35,61.57
24W28,40.45,64.52
24W27,39.15,62.05
24W26,33.5,52.76
24W25,29.35,45.93
24W24,29.85,46.42
24W23,31.05,47.98
24W22,29.85,45.84
24W21,30.0,45.79
24W20,29.95,45.43
24W19,32.1,48.4
24W18,32.65,48.93
24W17,31.95,47.59
24W16,31.55,46.71
24W15,33.4,49.16
24W14,33.4,48.87
24W13,33.65,48.95
24W12,31.6,45.7
24W11,31.15,44.78
24W10,32.65,46.67
24W09,28.35,40.29
24W08,28.6,40.41
24W07,28.0,39.34
24W06,28.75,40.17
24W05,30.1,41.82
24W04,22.85,31.57
24W03,21.15,29.06
24W02,20.8,28.42
24W01,20.6,27.99
23W52,20.55,27.77
23W51,20.5,27.95
23W50,20.75,28.56
23W49,21.3,29.58
23W48,21.0,29.44
23W47,20.9,29.58
23W46,20.4,29.14
23W45,21.45,30.94
23W44,22.0,32.04
23W43,22.35,32.87
23W42,23.0,34.16
23W41,23.5,35.25
23W40,23.4,35.45
23W39,23.55,36.05
23W38,23.45,36.26
23W37,23.6,36.88
23W36,23.6,37.26
23W35,23.0,36.7
23W34,21.65,34.92
23W33,21.75,35.46
23W32,21.15,34.86
23W31,21.75,36.25
23W30,21.75,36.66
23W29,21.45,36.56
23W28,21.6,37.24
23W27,20.9,36.45
23W26,20.85,36.79
23W25,19.8,35.36
23W24,18.0,32.53
23W23,18.0,32.93
23W22,17.35,32.13
23W21,17.2,32.25
23W20,15.1,28.67
23W19,15.0,28.85
23W18,15.3,29.81
23W17,15.55,30.69
23W16,15.9,31.8
23W15,16.15,32.74
23W14,15.6,32.05
23W13,14.15,29.48
23W12,14.2,30
23W11,14.1,30.21
23W10,14.15,30.76
23W09,13.9,30.66
23W08,14.0,31.34
23W07,14.1,32.05
23W06,14.0,32.31
23W05,14.05,32.93
23W03,14.1,33.57
23W02,14.1,34.11
23W01,14.0,34.43
22W53,14.1,35.25
22W52,14.25,42.83
22W51,14.15,53.32
22W50,14.05,70.93
22W49,14.0,107.1
22W48,14.0,220.6
22W47,13.9,-
22W46,13.95,-
22W45,14.1,-
22W44,14.15,-
22W43,14.05,-
22W42,14.05,-
22W41,14.05,-
22W40,14.6,-
22W39,15.75,-
22W38,15.1,-
22W37,15.45,-
22W36,15.45,-
22W35,15.7,-
22W34,15.85,-
22W33,16.15,-
22W32,16.55,-
22W31,17.3,-
22W30,16.95,-
22W29,15.15,-
22W28,16.2,-
22W27,16.5,-
