Date,Price,PER
25W01,74.7,14.62
24W52,74.6,14.6
24W51,74.8,14.58
24W50,74.3,14.43
24W49,74.0,14.32
24W48,70.6,13.62
24W47,70.6,13.57
24W46,70.4,13.48
24W45,71.5,13.64
24W44,71.0,13.5
24W43,71.3,13.51
24W42,73.3,13.84
24W41,71.5,13.45
24W40,74.0,13.87
24W39,73.0,13.64
24W38,74.5,13.87
24W37,69.1,12.82
24W36,70.2,12.98
24W35,70.6,13.01
24W34,70.9,13.02
24W33,71.9,13.16
24W32,71.3,13.0
24W31,75.4,13.7
24W30,76.0,13.77
24W29,78.3,14.14
24W28,79.6,14.32
24W27,77.0,13.81
24W26,78.4,14.01
24W25,76.6,13.65
24W24,79.5,14.11
24W23,80.5,14.25
24W22,84.8,14.96
24W21,87.3,15.35
24W20,89.4,15.67
24W19,88.7,15.49
24W18,90.0,15.67
24W17,89.4,15.51
24W16,88.7,15.34
24W15,90.8,15.65
24W14,94.9,16.31
24W13,95.3,16.33
24W12,96.3,16.44
24W11,102.5,17.45
24W10,100.0,16.97
24W09,102.0,17.25
24W08,93.5,15.77
24W07,93.5,15.72
24W06,102.5,17.17
24W05,102.0,17.04
24W04,96.2,16.02
24W03,94.8,15.74
24W02,94.0,15.56
24W01,94.4,15.57
23W52,88.5,14.56
23W51,88.7,14.65
23W50,87.7,14.55
23W49,87.6,14.6
23W48,87.2,14.59
23W47,87.9,14.78
23W46,85.6,14.45
23W45,86.5,14.67
23W44,86.8,14.79
23W43,84.2,14.41
23W42,85.2,14.65
23W41,88.8,15.33
23W40,88.8,15.4
23W39,83.6,14.57
23W38,84.6,14.81
23W37,85.4,15.02
23W36,86.9,15.35
23W35,85.2,15.12
23W34,82.0,14.62
23W33,84.8,15.19
23W32,89.7,16.15
23W31,90.6,16.39
23W30,90.6,16.47
23W29,90.2,16.47
23W28,91.0,16.7
23W27,89.0,16.41
23W26,90.1,16.69
23W25,92.2,17.17
23W24,93.7,17.53
23W23,99.9,18.79
23W22,89.6,16.93
23W21,88.0,16.71
23W20,91.1,17.39
23W19,91.0,17.46
23W18,96.3,18.57
23W17,99.0,19.18
23W16,90.2,17.57
23W15,88.6,17.35
23W14,75.3,14.82
23W13,69.3,13.71
23W12,72.6,14.44
23W11,72.6,14.51
23W10,72.6,14.59
23W09,72.9,14.73
23W08,68.8,13.97
23W07,58.6,11.96
23W06,59.4,12.19
23W05,57.1,11.79
23W03,58.5,12.14
23W02,60.0,12.52
23W01,58.9,12.36
22W53,56.5,11.92
22W52,52.6,11.1
22W51,52.5,11.08
22W50,52.4,11.07
22W49,51.7,10.92
