Date,Price,PER
25W01,143.0,21.9
24W52,144.0,22.05
24W51,148.5,22.64
24W50,158.5,24.06
24W49,165.0,24.94
24W48,149.5,22.5
24W47,153.5,23.0
24W46,147.0,21.93
24W45,153.0,22.73
24W44,154.5,22.85
24W43,163.5,24.08
24W42,169.5,24.86
24W41,160.5,23.44
24W40,169.5,24.65
24W39,175.0,25.34
24W38,165.0,23.8
24W37,165.0,23.7
24W36,161.0,23.03
24W35,172.5,24.57
24W34,167.5,23.76
24W33,164.5,23.24
24W32,146.5,20.61
24W31,160.5,22.49
24W30,170.0,23.73
24W29,185.5,25.79
24W28,190.0,26.31
24W27,195.0,26.89
24W26,202.0,27.75
24W25,228.5,31.26
24W24,195.0,26.58
24W23,192.5,26.13
24W22,207.0,27.99
24W21,188.5,25.39
24W20,170.0,22.81
24W19,163.0,21.79
24W18,160.5,21.37
24W17,154.0,20.43
24W16,140.5,18.56
24W15,148.0,19.48
24W14,152.5,20.0
24W13,153.0,19.99
24W12,155.5,20.24
24W11,146.0,18.93
24W10,157.5,20.34
24W09,170.5,21.94
24W08,165.0,21.16
24W07,176.0,22.48
24W06,166.0,21.13
24W05,172.0,21.81
24W04,156.5,19.77
24W03,156.0,19.64
24W02,151.5,19.0
24W01,157.0,19.62
23W52,162.5,20.24
23W51,152.0,19.0
23W50,149.0,18.7
23W49,155.0,19.54
23W48,165.5,20.94
23W47,159.0,20.2
23W46,146.5,18.69
23W45,143.0,18.32
23W44,147.0,18.91
23W43,136.5,17.63
23W42,143.5,18.61
23W41,153.0,19.93
23W40,141.0,18.44
23W39,137.0,17.99
23W38,132.0,17.41
23W37,138.0,18.28
23W36,142.0,18.89
23W35,132.5,17.7
23W34,140.0,18.78
23W33,143.0,19.27
23W32,146.5,19.82
23W31,143.5,19.5
23W30,164.0,22.38
23W29,151.5,20.77
23W28,109.5,15.08
23W27,87.5,12.1
23W26,88.3,12.27
23W25,88.3,12.32
23W24,80.3,11.25
23W23,80.2,11.29
23W22,72.2,10.21
23W21,72.7,10.33
23W20,71.8,10.25
23W19,72.3,10.37
23W18,70.3,10.12
23W17,68.6,9.93
23W16,68.0,9.88
23W15,70.3,10.27
23W14,70.5,10.34
23W13,71.7,10.57
23W12,70.0,10.37
23W11,61.4,9.14
23W10,61.9,9.26
23W09,62.6,9.41
23W08,62.6,9.45
23W07,64.4,9.77
23W06,60.2,9.18
23W05,59.4,9.1
23W03,51.9,7.99
23W02,53.0,8.2
23W01,53.5,8.32
22W53,52.4,8.19
22W52,54.3,8.51
22W51,55.8,8.77
22W50,56.3,8.88
22W49,58.3,9.23
22W48,52.8,8.38
22W47,53.8,8.57
22W46,50.8,8.12
22W45,47.45,7.61
22W44,43.3,6.97
22W43,44.4,7.17
22W42,45.8,7.42
22W41,49.7,8.07
22W40,49.0,7.99
22W39,54.5,8.91
22W38,58.9,9.66
22W37,57.6,9.48
22W36,61.1,10.09
22W35,63.0,10.44
22W34,63.3,10.53
22W33,60.5,10.1
22W32,56.7,9.49
22W31,58.3,9.8
22W30,58.0,9.78
22W29,58.5,9.9
22W28,60.7,10.3
22W27,55.6,9.47
22W26,63.2,10.8
22W25,69.3,11.89
22W24,74.5,12.83
22W23,73.7,12.73
22W22,70.5,12.22
22W21,73.2,12.74
22W20,69.0,12.05
22W19,72.7,12.74
22W18,72.8,12.8
22W17,77.0,13.59
22W16,80.1,14.19
22W15,87.3,15.52
22W14,89.3,15.93
22W13,77.8,13.93
22W12,77.0,13.84
22W11,75.7,13.65
22W10,79.5,14.39
22W09,79.8,14.5
22W08,84.9,15.49
22W07,82.6,15.12
22W05,78.5,14.43
22W04,80.3,14.81
22W03,78.5,14.53
22W02,86.7,16.11
22W01,90.9,16.96
21W52,90.7,16.99
21W51,88.1,16.56
21W50,91.5,17.26
21W49,105.0,19.88
21W48,93.0,17.67
21W47,92.0,17.54
21W46,74.9,14.34
21W45,73.3,14.08
21W44,71.7,13.82
21W43,70.7,13.68
21W42,70.0,13.6
21W41,77.1,15.03
21W40,68.1,13.33
21W39,73.0,14.34
21W38,76.5,15.09
21W37,83.6,16.55
21W36,84.2,16.73
21W35,81.4,16.24
21W34,72.6,14.54
21W33,82.2,16.52
21W32,90.6,18.28
21W31,93.0,18.84
21W30,101.0,20.54
21W29,107.5,21.95
21W28,90.4,18.53
21W27,87.8,18.07
21W26,89.2,18.43
21W25,94.4,19.58
21W24,91.7,19.1
21W23,88.0,18.4
21W22,89.1,18.7
21W21,85.8,18.08
21W20,80.2,16.97
21W19,102.0,21.68
21W18,120.5,25.71
21W17,124.0,26.57
21W16,121.5,26.14
21W15,128.5,27.76
21W14,118.5,25.71
21W13,109.5,23.85
21W12,106.5,23.3
21W11,108.0,23.73
21W10,108.5,23.94
21W09,112.0,24.81
21W08,103.0,22.92
21W06,86.1,19.24
21W05,76.9,17.26
21W04,81.0,18.26
21W03,78.0,17.66
21W02,75.9,17.26
21W01,66.9,15.28
20W52,67.7,15.53
20W51,63.3,14.52
20W50,65.1,14.93
20W49,66.2,15.18
20W48,68.5,15.71
20W47,72.5,16.63
20W46,71.4,16.38
20W45,70.3,16.12
20W44,70.0,16.06
20W43,77.4,17.75
20W42,78.5,18.0
20W41,85.3,19.56
20W40,79.2,18.17
20W39,78.6,18.03
