Date,Price,PER
25W01,10.15,-
24W52,10.25,-
24W51,10.1,-
24W50,10.1,-
24W49,10.95,-
24W48,10.75,-
24W47,10.15,-
24W46,10.3,-
24W45,11.1,-
24W44,11.8,-
24W43,11.2,-
24W42,11.05,-
24W41,11.25,-
24W40,12.8,-
24W39,12.5,-
24W38,12.55,-
24W37,11.65,-
24W36,11.25,-
24W35,12.0,-
24W34,11.4,-
24W33,11.3,-
24W32,11.2,-
24W31,12.55,-
24W30,12.95,-
24W29,13.75,-
24W28,14.15,-
24W27,14.85,-
24W26,13.65,-
24W25,12.1,-
24W24,11.6,-
24W23,12.3,-
24W22,12.15,-
24W21,11.9,-
24W20,12.4,-
24W19,11.4,-
24W18,11.75,-
24W17,12.0,-
24W16,12.0,-
24W15,11.85,-
24W14,11.25,-
24W13,11.55,-
24W12,11.5,-
24W11,11.65,-
24W10,11.9,-
24W09,12.35,-
24W08,12.25,-
24W07,13.05,-
24W06,12.85,-
24W05,12.85,-
24W04,13.15,-
24W03,13.0,-
24W02,13.6,-
24W01,14.2,-
23W52,14.7,-
23W51,14.3,-
23W50,14.7,-
23W49,14.8,-
23W48,14.85,-
23W47,15.05,-
23W46,14.3,-
23W45,14.1,-
23W44,14.6,-
23W43,14.0,-
23W42,13.8,-
23W41,14.1,-
23W40,14.55,-
23W39,14.75,-
23W38,14.65,-
23W37,15.3,-
23W36,15.7,-
23W35,16.2,-
23W34,15.8,-
23W33,16.2,-
23W32,16.6,-
23W31,17.3,-
23W30,17.9,-
23W29,18.6,-
23W28,17.95,-
23W27,18.9,-
23W26,19.6,-
23W25,19.4,-
23W24,19.55,-
23W23,20.25,-
23W22,20.1,-
23W21,20.0,-
23W20,20.0,-
23W19,20.0,-
23W18,20.75,-
23W17,20.75,-
23W16,20.9,-
23W15,21.25,-
23W14,21.05,-
23W13,20.95,-
23W12,20.9,-
23W11,21.1,969.5
23W10,20.4,253.1
23W09,20.7,148.5
23W08,20.75,104.7
23W07,21.0,81.69
23W06,20.7,65.53
23W05,21.3,56.84
23W03,20.65,47.63
23W02,20.25,41.13
23W01,20.45,37.1
22W53,20.65,33.85
22W52,20.4,35.04
22W51,20.75,37.44
22W50,22.1,41.99
22W49,21.5,43.13
22W48,20.9,44.41
22W47,21.45,48.45
22W46,21.35,51.47
22W45,21.25,54.92
22W44,20.9,58.21
22W43,22.15,66.89
22W42,20.6,67.93
22W41,21.7,78.8
22W40,21.55,87.07
22W39,22.15,100.9
22W38,23.5,122.6
22W37,22.35,136.4
22W36,23.0,169.2
22W35,22.9,211.9
22W34,22.5,280.6
22W33,22.15,423.5
22W32,21.2,868
22W31,22.0,-
22W30,20.7,-
22W29,20.4,-
22W28,22.7,-
22W27,21.7,-
22W26,23.0,-
22W25,20.95,-
22W24,21.2,-
22W23,21.15,-
22W22,20.95,-
22W21,21.05,-
22W20,20.5,-
22W19,20.8,-
22W18,21.5,-
22W17,23.25,-
22W16,23.7,-
22W15,23.6,-
22W14,22.95,-
22W13,22.3,-
22W12,22.5,-
22W11,22.9,-
22W10,21.55,-
22W09,20.55,-
22W08,20.45,-
22W07,20.7,-
22W05,20.0,-
22W04,20.3,-
22W03,20.75,-
22W02,20.8,-
22W01,21.85,-
21W52,21.7,-
21W51,21.0,-
21W50,22.6,-
21W49,21.2,-
21W48,20.95,-
21W47,21.35,-
21W46,22.25,-
21W45,23.65,-
21W44,23.9,-
21W43,22.7,-
21W42,22.75,-
21W41,20.65,-
21W40,20.7,-
21W39,20.2,-
21W38,21.95,-
21W37,20.95,-
21W36,22.0,-
21W35,20.6,-
21W34,20.0,-
21W33,18.9,-
21W31,12.1,-
21W30,12.4,-
21W29,12.6,-
21W28,12.75,-
21W27,12.95,-
21W26,13.15,-
21W25,13.2,-
21W24,13.25,-
21W23,13.0,-
21W22,13.6,-
21W21,12.8,-
21W20,13.0,-
21W19,14.3,-
21W18,14.25,-
21W17,14.9,-
21W16,15.1,-
21W15,15.55,-
21W14,14.85,-
21W13,14.95,-
21W12,17.2,-
21W11,14.5,-
21W10,13.8,-
21W09,14.15,-
21W08,13.35,-
21W06,12.3,-
21W05,11.8,-
21W04,12.85,-
21W03,13.5,-
21W02,13.9,-
21W01,14.25,-
20W52,14.05,-
20W51,13.9,-
20W50,14.2,-
20W49,14.45,-
20W48,14.75,-
20W47,14.6,-
20W46,14.2,-
20W45,15.3,-
20W44,15.15,-
20W43,15.95,-
20W42,15.05,-
20W41,12.0,-
20W40,11.55,-
20W39,11.65,-
20W38,11.35,-
20W37,11.45,-
20W36,12.25,-
20W35,11.05,-
20W34,10.75,-
20W33,10.95,-
20W32,9.2,-
20W31,9.04,-
20W30,8.68,-
20W29,9.01,-
20W28,9.74,-
20W27,7.38,-
20W26,6.24,-
20W25,6.42,-
20W24,6.17,-
20W23,6.25,-
20W22,5.99,-
20W21,6.01,-
20W20,5.95,-
20W19,6.13,-
20W18,5.28,-
20W17,4.91,-
20W16,5.22,-
20W15,5.12,-
20W14,4.82,-
20W13,5.04,-
20W12,4.51,-
20W11,5.34,-
20W10,6.83,-
20W09,6.99,-
20W08,7.31,-
20W07,7.32,-
20W06,7.14,-
20W05,7.32,-
20W04,7.83,-
20W03,7.84,-
20W02,7.54,-
20W01,7.5,-
