Date,Price,PER
25W01,30.65,18.35
24W52,31.0,18.56
24W51,31.1,18.74
24W50,31.2,18.91
24W49,33.4,20.37
24W48,34.8,21.36
24W47,36.65,22.64
24W46,34.75,21.6
24W45,36.5,22.83
24W44,35.4,22.29
24W43,38.95,24.68
24W42,37.0,23.6
24W41,33.25,21.34
24W40,33.7,21.77
24W39,34.4,22.37
24W38,36.6,23.96
24W37,33.7,22.21
24W36,31.5,20.9
24W35,32.15,21.48
24W34,30.8,20.72
24W33,30.75,20.83
24W32,29.35,20.02
24W31,29.45,20.23
24W30,32.0,22.13
24W29,32.05,22.33
24W28,30.85,21.64
24W27,29.0,20.49
24W26,29.45,20.96
24W25,29.25,20.97
24W24,29.7,21.45
24W23,29.05,21.14
24W22,27.95,20.49
24W21,27.15,20.05
24W20,26.65,19.83
24W19,26.25,19.68
24W18,26.3,19.87
24W17,25.7,19.57
24W16,24.15,18.53
24W15,24.4,18.87
24W14,24.7,19.26
24W13,24.5,19.25
24W12,23.3,18.46
24W11,23.2,18.53
24W10,23.45,18.88
24W09,25.0,20.3
24W08,25.0,20.47
24W07,24.95,20.6
24W06,24.25,20.19
24W05,24.35,20.45
24W04,25.2,21.34
24W03,25.5,21.78
24W02,26.5,22.84
24W01,26.75,23.26
23W52,26.7,23.42
23W51,26.1,22.88
23W50,27.0,23.66
23W49,29.8,26.1
23W48,27.05,23.68
23W47,27.65,24.19
23W46,27.55,24.09
23W45,27.65,24.17
23W44,28.0,24.46
23W43,27.85,24.32
23W42,25.6,22.34
23W41,25.45,22.2
23W40,25.25,22.01
23W39,25.65,22.35
23W38,25.0,21.77
23W37,26.1,22.72
23W36,25.3,22.01
23W35,25.35,22.04
23W34,24.9,21.64
23W33,24.65,21.41
23W32,25.05,21.75
23W31,26.05,22.61
23W30,26.8,23.24
23W29,26.3,22.8
23W28,25.3,21.92
23W27,27.0,23.38
23W26,27.1,23.46
23W25,26.2,22.67
23W24,26.6,23.0
23W23,26.6,22.99
23W22,28.6,24.71
23W21,28.7,24.78
23W20,27.8,23.99
23W19,28.6,24.67
23W18,27.55,23.75
23W17,27.5,23.69
23W16,27.05,23.3
23W15,29.2,25.13
23W14,29.45,25.34
23W13,30.3,26.05
23W12,28.9,24.84
23W11,28.5,24.48
23W10,27.35,23.48
23W09,25.85,22.18
23W08,27.95,23.97
23W07,26.0,22.29
23W06,24.15,20.69
23W05,24.6,21.07
23W03,21.05,18.02
23W02,21.35,18.27
23W01,22.25,19.03
22W53,22.65,19.36
22W52,22.25,19.14
22W51,23.05,19.96
22W50,22.2,19.36
22W49,23.5,20.63
22W48,23.0,20.33
22W47,23.0,20.47
22W46,22.5,20.16
22W45,20.3,18.31
22W44,19.9,18.08
22W43,19.5,17.84
22W42,19.45,17.92
22W41,20.6,19.11
22W40,19.75,18.46
22W39,21.5,20.24
22W38,21.9,20.77
22W37,20.5,19.58
22W36,21.2,20.4
22W35,21.45,20.79
22W34,22.4,21.88
22W33,21.0,20.67
22W32,20.9,20.72
22W31,21.6,21.58
22W30,19.75,19.89
22W29,19.9,20.2
22W28,20.0,20.46
22W27,19.95,20.57
22W26,20.85,21.67
22W25,22.05,23.1
22W24,22.35,23.6
22W23,20.85,22.2
22W22,18.85,20.24
22W21,19.1,20.67
22W20,19.3,21.07
22W19,20.0,22.02
22W18,20.15,22.37
22W17,22.3,24.97
22W16,21.95,24.79
22W15,21.85,24.89
22W14,22.15,25.46
22W13,22.0,25.51
22W12,19.9,23.29
22W11,19.6,23.14
22W10,22.7,27.05
22W09,22.35,26.88
22W08,24.9,30.22
22W07,24.25,29.71
22W05,21.7,26.84
22W04,22.4,27.97
22W03,22.4,28.24
22W02,25.9,32.98
22W01,25.95,33.37
21W52,22.5,29.22
21W51,21.8,28.43
21W50,20.4,26.71
21W49,22.0,28.92
21W48,18.85,24.89
21W47,15.6,20.68
21W46,15.3,20.37
21W45,15.25,20.39
21W44,14.95,20.07
21W43,14.75,19.89
21W42,15.35,20.78
21W41,13.9,18.9
21W40,13.7,18.71
21W39,13.1,17.96
21W38,12.75,17.56
21W37,12.5,17.29
21W36,12.8,17.78
21W35,13.0,18.14
21W34,12.55,17.59
21W33,13.0,18.3
21W32,13.05,18.45
21W31,13.0,18.46
21W30,13.05,18.62
21W29,13.4,19.2
21W28,13.0,18.71
21W27,13.4,19.38
21W26,12.75,18.52
21W25,12.4,18.09
21W24,12.6,18.47
21W23,12.7,18.7
21W22,12.6,18.64
21W21,12.4,18.43
21W20,12.8,19.12
21W19,14.05,21.08
21W18,14.9,22.46
21W17,15.1,22.87
21W16,14.85,22.6
21W15,15.0,22.94
21W14,15.6,23.97
21W13,15.45,23.86
21W12,15.35,23.82
21W11,14.55,22.69
21W10,14.45,22.64
21W09,14.4,22.67
21W08,14.6,23.1
21W06,14.2,22.58
21W05,14.3,22.85
21W04,14.2,22.81
21W03,15.2,24.54
21W02,15.65,25.39
21W01,15.75,25.69
20W52,15.65,25.66
20W51,15.85,25.98
20W50,15.8,25.9
20W49,16.55,27.13
20W48,16.0,26.23
20W47,15.3,25.08
20W46,15.25,25.0
20W45,15.1,24.75
20W44,14.9,24.43
20W43,15.6,25.57
20W42,15.0,24.59
20W41,14.05,23.03
20W40,14.0,22.95
20W39,13.55,22.21
20W38,14.45,23.69
20W37,15.0,24.59
