Date,Price,PER
25W01,26.1,33.46
24W52,25.65,32.88
24W51,25.15,32.59
24W50,26.4,34.58
24W49,27.1,35.88
24W48,25.65,34.34
24W47,24.05,32.56
24W46,24.25,33.2
24W45,25.7,35.59
24W44,26.05,36.49
24W43,26.85,38.05
24W42,26.9,38.58
24W41,28.4,41.22
24W40,27.1,39.81
24W39,24.25,36.06
24W38,23.85,35.91
24W37,23.9,36.44
24W36,24.25,37.44
24W35,26.2,40.97
24W34,25.2,39.93
24W33,24.9,39.98
24W32,24.45,39.78
24W31,25.95,42.8
24W30,27.0,45.14
24W29,28.85,48.91
24W28,30.05,51.67
24W27,31.85,55.56
24W26,28.8,50.97
24W25,31.45,56.49
24W24,30.9,56.34
24W23,27.8,51.46
24W22,25.9,48.69
24W21,24.5,46.79
24W20,24.45,47.44
24W19,24.45,48.21
24W18,24.45,49.01
24W17,23.4,47.7
24W16,23.4,48.52
24W15,25.3,53.37
24W14,25.65,55.07
24W13,25.2,55.08
24W12,25.8,57.43
24W11,25.2,57.15
24W10,26.1,60.32
24W09,27.45,64.68
24W08,27.2,65.36
24W07,26.35,64.6
24W06,25.05,62.69
24W05,25.1,64.14
24W04,25.4,66.31
24W03,24.65,65.77
24W02,24.6,67.11
24W01,24.25,67.69
23W52,24.4,69.71
23W51,24.4,70.31
23W50,25.0,72.65
23W49,24.95,73.13
23W48,24.65,72.88
23W47,24.55,73.22
23W46,23.5,70.71
23W45,23.65,71.79
23W44,23.7,72.59
23W43,23.4,72.33
23W42,22.85,71.28
23W41,22.95,72.25
23W40,23.1,73.4
23W39,22.4,71.85
23W38,22.45,72.7
23W37,23.3,76.17
23W36,24.0,79.22
23W35,24.85,82.83
23W34,24.9,83.82
23W33,23.95,81.43
23W32,24.35,83.63
23W31,27.3,94.71
23W30,25.7,90.08
23W29,26.3,93.15
23W28,25.35,90.73
23W27,26.2,94.77
23W26,27.35,99.99
23W25,25.45,94.05
23W24,25.35,94.71
23W23,25.75,97.28
23W22,25.2,96.27
23W21,23.9,92.34
23W20,24.1,94.18
23W19,23.1,91.33
23W18,25.05,100.2
23W17,23.05,93.3
23W16,23.5,96.27
23W15,25.1,104.1
23W14,22.8,95.7
23W13,22.65,96.26
23W12,22.9,98.56
23W11,21.7,94.59
23W10,22.4,98.91
23W09,21.65,96.86
23W08,21.25,96.33
23W07,21.65,99.47
23W06,21.65,100.8
23W05,19.4,91.61
23W03,17.25,82.61
23W02,16.55,80.39
23W01,16.4,80.81
22W53,15.65,78.25
22W52,15.7,72.89
22W51,16.55,71.72
22W50,16.75,68.05
22W49,17.0,65.0
