Date,Price,PER
25W01,23.2,19.5
24W52,23.5,19.75
24W51,25.4,21.35
24W50,25.9,21.78
24W49,26.25,22.08
24W48,26.3,22.13
24W47,25.25,21.25
24W46,24.9,20.97
24W45,25.0,21.06
24W44,25.2,21.23
24W43,25.2,21.24
24W42,25.25,21.29
24W41,26.5,22.35
24W40,27.05,22.82
24W39,27.8,23.46
24W38,27.7,23.38
24W37,27.2,22.97
24W36,28.15,23.78
24W35,28.9,24.42
24W34,29.15,24.64
24W33,27.2,23.0
24W32,27.35,23.13
24W31,27.4,23.18
24W30,27.0,22.85
24W29,26.8,22.69
24W28,27.0,22.87
24W27,27.45,23.26
24W26,27.35,23.18
24W25,27.45,23.27
24W24,26.85,22.77
24W23,27.4,23.24
24W22,27.5,23.34
24W21,27.95,23.73
24W20,28.3,24.03
24W19,27.2,23.1
24W18,27.3,23.2
24W17,27.35,23.25
24W16,26.95,22.91
24W15,27.1,23.05
24W14,27.3,23.23
24W13,27.4,23.32
24W12,27.05,23.03
24W11,27.55,23.46
24W10,27.7,23.6
24W09,27.7,23.61
24W08,27.85,23.74
24W07,27.6,23.54
24W06,27.6,23.54
24W05,27.6,23.55
24W04,27.35,23.35
24W03,25.4,21.69
24W02,26.85,22.93
24W01,27.3,23.33
23W52,28.1,24.02
23W51,28.3,24.44
23W50,28.45,24.83
23W49,27.85,24.57
23W48,27.65,24.66
23W47,28.4,25.6
23W46,28.2,25.71
23W45,27.85,25.67
23W44,27.7,25.82
23W43,27.5,25.93
23W42,27.2,25.94
23W41,27.3,26.34
23W40,27.1,26.46
23W39,27.0,26.68
23W38,27.4,27.41
23W37,27.9,28.25
23W36,27.75,28.45
23W35,28.45,29.53
23W34,28.45,29.91
23W33,28.7,30.56
23W32,29.0,31.29
23W31,29.55,32.31
23W30,29.7,32.91
23W29,29.55,33.19
23W28,29.8,33.93
23W27,29.6,34.18
23W26,31.0,36.3
23W25,31.5,37.42
23W24,30.45,36.7
23W23,30.3,37.07
23W22,30.2,37.5
23W21,29.75,37.51
23W20,30.3,38.8
23W19,29.2,37.98
23W18,30.0,39.65
23W17,29.5,39.62
23W16,29.75,40.62
23W15,29.65,41.17
23W14,30.2,42.65
23W13,30.55,43.9
23W12,30.25,44.24
23W11,30.3,45.12
23W10,30.1,45.65
23W09,30.35,46.89
23W08,30.2,47.55
23W07,29.6,47.52
23W06,29.5,48.3
23W05,29.95,50.03
23W03,29.4,50.13
23W02,29.4,51.19
23W01,29.4,52.3
22W53,30.25,55.0
22W52,30.3,54.61
22W51,31.25,55.84
22W50,32.05,56.78
22W49,33.7,59.2
22W48,34.25,59.66
22W47,33.4,57.7
22W46,34.7,59.45
