Date,Price,PER
25W01,210.5,10.81
24W52,225.0,11.55
24W51,187.5,9.68
24W50,185.0,9.6
24W49,179.5,9.37
24W48,180.0,9.45
24W47,172.0,9.08
24W46,164.0,8.71
24W45,150.0,8.01
24W44,153.0,8.22
24W43,153.5,8.29
24W42,160.5,8.72
24W41,169.5,9.27
24W40,165.0,9.07
24W39,178.5,9.88
24W38,186.0,10.35
24W37,207.0,11.59
24W36,213.5,12.03
24W35,264.0,14.96
24W34,258.0,14.71
24W33,296.5,17.01
24W32,264.0,15.24
24W31,294.5,17.11
24W30,358.0,20.93
24W29,333.5,19.62
24W28,256.0,15.16
24W27,250.0,14.9
24W26,231.5,13.89
24W25,235.0,14.19
24W24,234.5,14.25
24W23,231.5,14.16
24W22,242.5,14.93
24W21,195.5,12.12
24W20,211.0,13.17
24W19,201.0,12.63
24W18,196.0,12.4
24W17,199.5,12.71
24W16,188.0,12.06
24W15,163.5,10.56
24W14,140.0,9.11
24W13,128.5,8.42
24W12,132.5,8.74
24W11,115.5,7.68
24W10,107.0,7.16
24W09,104.5,7.05
24W08,103.0,7.0
24W07,101.0,6.91
24W06,95.6,6.59
24W05,95.2,6.61
24W04,96.0,6.72
24W03,95.4,6.73
24W02,93.7,6.66
24W01,92.5,6.62
23W52,93.2,6.72
23W51,89.3,6.5
23W50,91.8,6.74
23W49,88.8,6.57
23W48,90.0,6.72
23W47,87.3,6.58
23W46,85.4,6.49
23W45,84.7,6.5
23W44,82.3,6.37
23W43,80.9,6.32
23W42,80.7,6.36
23W41,81.0,6.44
23W40,76.4,6.14
23W39,73.9,5.99
23W38,73.0,5.97
23W37,74.2,6.13
23W36,73.9,6.17
23W35,69.8,5.88
23W34,69.0,5.87
23W33,68.6,5.9
23W32,65.8,5.71
23W31,65.2,5.72
23W30,64.9,5.75
23W29,65.7,5.89
23W28,70.6,6.39
23W27,71.8,6.57
23W26,71.8,6.64
23W25,72.9,6.82
23W24,72.7,6.87
23W23,71.9,6.87
23W22,67.0,6.48
23W21,67.3,6.58
23W20,67.1,6.64
23W19,65.8,6.59
23W18,67.5,6.84
23W17,67.7,6.94
23W16,67.6,7.01
23W15,68.8,7.23
23W14,68.2,7.25
23W13,68.4,7.37
23W12,67.4,7.35
23W11,67.0,7.4
23W10,66.7,7.46
23W09,67.8,7.69
23W08,67.7,7.78
23W07,67.4,7.85
23W06,67.6,7.98
23W05,69.0,8.26
23W03,66.0,8.02
23W02,65.0,8.01
23W01,64.5,8.07
22W53,63.6,8.07
22W52,65.5,8.16
22W51,65.7,8.04
22W50,64.9,7.8
22W49,65.0,7.67
22W48,61.8,7.17
22W47,62.5,7.13
22W46,62.6,7.02
22W45,60.3,6.65
22W44,59.4,6.45
22W43,58.5,6.25
22W42,65.9,6.93
22W41,69.5,7.2
22W40,67.8,6.91
22W39,73.8,7.41
22W38,74.3,7.36
