Date,Price,PER
25W01,19.95,6.25
24W52,20.1,6.3
24W51,19.25,6.06
24W50,19.85,6.27
24W49,19.9,6.31
24W48,19.65,6.26
24W47,20.0,6.39
24W46,19.3,6.19
24W45,19.3,6.22
24W44,19.45,6.29
24W43,19.4,6.3
24W42,19.6,6.39
24W41,19.5,6.38
24W40,19.85,6.52
24W39,20.25,6.68
24W38,20.25,6.71
24W37,20.3,6.75
24W36,20.5,6.85
24W35,20.55,6.89
24W34,21.4,7.21
24W33,21.0,7.1
24W32,20.6,7.0
24W31,20.9,7.13
24W30,20.8,7.13
24W29,20.75,7.14
24W28,21.5,7.43
24W27,21.75,7.55
24W26,21.4,7.46
24W25,22.35,7.82
24W24,22.25,7.82
24W23,22.4,7.91
24W22,22.35,7.92
24W21,21.55,7.67
24W20,22.6,8.08
24W19,22.55,8.1
24W18,24.7,8.91
24W17,23.55,8.53
24W16,20.0,7.28
24W15,20.3,7.42
24W14,20.1,7.38
24W13,19.95,7.36
24W12,20.8,7.71
24W11,19.75,7.35
24W10,18.8,7.03
24W09,18.5,6.95
24W08,18.6,7.02
24W07,18.55,7.04
24W06,18.3,6.97
24W05,18.4,7.05
24W04,18.25,7.02
24W03,18.1,7.0
24W02,18.35,7.13
24W01,18.6,7.26
23W52,18.6,7.29
23W51,18.8,7.26
23W50,18.95,7.21
23W49,19.0,7.12
23W48,19.1,7.06
23W47,17.85,6.5
23W46,17.55,6.3
23W45,17.45,6.18
23W44,17.55,6.13
23W43,17.45,6.01
23W42,17.5,5.95
23W41,17.6,5.9
23W40,17.5,5.79
23W39,17.65,5.77
23W38,17.6,5.68
23W37,17.55,5.59
23W36,17.55,5.52
23W35,17.75,5.52
23W34,17.55,5.39
23W33,17.3,5.25
23W32,17.3,5.19
23W31,17.35,5.14
23W30,17.4,5.1
23W29,17.4,5.04
23W28,17.55,5.03
23W27,17.5,4.96
23W26,17.5,4.9
23W25,17.8,4.93
23W24,18.8,5.15
23W23,18.8,5.1
23W22,18.7,5.02
23W21,18.65,4.95
23W20,18.7,4.91
23W19,18.45,4.8
23W18,18.7,4.82
23W17,18.65,4.75
23W16,18.55,4.68
23W15,18.75,4.69
23W14,18.7,4.63
23W13,18.8,4.61
23W12,18.65,4.53
23W11,18.6,4.47
23W10,19.45,4.63
23W09,19.7,4.65
23W08,19.15,4.48
23W07,18.9,4.38
23W06,19.0,4.36
23W05,18.95,4.31
23W03,18.75,4.23
23W02,18.7,4.18
23W01,18.65,4.13
22W53,18.7,4.11
22W52,18.7,4.17
22W51,19.0,4.31
22W50,18.9,4.36
22W49,19.25,4.51
22W48,18.55,4.42
22W47,18.55,4.49
22W46,18.5,4.56
22W45,18.25,4.58
22W44,18.2,4.64
22W43,18.25,4.74
22W42,18.2,4.82
22W41,18.05,4.87
22W40,17.9,4.92
22W39,18.15,5.09
22W38,18.25,5.22
22W37,18.0,5.25
22W36,18.0,5.36
22W35,18.4,5.6
22W34,17.9,5.57
22W33,17.6,5.59
22W32,17.15,5.58
22W31,17.1,5.69
22W30,17.05,5.81
22W29,16.35,5.71
22W28,17.75,6.35
22W27,17.8,6.53
22W26,18.45,6.95
22W25,18.95,7.33
22W24,19.8,7.87
22W23,19.55,8.0
22W22,19.05,8.02
22W21,19.0,8.25
22W20,18.3,8.19
22W19,18.6,8.6
22W18,18.2,8.69
22W17,18.4,9.1
22W16,18.5,9.47
22W15,18.45,9.8
22W14,18.3,10.1
22W13,18.5,10.62
22W12,19.2,11.48
22W11,18.95,11.83
22W10,19.4,12.67
22W09,18.7,12.79
22W08,19.1,13.73
22W07,19.0,14.38
22W05,18.0,14.39
22W04,18.45,15.63
22W03,18.65,16.79
22W02,19.3,18.55
22W01,19.55,20.15
21W52,18.6,20.67
21W51,18.3,19.49
21W50,18.2,18.61
21W49,17.95,17.65
21W48,17.9,16.95
21W47,17.85,16.3
21W46,18.0,15.87
21W45,17.65,15.05
21W44,17.25,14.23
21W43,17.2,13.75
21W42,17.0,13.18
21W41,17.35,13.05
21W40,17.2,12.57
21W39,16.95,12.04
21W38,17.3,11.96
21W37,16.95,11.41
21W36,17.2,11.28
21W35,16.8,10.75
21W34,16.4,10.23
21W33,17.5,10.66
21W32,18.15,10.8
21W31,18.0,10.47
21W30,18.45,10.49
21W29,18.5,10.29
21W28,18.85,10.26
21W27,19.85,10.58
21W26,18.2,9.51
21W25,18.1,9.27
21W24,18.85,9.46
21W23,21.1,10.39
21W22,18.0,8.69
21W21,17.7,8.39
21W20,15.9,7.4
21W19,18.5,8.46
21W18,19.5,8.76
21W17,20.75,9.16
21W16,20.0,8.68
21W15,18.4,7.85
21W14,17.8,7.47
21W13,17.55,7.25
21W12,16.55,6.73
