Date,Price,PER
25W01,157.5,15.32
24W52,157.0,15.27
24W51,160.0,15.63
24W50,158.5,15.54
24W49,158.5,15.61
24W48,149.0,14.73
24W47,153.5,15.24
24W46,146.0,14.56
24W45,151.0,15.12
24W44,164.0,16.49
24W43,152.0,15.35
24W42,148.0,15.01
24W41,147.0,14.97
24W40,145.5,14.88
24W39,150.0,15.4
24W38,150.5,15.52
24W37,147.5,15.28
24W36,151.0,15.71
24W35,150.5,15.73
24W34,146.0,15.32
24W33,148.5,15.65
24W32,143.0,15.14
24W31,144.0,15.31
24W30,147.5,15.76
24W29,156.0,16.74
24W28,166.0,17.89
24W27,165.5,17.92
24W26,172.0,18.71
24W25,172.0,18.79
24W24,167.5,18.38
24W23,160.5,17.7
24W22,165.0,18.28
24W21,165.5,18.42
24W20,164.5,18.39
24W19,158.5,17.8
24W18,157.0,17.72
24W17,159.0,18.03
24W16,157.5,17.94
24W15,168.0,19.23
24W14,178.5,20.53
24W13,179.5,20.75
24W12,184.0,21.37
24W11,164.5,19.2
24W10,168.5,19.76
24W09,183.5,21.62
24W08,195.0,23.09
24W07,178.0,21.19
24W06,172.0,20.57
24W05,176.0,21.16
24W04,170.5,20.6
24W03,177.0,21.49
24W02,166.5,20.32
24W01,175.0,21.47
23W52,171.5,21.15
23W51,171.0,21.15
23W50,168.0,20.85
23W49,169.5,21.1
23W48,168.5,21.04
23W47,156.0,19.55
23W46,153.0,19.23
23W45,156.0,19.67
23W44,129.5,16.38
23W43,120.0,15.23
23W42,120.5,15.34
23W41,127.5,16.29
23W40,138.5,17.75
23W39,133.5,17.17
23W38,129.0,16.64
23W37,134.0,17.35
23W36,141.0,18.31
23W35,135.5,17.66
23W34,116.5,15.23
23W33,121.5,15.94
23W32,125.5,16.52
23W31,126.0,16.64
23W30,133.0,17.63
23W29,131.5,17.49
23W28,141.5,18.88
23W27,129.0,17.27
23W26,129.0,17.33
23W25,139.0,18.74
23W24,136.5,18.47
23W23,126.5,17.18
23W22,106.5,14.51
23W21,105.5,14.42
23W20,106.0,14.54
23W19,103.0,14.18
23W18,104.5,14.44
23W17,102.5,14.21
23W16,104.0,14.47
23W15,108.0,15.08
23W14,109.0,15.28
23W13,111.5,15.69
23W12,111.0,15.67
23W11,105.5,14.95
23W10,99.4,14.14
23W09,93.5,13.35
23W08,94.0,13.47
23W07,92.5,13.3
23W06,90.1,13.0
23W05,87.0,12.6
23W03,80.8,11.75
23W02,80.8,11.79
23W01,79.8,11.69
22W53,80.0,11.76
22W52,80.7,11.86
22W51,81.2,11.92
22W50,81.8,12.0
22W49,86.8,12.72
22W48,87.3,12.78
22W47,83.1,12.16
22W46,72.6,10.61
22W45,68.5,10.0
22W44,59.7,8.71
22W43,59.3,8.64
22W42,61.4,8.94
22W41,67.6,9.84
22W40,64.6,9.39
22W39,69.8,10.14
22W38,71.6,10.39
22W37,70.6,10.24
22W36,77.8,11.27
22W35,75.1,10.87
22W34,76.2,11.02
22W33,71.2,10.29
22W32,71.9,10.38
22W31,73.7,10.63
22W30,74.2,10.7
22W29,73.2,10.54
22W28,72.5,10.43
22W27,65.9,9.48
22W26,70.0,10.06
22W25,84.2,12.09
22W24,91.1,13.06
22W23,90.0,12.9
22W22,90.8,13.0
22W21,93.0,13.3
22W20,87.0,12.43
22W19,95.3,13.61
22W18,94.4,13.47
22W17,100.0,14.26
22W16,100.5,14.32
22W15,102.5,14.59
22W14,107.5,15.29
22W13,113.5,16.13
22W12,101.5,14.41
22W11,99.2,14.07
22W10,111.0,15.73
22W09,107.0,15.15
22W08,116.5,16.48
22W07,123.0,17.39
22W05,125.0,17.65
22W04,117.5,16.58
22W03,121.0,17.06
22W02,126.0,17.75
22W01,135.0,19.0
21W52,139.0,19.55
21W51,123.5,17.37
21W50,134.0,18.84
21W49,124.0,17.43
21W48,108.0,15.17
21W47,95.8,13.46
21W46,92.8,13.03
21W45,96.6,13.56
21W44,91.5,12.84
21W43,89.4,12.55
21W42,86.8,12.18
21W41,88.0,12.34
21W40,85.9,12.05
21W39,91.8,12.87
21W38,93.1,13.05
21W37,96.3,13.49
21W36,100.0,14.01
21W35,100.5,14.08
21W34,91.1,12.76
21W33,99.4,13.91
21W32,102.0,14.28
21W31,105.0,14.69
21W30,107.0,14.97
21W29,108.5,15.17
21W28,105.0,14.68
21W27,111.5,15.59
21W26,111.5,15.58
21W25,107.0,14.95
21W24,101.0,14.11
21W23,103.0,14.38
21W22,101.5,14.17
21W21,95.9,13.39
21W20,96.0,13.4
21W19,109.0,15.21
21W18,114.5,15.97
21W17,112.5,15.69
21W16,118.5,16.52
21W15,127.0,17.7
21W14,128.0,17.83
21W13,124.0,17.27
21W12,127.5,17.76
21W11,128.5,17.89
21W10,130.0,18.1
21W09,128.0,17.81
21W08,131.0,18.23
21W06,126.5,17.6
21W05,120.0,16.69
21W04,119.5,16.61
21W03,107.5,14.94
21W02,110.5,15.35
21W01,110.0,15.28
20W52,110.0,15.28
20W51,115.5,16.04
20W50,114.0,15.83
20W49,118.5,16.46
20W48,114.0,15.83
20W47,107.0,14.86
20W46,106.5,14.79
20W45,107.0,14.86
20W44,105.5,14.65
20W43,115.5,16.04
20W42,107.0,14.86
20W41,108.5,15.07
20W40,103.5,14.38
20W39,102.0,14.17
20W38,113.0,15.69
20W37,111.5,15.49
20W36,120.5,16.74
20W35,120.0,16.67
20W34,108.0,15.0
20W33,123.0,17.08
20W32,118.5,16.46
20W31,124.5,17.29
20W30,121.5,16.88
20W29,127.5,17.71
20W28,121.0,16.81
20W27,116.0,16.11
20W26,115.0,15.97
20W25,105.0,14.58
20W24,97.0,13.47
20W23,103.0,14.31
20W22,101.5,14.1
20W21,93.4,12.97
20W20,91.6,12.72
20W19,90.1,12.51
20W18,96.6,13.42
20W17,95.5,13.26
20W16,87.3,12.12
20W15,89.8,12.47
20W14,75.0,10.42
20W13,71.0,9.86
20W12,75.3,10.46
20W11,68.2,9.47
20W10,86.6,12.03
20W09,68.4,9.5
20W08,62.9,8.74
20W07,64.1,8.9
20W06,61.4,8.53
20W05,62.2,8.64
20W04,68.9,9.57
20W03,68.4,9.5
20W02,65.3,9.07
20W01,67.6,9.39
