Date,Price,PER
25W01,15.5,-
24W52,15.55,-
24W51,15.15,-
24W50,15.85,-
24W49,16.15,-
24W48,16.05,-
24W47,16.1,-
24W46,16.7,-
24W45,16.9,-
24W44,17.3,-
24W43,17.35,-
24W42,16.8,-
24W41,17.25,-
24W40,17.8,-
24W39,18.6,-
24W38,19.0,-
24W37,18.0,-
24W36,19.7,-
24W35,20.4,-
24W34,20.5,-
24W33,20.35,-
24W32,19.7,-
24W31,19.95,-
24W30,18.2,-
24W29,18.35,-
24W28,18.2,-
24W27,17.1,-
24W26,16.6,-
24W25,16.7,-
24W24,16.35,-
24W23,18.0,-
24W22,18.4,-
24W21,15.9,-
24W20,16.6,-
24W19,15.05,-
24W18,14.65,-
24W17,14.05,-
24W16,13.25,-
24W15,13.65,-
24W14,12.45,-
24W13,12.65,-
24W12,12.35,-
24W11,12.55,-
24W10,12.4,-
24W09,12.65,-
24W08,12.6,-
24W07,12.65,-
24W06,12.4,-
24W05,12.5,-
24W04,12.5,-
24W03,12.6,-
24W02,13.15,-
24W01,13.6,-
23W52,13.7,-
23W51,13.6,-
23W50,13.55,-
23W49,13.9,-
23W48,13.65,-
23W47,13.7,-
23W46,13.5,-
23W45,12.95,-
23W44,12.95,-
23W43,12.85,-
23W42,12.6,-
23W41,12.45,-
23W40,12.55,-
23W39,12.45,-
23W38,12.55,-
23W37,13.35,-
23W36,13.4,-
23W35,13.4,-
23W34,13.7,-
23W33,13.85,-
23W32,14.35,-
23W31,14.65,-
23W30,14.75,-
23W29,14.65,-
23W28,14.95,-
23W27,14.85,-
23W26,15.2,-
23W25,15.25,-
23W24,15.2,-
23W23,15.3,-
23W22,15.2,-
23W21,15.2,-
23W20,15.2,-
23W19,14.9,-
23W18,15.15,-
23W17,15.15,-
23W16,14.95,-
23W15,15.4,-
23W14,15.35,-
23W13,15.35,-
23W12,15.7,-
23W11,15.45,-
23W10,16.35,-
23W09,16.25,-
23W08,16.85,-
23W07,16.65,-
23W06,15.6,-
23W05,15.8,-
23W03,15.4,-
23W02,15.3,-
23W01,15.35,-
22W53,15.15,-
22W52,15.05,-
22W51,15.1,-
22W50,15.45,-
22W49,16.1,-
22W48,15.0,-
22W47,14.65,-
22W46,14.5,-
22W45,14.5,-
22W44,14.2,-
22W43,13.95,-
22W42,14.4,-
22W41,14.6,-
22W40,14.5,-
22W39,15.1,-
22W38,15.5,-
22W37,16.3,-
22W36,17.95,-
22W35,18.65,-
22W34,18.4,-
22W33,18.45,-
22W32,17.8,-
22W31,17.75,-
22W30,17.9,-
22W29,18.55,-
22W28,19.2,-
22W27,19.45,-
22W26,19.8,-
22W25,18.8,-
22W24,19.7,-
22W23,19.55,-
22W22,19.35,-
22W21,19.0,-
22W20,19.8,-
22W19,20.15,-
22W18,20.45,-
22W17,21.25,-
22W16,22.05,-
22W15,21.75,650
22W14,21.85,116.5
22W13,21.55,63.1
22W12,21.75,43.89
22W11,20.9,32.17
22W10,21.3,26.5
22W09,21.3,22.24
22W08,22.1,19.88
22W07,22.05,17.42
22W05,21.3,15
22W04,21.9,13.91
22W03,22.25,12.88
22W02,22.35,11.88
22W01,22.65,11.12
21W52,22.4,10.23
21W51,22.3,10.23
21W50,22.85,10.54
21W49,23.0,10.66
21W48,23.15,10.79
21W47,23.65,11.08
21W46,23.25,10.95
21W45,23.1,10.93
21W44,23.15,11.01
21W43,23.75,11.36
21W42,23.75,11.42
21W41,25.3,12.23
21W40,24.45,11.88
21W39,24.6,12.02
21W38,23.8,11.69
21W37,23.65,11.68
21W36,23.5,11.67
21W35,22.4,11.18
21W34,20.95,10.52
21W33,23.2,11.71
21W32,23.7,12.03
21W31,23.25,11.87
21W30,23.55,12.09
21W29,23.15,11.95
21W28,22.85,11.86
21W27,22.55,11.77
21W26,22.6,11.87
21W25,22.55,11.91
21W24,22.45,11.93
21W23,22.75,12.16
21W22,21.75,11.69
21W21,21.5,11.62
21W20,20.5,11.15
21W19,22.6,12.37
21W18,23.5,12.94
21W17,23.25,12.88
21W16,21.85,12.17
21W15,21.45,12.03
21W14,21.15,11.93
21W13,21.05,11.95
21W12,20.55,11.74
21W11,20.85,11.98
21W10,20.65,11.94
21W09,20.8,12.11
21W08,20.2,11.83
21W06,19.95,11.76
21W05,19.8,11.75
21W04,20.05,11.98
21W03,20.9,12.57
21W02,20.55,12.44
21W01,20.7,12.61
20W52,20.6,12.64
20W51,20.65,12.67
20W50,20.8,12.76
20W49,21.05,12.91
20W48,21.35,13.1
20W47,20.75,12.73
20W46,21.8,13.37
20W45,20.9,12.82
20W44,20.75,12.73
20W43,21.8,13.37
20W42,21.2,13.01
20W41,22.1,13.56
20W40,21.55,13.22
20W39,21.35,13.1
20W38,23.35,14.33
20W37,22.65,13.9
20W36,23.85,14.63
20W35,24.35,14.94
20W34,23.65,14.51
20W33,24.3,14.91
20W32,25.4,15.58
20W31,29.5,18.1
20W30,26.45,16.23
20W29,26.15,16.04
20W28,25.45,15.61
20W27,26.05,15.98
20W26,24.95,15.31
20W25,25.0,15.34
20W24,24.35,14.94
20W23,23.3,14.29
20W22,22.1,13.56
20W21,21.6,13.25
20W20,21.2,13.01
20W19,22.2,13.62
20W18,22.0,13.5
20W17,21.35,13.1
20W16,21.25,13.04
20W15,21.55,13.22
20W14,20.3,12.45
20W13,16.95,10.4
20W12,14.85,9.11
20W11,17.7,10.86
20W10,21.15,12.98
20W09,21.75,13.34
20W08,22.35,13.71
20W07,22.25,13.65
20W06,22.2,13.62
20W05,22.6,13.87
20W04,23.65,14.51
20W03,22.85,14.02
20W02,21.15,12.98
20W01,21.55,13.22
