Date,Price,PER
25W01,104.0,116.8
24W52,112.0,125.8
24W51,104.0,118.7
24W50,109.0,126.5
24W49,115.0,135.6
24W48,115.5,138.5
24W47,122.5,149.4
24W46,130.5,162.0
24W45,150.0,189.5
24W44,145.5,187.1
24W43,147.0,192.5
24W42,141.5,188.8
24W41,158.5,215.5
24W40,143.0,198.2
24W39,140.5,198.6
24W38,116.5,168.0
24W37,90.3,132.9
24W36,81.6,122.6
24W35,88.1,135.3
24W34,93.8,147.2
24W33,84.6,135.7
24W32,78.2,128.4
24W31,70.6,118.6
24W30,69.6,119.8
24W29,66.9,118.0
24W28,66.6,120.4
24W27,74.1,137.5
24W26,66.5,126.7
24W25,57.7,112.9
24W24,57.6,115.9
24W23,57.3,118.7
24W22,57.9,123.5
24W21,53.5,117.6
24W20,55.7,126.4
24W19,60.5,141.8
24W18,64.0,155.1
24W17,60.6,152.0
24W16,60.0,156.0
24W15,65.4,176.5
24W14,61.6,172.8
24W13,60.2,175.8
24W12,56.7,172.6
24W11,55.8,177.5
24W10,58.4,194.4
24W09,61.5,214.8
24W08,67.1,246.4
24W07,64.1,248.2
24W06,57.8,236.7
24W05,58.5,254.1
24W04,51.7,239.2
24W03,55.4,274.1
24W02,53.7,285.5
24W01,54.9,315.4
23W52,53.1,331.9
23W51,49.45,211.8
23W50,50.2,163.5
23W49,52.0,136.6
23W48,51.3,113.0
23W47,49.4,93.62
23W46,48.1,80.01
23W45,48.4,71.73
23W44,45.4,60.68
23W43,45.45,55.31
23W42,46.2,51.6
23W41,50.7,52.33
23W40,51.5,49.41
23W39,50.8,45.52
23W38,51.0,42.88
23W37,45.7,36.19
23W36,44.6,33.37
23W35,45.0,31.91
23W34,41.0,27.64
23W33,38.2,24.53
23W32,39.8,24.41
23W31,40.4,23.71
23W30,40.55,22.81
23W29,40.75,22.01
23W28,40.85,21.22
23W27,41.95,20.99
23W26,42.75,20.63
23W25,43.5,20.28
23W24,43.05,19.4
23W23,43.0,18.76
23W22,42.2,17.84
23W21,42.4,17.38
23W20,42.05,16.73
23W19,40.8,15.77
23W18,41.55,15.62
23W17,42.3,15.47
23W16,42.9,15.28
23W15,43.7,15.17
23W14,43.5,14.73
23W13,43.6,14.4
23W12,44.0,14.19
23W11,44.0,13.86
23W10,44.95,13.84
23W09,45.8,13.79
23W08,45.35,13.36
23W07,44.5,12.83
23W06,43.8,12.36
23W05,44.7,12.36
23W03,41.3,11.19
23W02,41.4,11.0
23W01,41.2,10.74
22W53,40.2,10.28
22W52,40.6,10.3
22W51,42.1,10.6
22W50,42.65,10.66
22W49,43.75,10.85
22W48,43.0,10.58
22W47,42.55,10.39
22W46,42.0,10.18
22W45,41.2,9.91
22W44,40.8,9.74
22W43,39.75,9.42
22W42,41.15,9.69
22W41,46.65,10.9
22W40,43.15,10.01
22W39,45.9,10.57
22W38,47.9,10.96
22W37,48.15,10.94
22W36,50.6,11.41
22W35,53.0,11.87
22W34,53.4,11.88
22W33,51.7,11.42
22W32,50.2,11.02
22W31,54.9,11.97
22W30,55.9,12.11
22W29,53.1,11.42
22W28,50.8,10.86
22W27,51.3,10.89
22W26,57.2,12.07
22W25,59.5,12.47
22W24,64.7,13.47
22W23,66.4,13.74
22W22,63.1,12.97
22W21,61.2,12.5
22W20,56.9,11.55
22W19,57.0,11.5
22W18,57.7,11.57
22W17,59.7,11.9
22W16,61.4,12.16
22W15,67.3,13.25
22W14,72.0,14.09
22W13,68.6,13.34
22W12,67.8,13.11
22W11,68.3,13.13
22W10,71.8,13.72
22W09,71.2,13.53
22W08,73.6,13.9
22W07,76.8,14.42
22W05,75.2,14.04
22W04,77.5,14.39
22W03,82.0,15.14
22W02,90.6,16.63
22W01,106.0,19.35
21W52,104.0,18.87
21W51,93.2,16.93
21W50,92.1,16.75
21W49,94.7,17.24
21W48,96.9,17.66
21W47,103.0,18.79
21W46,91.2,16.65
21W45,86.4,15.79
21W44,80.8,14.78
21W43,74.5,13.64
21W42,72.6,13.31
21W41,71.1,13.05
21W40,70.5,12.95
21W39,75.0,13.79
21W38,70.9,13.05
21W37,66.4,12.23
21W36,70.6,13.02
21W35,66.3,12.24
21W34,65.0,12.01
21W33,68.8,12.73
21W32,76.1,14.09
21W31,80.6,14.94
21W30,77.0,14.29
21W29,65.8,12.22
21W28,64.1,11.92
21W27,62.6,11.65
21W26,64.8,12.07
21W25,62.5,11.66
21W24,62.4,11.65
21W23,68.2,12.75
21W22,63.3,11.84
21W21,62.0,11.61
21W20,61.2,11.47
21W19,69.7,13.08
21W18,70.4,13.22
21W17,73.4,13.8
21W16,74.1,13.95
21W15,75.5,14.23
21W14,66.8,12.6
21W13,60.7,11.46
21W12,57.9,10.94
21W11,57.8,10.94
21W10,51.5,9.75
21W09,49.9,9.46
21W08,48.6,9.22
21W06,44.85,8.52
21W05,44.05,8.38
21W04,43.5,8.28
21W03,44.3,8.44
21W02,46.35,8.84
21W01,46.5,8.88
20W52,46.15,8.82
20W51,47.2,9.02
20W50,45.75,8.75
20W49,44.7,8.55
20W48,43.8,8.37
20W47,44.35,8.48
20W46,43.05,8.23
20W45,42.65,8.15
20W44,42.55,8.14
20W43,43.85,8.38
20W42,43.7,8.36
20W41,44.0,8.41
20W40,43.7,8.36
20W39,42.3,8.09
20W38,44.65,8.54
20W37,43.45,8.31
20W36,43.6,8.34
20W35,44.35,8.48
20W34,44.0,8.41
20W33,43.7,8.36
20W32,44.6,8.53
20W31,43.6,8.34
20W30,43.5,8.32
20W29,48.0,9.18
20W28,41.25,7.89
20W27,42.5,8.13
20W26,41.5,7.93
20W25,41.15,7.87
20W24,40.95,7.83
20W23,40.75,7.79
20W22,39.5,7.55
20W21,39.2,7.5
20W20,43.05,8.23
20W19,41.1,7.86
20W18,40.5,7.74
20W17,39.6,7.57
20W16,39.95,7.64
20W15,35.4,6.77
20W14,33.0,6.31
20W13,31.8,6.08
20W12,31.5,6.02
20W11,38.0,7.27
20W10,40.35,7.72
20W09,39.95,7.64
20W08,39.9,7.63
20W07,39.0,7.46
20W06,38.75,7.41
20W05,38.7,7.4
20W04,40.5,7.74
20W03,40.85,7.81
20W02,42.0,8.03
20W01,42.5,8.13
