Date,Price,PER
25W01,62.9,47.65
24W52,64.1,48.56
24W51,63.3,48.89
24W50,67.0,52.79
24W49,71.0,57.08
24W48,68.4,56.14
24W47,70.1,58.76
24W46,72.0,61.66
24W45,75.2,65.83
24W44,76.7,68.67
24W43,77.9,71.37
24W42,74.0,69.41
24W41,75.0,72.06
24W40,78.5,77.31
24W39,76.9,77.68
24W38,73.0,75.68
24W37,72.7,77.4
24W36,73.4,80.32
24W35,79.1,89.03
24W34,77.3,89.56
24W33,79.7,95.14
24W32,70.0,86.17
24W31,77.2,98.1
24W30,79.8,104.8
24W29,76.6,104
24W28,83.4,117.3
24W27,81.4,118.8
24W26,80.3,121.7
24W25,84.8,133.6
24W24,72.7,119.3
24W23,73.0,125
24W22,75.2,134.7
24W21,75.0,140.7
24W20,78.2,154
24W19,75.5,156.5
24W18,79.7,174.4
24W17,73.3,169.9
24W16,69.5,171.1
24W15,76.8,201.7
24W14,82.0,230.7
24W13,85.1,257.9
24W12,89.1,292.5
24W11,86.6,310.1
24W10,79.6,313.6
24W09,84.9,371.6
24W08,82.8,407.7
24W07,79.1,445.2
24W06,74.6,489.8
24W05,76.7,604.3
24W04,77.1,759.3
24W03,72.6,953.3
24W02,73.1,1440
24W01,77.0,3033
23W52,82.4,-
23W51,71.0,1581
23W50,70.6,786.2
23W49,73.0,541.9
23W48,73.0,406.4
23W47,72.9,324.7
23W46,71.0,263.5
23W45,66.9,212.8
23W44,69.8,194.3
23W43,72.3,178.9
23W42,69.1,153.9
23W41,70.8,143.3
23W40,74.7,138.6
23W39,70.4,120.6
23W38,74.5,118.5
23W37,67.1,99.62
23W36,68.0,94.65
23W35,66.3,86.86
23W34,61.5,76.09
23W33,61.4,71.97
23W32,62.3,69.37
23W31,65.1,69.04
23W30,63.6,64.38
23W29,68.8,66.62
23W28,72.2,67
23W27,70.6,62.89
23W26,68.7,58.85
23W25,70.0,57.74
23W24,69.2,55.04
23W23,69.0,52.99
23W22,64.2,47.66
23W21,66.8,47.99
23W20,61.7,42.94
23W19,56.8,38.33
23W18,59.7,39.1
23W17,57.8,36.78
23W16,57.4,35.51
23W15,61.0,36.72
23W14,62.3,36.51
23W13,63.1,36.03
23W12,65.9,36.69
23W11,60.6,32.92
23W10,58.8,31.18
23W09,61.1,31.65
23W08,58.4,29.56
23W07,59.9,29.64
23W06,58.4,28.27
23W05,56.8,26.91
23W03,54.1,25.1
23W02,53.8,24.45
23W01,54.9,24.45
22W53,54.1,23.62
22W52,53.4,22.77
22W51,52.0,21.67
22W50,53.7,21.88
22W49,54.2,21.6
22W48,51.5,20.09
22W47,53.2,20.31
22W46,51.9,19.41
22W45,52.4,19.2
22W44,45.55,16.37
22W43,43.2,15.22
22W42,45.85,15.85
22W41,49.85,16.91
22W40,46.6,15.52
22W39,49.3,16.13
22W38,50.3,16.16
22W37,46.65,14.73
22W36,50.4,15.64
22W35,52.4,15.99
22W34,53.4,16.03
22W33,53.1,15.68
22W32,50.2,14.59
22W31,52.0,14.88
22W30,54.6,15.38
22W29,47.15,13.08
22W28,47.5,12.98
22W27,44.6,12.01
22W26,54.3,14.4
22W25,63.3,16.55
22W24,68.7,17.71
22W23,70.1,17.82
22W22,64.0,16.04
22W21,67.0,16.57
22W20,67.1,16.37
22W19,67.3,16.2
22W18,62.3,14.8
22W17,69.0,16.19
22W16,71.7,16.61
22W15,75.2,17.2
22W14,76.9,17.37
22W13,75.2,16.78
22W12,72.4,15.96
22W11,70.7,15.4
22W10,75.2,16.18
22W09,70.8,15.06
22W08,76.0,15.98
22W07,77.0,16
22W05,72.8,14.96
22W04,76.3,15.51
22W03,76.9,15.46
22W02,82.0,16.3
22W01,90.0,17.7
21W52,85.0,16.54
21W51,84.6,16.67
21W50,89.3,17.82
21W49,87.5,17.68
21W48,85.6,17.53
21W47,92.6,19.21
21W46,89.0,18.71
21W45,82.0,17.47
21W44,82.7,17.87
21W43,83.7,18.34
21W42,74.6,16.57
21W41,77.3,17.42
21W40,76.9,17.59
21W39,81.1,18.82
21W38,83.4,19.65
21W37,84.9,20.31
21W36,96.3,23.39
21W35,85.8,21.17
21W34,84.0,21.06
21W33,89.0,22.67
21W32,101.0,26.16
21W31,97.6,25.7
21W30,101.5,27.18
21W29,90.1,24.55
21W28,81.0,22.46
21W27,76.8,21.68
21W26,79.4,22.83
21W25,80.8,23.67
21W24,80.4,24
21W23,74.8,22.76
21W22,73.7,22.87
21W21,69.2,21.91
21W20,68.0,21.97
21W19,78.0,25.74
21W18,83.2,28.04
21W17,86.0,29.63
21W16,87.3,30.75
21W15,86.0,30.99
21W14,83.4,30.76
21W13,71.5,27.01
21W12,72.8,28.18
21W11,63.4,25.17
21W10,55.5,22.6
21W09,57.7,24.13
21W08,52.8,22.69
21W06,49.6,21.91
21W05,49.1,22.32
21W04,49.1,22.99
21W03,52.2,25.2
21W02,51.8,25.8
21W01,52.2,26.85
20W52,51.8,27.55
20W51,51.2,27.23
20W50,52.0,27.66
20W49,54.0,28.72
20W48,53.8,28.62
20W47,52.5,27.93
20W46,53.3,28.35
20W45,44.9,23.88
20W44,44.7,23.78
20W43,45.65,24.28
20W42,45.5,24.2
20W41,46.4,24.68
20W40,46.45,24.71
20W39,44.8,23.83
20W38,45.9,24.41
20W36,30.2,16.06
20W35,30.5,16.22
20W34,29.6,15.74
20W33,31.85,16.94
20W32,32.2,17.13
20W31,30.95,16.46
20W30,32.0,17.02
20W29,32.65,17.37
20W28,34.3,18.24
20W27,34.1,18.14
20W26,33.15,17.63
20W25,32.0,17.02
20W24,31.45,16.73
20W23,34.25,18.22
20W22,34.55,18.38
20W21,33.7,17.93
20W20,29.4,15.64
20W19,31.0,16.49
20W18,30.8,16.38
20W17,29.1,15.48
20W16,29.5,15.69
20W15,27.6,14.68
20W14,23.0,12.23
20W13,22.95,12.21
20W12,21.3,11.33
20W11,26.9,14.31
20W10,33.05,17.58
20W09,34.3,18.24
20W08,37.45,19.92
20W07,37.0,19.68
20W06,37.5,19.95
20W05,36.6,19.47
20W04,41.5,22.07
20W03,39.15,20.82
20W02,38.65,20.56
20W01,41.4,22.02
