Date,Price,PER
25W01,42.15,13.21
24W52,42.5,13.32
24W51,42.3,13.3
24W50,43.5,13.72
24W49,44.05,13.94
24W48,42.7,13.56
24W47,43.2,13.76
24W46,42.45,13.56
24W45,43.0,13.78
24W44,43.5,13.99
24W43,44.2,14.26
24W42,44.4,14.37
24W41,44.0,14.29
24W40,45.7,14.89
24W39,48.0,15.69
24W38,46.8,15.34
24W37,45.7,15.03
24W36,47.55,15.69
24W35,46.7,15.46
24W34,45.75,15.2
24W33,46.1,15.37
24W32,41.45,13.86
24W31,41.7,13.99
24W30,43.7,14.71
24W29,44.1,14.9
24W28,45.1,15.29
24W27,45.3,15.41
24W26,43.5,14.85
24W25,44.0,15.07
24W24,44.0,15.12
24W23,43.2,14.9
24W22,43.4,15.02
24W21,42.9,14.9
24W20,43.9,15.3
24W19,42.95,15.02
24W18,42.0,14.74
24W17,41.45,14.6
24W16,41.0,14.49
24W15,42.25,14.98
24W14,42.5,15.12
24W13,41.65,14.88
24W12,41.45,14.86
24W11,41.45,14.91
24W10,41.2,14.87
24W09,41.0,14.86
24W08,41.0,14.91
24W07,40.15,14.65
24W06,40.15,14.71
24W05,40.0,14.71
24W04,39.9,14.72
24W03,39.55,14.65
24W02,40.05,14.89
24W01,40.85,15.24
23W52,41.3,15.47
23W51,41.25,15.15
23W50,41.4,14.92
23W49,40.6,14.36
23W48,40.55,14.08
23W47,40.35,13.75
23W46,40.55,13.58
23W45,39.8,13.1
23W44,39.1,12.65
23W43,38.9,12.37
23W42,38.7,12.1
23W41,39.4,12.12
23W40,39.45,11.94
23W39,39.55,11.79
23W38,39.5,11.59
23W37,39.9,11.53
23W36,40.0,11.38
23W35,39.3,11.02
23W34,39.15,10.82
23W33,40.85,11.12
23W32,41.25,11.07
23W31,41.4,10.96
23W30,41.5,10.83
23W29,41.65,10.73
23W28,41.75,10.61
23W27,41.7,10.45
23W26,41.9,10.37
23W25,42.05,10.27
23W24,42.15,10.16
23W23,41.9,9.98
23W22,42.3,9.95
23W21,42.0,9.76
23W20,41.95,9.63
23W19,41.35,9.38
23W18,42.0,9.41
23W17,42.0,9.3
23W16,41.85,9.16
23W15,43.4,9.39
23W14,42.8,9.16
23W13,43.05,9.11
23W12,43.0,9.0
23W11,42.65,8.83
23W10,44.55,9.12
23W09,45.45,9.2
23W08,44.3,8.88
23W07,42.9,8.51
23W06,42.25,8.29
23W05,42.65,8.28
23W03,41.7,8.02
23W02,41.25,7.85
23W01,41.25,7.77
22W53,40.95,7.64
22W52,41.3,7.76
22W51,41.0,7.76
22W50,41.4,7.89
22W49,42.2,8.1
22W48,41.25,7.98
22W47,40.95,7.98
22W46,40.95,8.04
22W45,40.0,7.91
22W44,38.6,7.7
22W43,38.3,7.69
22W42,38.4,7.77
22W41,40.5,8.26
22W40,40.65,8.36
22W39,43.0,8.91
22W38,42.7,8.92
22W37,41.55,8.75
22W36,41.9,8.9
22W35,42.0,8.99
22W34,44.0,9.5
22W33,43.4,9.45
22W32,41.7,9.15
22W31,42.05,9.31
22W30,42.1,9.4
22W29,41.2,9.28
22W28,42.9,9.74
22W27,43.0,9.85
22W26,45.85,10.6
22W25,46.7,10.89
22W24,47.25,11.12
22W23,45.7,10.85
22W22,43.85,10.51
22W21,43.9,10.62
22W20,42.35,10.34
22W19,42.35,10.43
22W18,42.0,10.45
22W17,43.4,10.9
22W16,42.3,10.73
22W15,41.95,10.74
22W14,42.65,11.03
22W13,41.7,10.89
22W12,41.3,10.89
22W11,40.6,10.82
22W10,41.45,11.16
22W09,41.25,11.22
22W08,42.6,11.71
22W07,42.4,11.78
22W05,41.15,11.55
22W04,41.85,11.88
22W03,42.75,12.27
22W02,44.4,12.88
22W01,43.7,12.82
21W52,42.9,12.73
21W51,42.85,12.75
21W50,42.6,12.7
21W49,41.95,12.54
21W48,42.6,12.77
21W47,43.4,13.04
21W46,42.8,12.89
21W45,43.2,13.05
21W44,43.0,13.02
21W43,42.3,12.84
21W42,42.4,12.9
21W41,42.0,12.82
21W40,42.65,13.05
21W39,44.4,13.62
21W38,45.3,13.93
21W37,46.4,14.31
21W36,47.5,14.68
21W35,46.3,14.35
21W34,45.6,14.17
21W33,47.6,14.83
21W32,49.95,15.6
21W31,49.25,15.42
21W30,50.7,15.92
21W29,51.7,16.28
21W28,52.4,16.54
21W27,52.3,16.55
21W26,51.0,16.19
21W25,48.0,15.28
21W24,49.25,15.72
21W23,49.1,15.71
21W22,48.0,15.4
21W21,45.4,14.6
21W20,43.4,14.0
21W19,48.45,15.67
21W18,50.0,16.22
21W17,51.2,16.65
21W16,54.5,17.77
21W15,52.0,17.0
21W14,48.65,15.95
21W13,47.0,15.45
21W12,46.5,15.33
21W11,46.3,15.31
21W10,46.4,15.39
21W09,46.1,15.33
21W08,44.3,14.77
21W06,42.35,14.16
21W05,42.05,14.1
21W04,42.95,14.44
21W03,44.0,14.84
21W02,44.6,15.08
21W01,41.65,14.13
20W52,41.45,14.1
20W51,41.8,14.22
20W50,42.0,14.29
20W49,42.35,14.4
20W48,43.6,14.83
20W47,41.5,14.12
20W46,41.5,14.12
20W45,39.2,13.33
20W44,38.3,13.03
20W43,39.1,13.3
20W42,39.3,13.37
20W41,39.35,13.38
20W40,38.2,12.99
20W39,37.6,12.79
20W38,39.5,13.44
20W37,38.75,13.18
20W36,39.0,13.27
20W35,39.0,13.27
20W34,40.1,13.64
20W33,40.45,13.76
20W32,39.15,13.32
20W31,38.8,13.2
20W30,39.35,13.38
20W29,40.2,13.67
20W28,39.95,13.59
20W27,40.65,13.83
20W26,41.0,13.95
20W25,40.6,13.81
20W24,39.95,13.59
20W23,42.1,14.32
20W22,40.6,13.81
20W21,39.95,13.59
20W20,39.4,13.4
20W19,43.1,14.66
20W18,42.5,14.46
20W17,40.2,13.67
20W16,40.9,13.91
20W15,40.45,13.76
20W14,38.5,13.1
20W13,38.3,13.03
20W12,36.35,12.36
20W11,40.4,13.74
20W10,46.1,15.68
20W09,46.3,15.75
20W08,48.2,16.39
20W07,46.5,15.82
20W06,46.35,15.77
20W05,47.7,16.22
20W04,49.85,16.96
20W03,49.85,16.96
20W02,48.2,16.39
20W01,49.0,16.67
