Date,Price,PER
25W01,397.0,14.38
24W52,393.5,14.26
24W51,382.0,13.92
24W50,368.0,13.49
24W49,385.5,14.22
24W48,370.0,13.73
24W47,365.0,13.63
24W46,339.0,12.74
24W45,342.0,12.93
24W44,338.0,12.86
24W43,356.5,13.65
24W42,356.0,13.72
24W41,352.0,13.65
24W40,342.0,13.35
24W39,344.5,13.53
24W38,327.5,12.95
24W37,336.0,13.37
24W36,329.0,13.18
24W35,355.5,14.34
24W34,352.5,14.31
24W33,355.0,14.51
24W32,341.5,14.05
24W31,367.0,15.21
24W30,378.5,15.79
24W29,380.0,15.96
24W28,401.5,16.98
24W27,403.5,17.19
24W26,411.0,17.63
24W25,420.0,18.15
24W24,427.0,18.58
24W23,418.5,18.34
24W22,413.0,18.23
24W21,402.5,17.9
24W20,412.0,18.46
24W19,416.5,18.8
24W18,429.0,19.51
24W17,428.0,19.61
24W16,420.0,19.39
24W15,453.0,21.07
24W14,480.0,22.5
24W13,478.5,22.61
24W12,486.5,23.17
24W11,479.5,23.01
24W10,462.0,22.35
24W09,477.0,23.26
24W08,460.5,22.64
24W07,436.0,21.61
24W06,378.5,18.92
24W05,381.5,19.22
24W04,377.0,19.16
24W03,389.0,19.93
24W02,396.5,20.49
24W01,388.0,20.22
23W52,400.5,21.06
23W51,393.5,20.02
23W50,392.0,19.33
23W49,388.0,18.55
23W48,402.0,18.66
23W47,394.5,17.79
23W46,402.0,17.62
23W45,393.0,16.77
23W44,373.5,15.52
23W43,354.5,14.35
23W42,377.0,14.88
23W41,365.0,14.06
23W40,360.5,13.55
23W39,355.0,13.04
23W38,368.0,13.21
23W37,375.5,13.18
23W36,349.0,11.98
23W35,322.0,10.82
23W34,307.0,10.1
23W33,297.0,9.57
23W32,322.5,10.19
23W31,329.0,10.19
23W30,327.0,9.93
23W29,322.0,9.6
23W28,324.0,9.48
23W27,315.0,9.05
23W26,321.0,9.06
23W25,372.0,10.31
23W24,378.5,10.31
23W23,377.0,10.1
23W22,356.5,9.39
23W21,340.5,8.82
23W20,337.0,8.59
23W19,336.5,8.44
23W18,375.5,9.27
23W17,381.0,9.26
23W16,403.5,9.66
23W15,419.0,9.88
23W14,425.5,9.89
23W13,414.0,9.48
23W12,427.0,9.64
23W11,403.5,8.98
23W10,396.0,8.69
23W09,411.5,8.91
23W08,412.0,8.8
23W07,389.0,8.2
23W06,375.5,7.81
23W05,354.5,7.28
23W03,338.0,6.85
23W02,338.5,6.77
23W01,346.5,6.85
22W53,304.5,5.94
22W52,307.5,6.0
22W51,312.5,6.1
22W50,301.5,5.89
22W49,313.0,6.11
22W48,303.0,5.91
22W47,319.0,6.23
22W46,288.0,5.62
22W45,241.0,4.7
22W44,231.5,4.52
22W43,233.5,4.56
22W42,211.0,4.12
22W41,221.5,4.32
22W40,217.0,4.24
22W39,241.0,4.7
22W38,252.5,4.93
22W37,242.0,4.72
22W36,260.5,5.08
22W35,281.5,5.49
22W34,285.0,5.56
22W33,273.5,5.34
22W32,255.5,4.99
22W31,284.0,5.54
22W30,291.0,5.68
22W29,269.0,5.25
22W28,287.0,5.6
22W27,339.0,6.62
22W26,377.0,7.36
22W25,426.5,8.33
22W24,481.5,9.4
22W23,504.0,9.84
22W22,486.5,9.5
22W21,502.0,9.8
22W20,506.0,9.88
22W19,481.5,9.4
22W18,489.5,9.55
22W17,514.0,10.03
22W16,453.0,8.84
22W15,480.0,9.37
22W14,505.0,9.86
22W13,526.0,10.27
22W12,526.0,10.27
22W11,564.0,11.01
22W10,588.0,11.48
22W09,596.0,11.63
22W08,618.0,12.06
22W07,643.0,12.55
22W05,626.0,12.22
22W04,655.0,12.79
22W03,568.0,11.09
22W02,526.0,10.27
