Date,Price,PER
25W01,129.0,29.05
24W52,130.0,29.28
24W51,129.5,29.17
24W50,132.5,29.85
24W49,141.0,31.77
24W48,134.0,30.2
24W47,122.5,27.61
24W46,121.0,27.27
24W45,127.0,28.63
24W44,129.5,29.2
24W43,133.0,29.99
24W42,126.0,28.42
24W41,125.5,28.31
24W40,135.0,30.45
24W39,139.5,31.47
24W38,141.5,31.93
24W37,129.0,29.11
24W36,124.0,27.99
24W35,131.5,29.68
24W34,129.5,29.24
24W33,121.0,27.32
24W32,117.5,26.53
24W31,125.0,28.23
24W30,132.5,29.93
24W29,139.0,31.4
24W28,143.5,32.42
24W27,146.5,33.1
24W26,140.0,31.64
24W25,142.0,32.09
24W24,140.0,31.65
24W23,136.5,30.86
24W22,141.5,31.99
24W21,140.0,31.66
24W20,143.5,32.45
24W19,147.5,33.36
24W18,144.0,32.58
24W17,143.0,32.35
24W16,144.0,32.58
24W15,147.5,33.38
24W14,157.5,35.65
24W13,157.5,35.65
24W12,151.5,34.3
24W11,148.0,33.51
24W10,143.5,32.5
24W09,152.0,34.43
24W08,136.0,30.81
24W07,133.5,30.24
24W06,130.0,29.46
24W05,130.5,29.57
24W04,129.0,29.24
24W03,122.0,27.65
24W02,124.0,28.11
24W01,125.0,28.34
23W52,125.5,28.46
23W51,122.5,27.29
23W50,125.0,27.37
23W49,125.0,26.9
23W48,129.5,27.41
23W47,128.0,26.64
23W46,129.0,26.42
23W45,122.5,24.69
23W44,125.5,24.9
23W43,125.5,24.51
23W42,132.0,25.39
23W41,133.5,25.3
23W40,137.5,25.67
23W39,135.0,24.84
23W38,136.0,24.67
23W37,135.0,24.14
23W36,134.5,23.72
23W35,133.0,23.13
23W34,131.0,22.47
23W33,131.0,22.17
23W32,136.0,22.72
23W31,148.5,24.48
23W30,159.0,25.88
23W29,151.0,24.27
23W28,143.0,22.69
23W27,137.0,21.47
23W26,141.0,21.83
23W25,147.0,22.48
23W24,151.0,22.82
23W23,138.0,20.61
23W22,132.5,19.56
23W21,130.5,19.04
23W20,133.0,19.19
23W19,129.0,18.4
23W18,134.0,18.9
23W17,136.5,19.04
23W16,129.5,17.87
23W15,131.0,17.88
