Date,Price,PER
25W01,20.4,13.97
24W52,20.65,14.14
24W51,20.4,14.08
24W50,21.05,14.64
24W49,21.7,15.21
24W48,21.45,15.15
24W47,21.85,15.56
24W46,21.85,15.68
24W45,22.95,16.61
24W44,22.7,16.56
24W43,23.05,16.95
24W42,23.0,17.06
24W41,22.95,17.16
24W40,24.1,18.17
24W39,25.2,19.16
24W38,24.95,19.14
24W37,23.75,18.37
24W36,23.2,18.1
24W35,23.5,18.5
24W34,24.0,19.06
24W33,23.05,18.47
24W32,22.85,18.47
24W31,23.75,19.38
24W30,24.2,19.92
24W29,26.55,22.06
24W28,23.1,19.37
24W27,24.05,20.36
24W26,23.5,20.09
24W25,21.45,18.51
24W24,20.55,17.91
24W23,20.4,17.95
24W22,20.65,18.35
24W21,20.1,18.04
24W20,20.3,18.4
24W19,20.0,18.32
24W18,19.5,18.04
24W17,19.4,18.14
24W16,19.1,18.05
24W15,19.6,18.71
24W14,19.55,18.87
24W13,19.5,19.02
24W12,19.45,19.18
24W11,20.2,20.15
24W10,20.55,20.73
24W09,20.85,21.27
24W08,20.65,21.31
24W07,20.5,21.4
24W06,20.55,21.7
24W05,20.6,22.01
24W04,20.65,22.33
24W03,20.25,22.17
24W02,20.75,23.0
24W01,20.8,23.34
23W52,20.9,23.75
23W51,20.9,23.04
23W50,21.05,22.53
23W49,20.95,21.78
23W48,21.1,21.33
23W47,20.55,20.22
23W46,20.3,19.45
23W45,20.45,19.1
23W44,20.65,18.81
23W43,20.75,18.44
23W42,20.35,17.66
23W41,21.35,18.1
23W40,21.3,17.65
23W39,21.15,17.14
23W38,21.1,16.73
23W37,21.15,16.41
23W36,21.05,15.99
23W35,21.15,15.74
23W34,21.95,16.02
23W33,24.0,17.17
23W32,24.5,17.19
23W31,25.2,17.35
23W30,25.45,17.2
23W29,25.0,16.59
23W28,24.7,16.1
23W27,24.6,15.76
23W26,24.65,15.52
23W25,24.65,15.25
23W24,24.7,15.03
23W23,25.0,14.97
23W22,25.4,14.96
23W21,25.2,14.61
