Date,Price,PER
25W01,61.8,12.07
24W52,62.7,12.25
24W51,63.4,12.34
24W50,64.4,12.49
24W49,67.7,13.08
24W48,69.8,13.44
24W47,70.2,13.47
24W46,70.2,13.42
24W45,71.3,13.58
24W44,70.8,13.44
24W43,71.5,13.53
24W42,69.5,13.1
24W41,69.0,12.96
24W40,71.1,13.31
24W39,70.6,13.17
24W38,71.0,13.2
24W37,69.9,12.95
24W36,72.0,13.3
24W35,72.4,13.32
24W34,71.3,13.08
24W33,69.9,12.78
24W32,66.5,12.11
24W31,70.1,12.73
24W30,72.1,13.05
24W29,73.6,13.27
24W28,76.9,13.82
24W27,80.2,14.37
24W26,84.2,15.04
24W25,84.8,15.09
24W24,83.9,14.88
24W23,83.8,14.82
24W22,83.0,14.63
24W21,84.1,14.77
24W20,85.2,14.92
24W19,83.7,14.61
24W18,85.0,14.79
24W17,82.6,14.32
24W16,81.9,14.16
24W15,88.5,15.25
24W14,92.2,15.84
24W13,91.0,15.58
24W12,89.7,15.31
24W11,88.4,15.04
24W10,89.8,15.23
24W09,91.2,15.42
24W08,92.7,15.63
24W07,97.5,16.38
24W06,94.6,15.85
24W05,93.9,15.68
24W04,89.6,14.92
24W03,84.8,14.08
24W02,83.9,13.88
24W01,87.8,14.48
23W52,90.2,14.84
23W51,88.4,14.52
23W50,92.1,15.1
23W49,88.8,14.53
23W48,91.0,14.87
23W47,88.2,14.39
23W46,90.3,14.7
23W45,85.6,13.92
23W44,88.5,14.36
23W43,87.1,14.11
23W42,87.8,14.2
23W41,92.9,15.0
23W40,95.8,15.45
23W39,96.4,15.52
23W38,95.4,15.33
23W37,99.6,15.98
23W36,101.5,16.26
23W35,94.6,15.13
23W34,92.5,14.77
23W33,96.5,15.38
23W32,99.2,15.79
23W31,81.4,12.93
23W30,84.3,13.37
23W29,81.2,12.86
23W28,88.6,14.01
23W27,88.1,13.91
23W26,88.7,13.98
23W25,84.4,13.28
23W24,88.4,13.89
23W23,89.8,14.08
23W22,90.5,14.17
23W21,90.3,14.12
23W20,85.0,13.27
23W19,81.4,12.69
23W18,81.5,12.68
23W17,82.4,12.8
23W16,85.0,13.18
23W15,85.8,13.29
23W14,84.7,13.1
23W13,85.1,13.14
23W12,84.0,12.95
23W11,83.7,12.88
23W10,84.4,12.97
23W09,85.0,13.04
23W08,81.8,12.53
23W07,82.2,12.57
23W06,79.7,12.17
23W05,81.8,12.47
23W03,75.5,11.49
23W02,75.6,11.49
23W01,77.0,11.68
22W53,75.3,11.41
22W52,75.2,11.23
22W51,77.0,11.33
22W50,78.1,11.33
22W49,74.4,10.64
22W48,70.2,9.9
22W47,68.3,9.5
22W46,65.0,8.92
22W45,64.7,8.76
22W44,58.4,7.8
22W43,60.0,7.91
22W42,59.6,7.76
22W41,62.1,7.98
22W40,61.0,7.74
22W39,65.2,8.17
22W38,68.2,8.44
22W37,68.3,8.35
22W36,72.7,8.79
22W35,71.7,8.56
22W34,70.1,8.28
22W33,68.0,7.94
22W32,62.4,7.2
22W31,65.3,7.45
