Date,Price,PER
25W01,68.3,23.8
24W52,69.2,24.11
24W51,67.4,23.55
24W50,68.8,24.11
24W49,79.3,27.87
24W48,68.3,24.08
24W47,62.7,22.17
24W46,62.5,22.16
24W45,66.1,23.51
24W44,63.9,22.79
24W43,68.1,24.36
24W42,67.3,24.15
24W41,65.8,23.68
24W40,65.9,23.78
24W39,67.5,24.43
24W38,66.3,24.07
24W37,64.9,23.63
24W36,66.8,24.4
24W35,69.6,25.5
24W34,68.0,24.99
24W33,67.1,24.73
24W32,61.5,22.74
24W31,67.9,25.18
24W30,67.6,25.15
24W29,70.5,26.31
24W28,72.8,27.25
24W27,73.3,27.52
24W26,70.5,26.55
24W25,74.1,28.0
24W24,72.0,27.29
24W23,71.1,27.03
24W22,70.1,26.74
24W21,67.8,25.94
24W20,65.6,25.18
24W19,64.6,24.87
24W18,66.1,25.53
24W17,62.6,24.26
24W16,62.0,24.1
24W15,64.6,25.19
24W14,61.7,24.14
24W13,60.5,23.75
24W12,59.9,23.59
24W11,60.4,23.86
24W10,62.9,24.93
24W09,65.9,26.21
24W08,63.9,25.5
24W07,65.0,26.02
24W06,62.6,25.14
24W05,63.8,25.71
24W04,64.4,26.04
24W03,64.2,26.05
24W02,64.5,26.26
24W01,67.8,27.69
23W52,70.5,28.89
23W51,70.1,28.16
23W50,74.5,29.34
23W49,76.2,29.43
23W48,75.9,28.77
23W47,73.7,27.42
23W46,65.3,23.85
23W45,64.5,23.14
23W44,64.8,22.84
23W43,62.6,21.69
23W42,63.8,21.73
23W41,67.9,22.74
23W40,65.2,21.48
23W39,66.3,21.49
23W38,66.9,21.34
23W37,68.6,21.54
23W36,67.7,20.94
23W35,66.7,20.31
23W34,61.6,18.48
23W33,61.2,18.09
23W32,58.8,17.13
23W31,62.8,18.04
23W30,65.5,18.55
23W29,63.9,17.84
23W28,66.0,18.18
23W27,67.3,18.29
23W26,67.4,18.07
23W25,68.2,18.05
23W24,69.0,18.02
23W23,69.6,17.94
23W22,73.0,18.58
23W21,67.8,17.04
23W20,70.1,17.41
23W19,68.0,16.68
23W18,70.3,17.04
23W17,69.0,16.52
23W16,70.3,16.64
23W15,76.8,17.96
23W14,72.5,16.76
23W13,74.0,16.92
23W12,78.1,17.65
23W11,75.0,16.76
23W10,78.5,17.35
23W09,69.1,15.11
23W08,66.8,14.45
23W07,71.5,15.3
23W06,60.2,12.75
23W05,63.5,13.31
23W03,57.5,11.93
23W02,58.2,11.95
23W01,57.3,11.65
22W53,53.5,10.76
22W52,56.0,11.11
22W51,59.4,11.62
22W50,61.5,11.86
22W49,60.7,11.55
22W48,57.4,10.77
22W47,56.4,10.45
22W46,55.6,10.16
22W45,54.2,9.78
22W44,50.1,8.92
22W43,49.95,8.79
22W42,50.4,8.75
22W41,51.3,8.8
22W40,50.4,8.54
22W39,54.5,9.13
22W38,59.0,9.76
22W36,58.3,9.53
22W35,61.4,9.92
22W34,57.0,9.11
22W33,55.1,8.7
22W32,52.2,8.15
22W31,55.1,8.51
22W30,55.9,8.54
22W29,57.5,8.69
22W28,52.8,7.9
22W27,46.15,6.83
22W26,56.0,8.2
22W25,59.2,8.58
22W24,66.8,9.58
22W23,68.3,9.69
22W22,65.8,9.25
22W21,64.8,9.01
22W20,61.8,8.51
22W19,65.4,8.92
22W18,65.8,8.89
22W17,67.8,9.07
22W16,68.9,9.13
22W15,77.6,10.19
22W14,81.5,10.6
22W13,80.8,10.41
22W12,79.1,10.1
22W11,80.8,10.22
22W10,88.1,11.05
22W09,87.7,10.9
22W08,92.2,11.36
22W07,93.0,11.35
22W05,88.2,10.68
22W04,90.0,10.8
22W03,91.6,10.9
22W02,97.9,11.55
22W01,101.0,11.82
21W52,97.6,11.32
21W51,99.5,11.68
21W50,101.0,12.0
21W49,116.5,14.01
21W48,115.5,14.06
21W47,92.4,11.39
21W46,86.5,10.8
21W45,87.6,11.08
21W44,86.8,11.12
21W43,84.0,10.91
21W42,81.8,10.76
21W41,79.9,10.66
21W40,80.5,10.88
21W39,89.1,12.21
21W38,89.7,12.47
21W37,92.7,13.07
21W36,95.4,13.65
21W35,102.0,14.81
21W34,96.8,14.27
21W33,103.0,15.41
21W32,111.0,16.87
21W31,102.0,15.74
21W30,112.0,17.56
21W29,113.5,18.09
21W28,115.0,18.63
21W27,115.5,19.02
21W26,113.0,18.93
21W25,117.0,19.94
21W24,103.5,17.95
21W23,105.0,18.54
21W22,104.5,18.79
21W21,95.8,17.55
21W20,93.0,17.36
21W19,113.0,21.5
21W18,125.0,24.26
21W17,122.5,24.25
21W16,123.0,24.85
21W15,126.0,25.99
21W14,121.5,25.6
21W13,119.5,25.73
21W12,133.0,29.29
21W11,128.0,28.83
21W10,122.0,28.13
21W09,130.0,30.69
21W08,127.5,30.84
21W06,107.0,26.54
21W05,98.5,25.06
21W04,97.6,25.5
21W03,101.0,27.11
21W02,95.2,26.27
21W01,91.6,26.01
20W52,84.8,24.8
20W51,73.7,21.55
20W50,69.7,20.38
20W49,71.6,20.94
20W48,66.9,19.56
20W47,62.0,18.13
20W46,56.1,16.4
20W45,50.0,14.62
20W44,44.15,12.91
20W43,46.85,13.7
20W42,47.0,13.74
20W41,42.55,12.44
20W40,41.8,12.22
20W39,37.4,10.94
20W38,42.4,12.4
20W37,40.3,11.78
20W36,42.2,12.34
20W35,42.15,12.32
20W34,42.7,12.49
20W32,34.55,10.1
20W31,34.7,10.15
20W30,35.7,10.44
20W29,32.85,9.61
20W28,33.65,9.84
20W27,34.5,10.09
20W26,35.15,10.28
20W25,36.2,10.58
20W24,35.85,10.48
20W23,38.15,11.15
20W22,37.4,10.94
20W21,36.25,10.6
20W20,36.5,10.67
20W19,37.55,10.98
20W18,34.4,10.06
20W17,33.8,9.88
20W16,33.75,9.87
20W15,34.4,10.06
20W14,29.85,8.73
20W13,29.65,8.67
20W12,27.0,7.89
20W11,28.7,8.39
20W10,38.0,11.11
20W09,37.8,11.05
20W08,41.2,12.05
20W07,40.6,11.87
20W06,39.55,11.56
20W05,38.15,11.15
20W04,43.25,12.65
20W03,43.65,12.76
20W02,42.8,12.51
20W01,45.95,13.44
