Date,Price,PER
25W01,29.4,-
24W52,30.3,-
24W51,28.0,-
24W50,28.85,-
24W49,30.5,-
24W48,30.7,-
24W47,30.85,-
24W46,31.4,-
24W45,34.3,-
24W44,35.85,-
24W43,36.7,-
24W42,36.65,-
24W41,36.95,-
24W40,37.25,-
24W39,37.7,-
24W38,36.4,-
24W37,35.15,-
24W36,34.85,-
24W35,39.55,-
24W34,36.35,-
24W33,34.7,-
24W32,33.6,-
24W31,36.75,-
24W30,38.7,-
24W29,41.35,-
24W28,43.0,-
24W27,44.2,4691
24W26,41.85,1196
24W25,42.15,695.8
24W24,39.8,462
24W23,41.05,367.4
24W22,41.55,302.6
24W21,40.5,248.6
24W20,38.5,204.3
24W19,37.2,173.8
24W18,38.3,159.8
24W17,37.8,142.5
24W16,37.4,128.6
24W15,41.4,130.9
24W14,39.6,115.8
24W13,39.25,106.8
24W12,40.1,102
24W11,39.0,93.16
24W10,41.6,93.65
24W09,41.1,87.48
24W08,42.5,85.79
24W07,44.5,85.42
24W06,42.6,77.95
24W05,43.05,75.25
24W04,43.95,73.53
24W03,44.45,71.32
24W02,45.05,69.43
24W01,45.6,67.61
23W52,47.1,67.29
23W51,46.1,65.64
23W50,48.15,68.33
23W49,47.85,67.67
23W48,49.4,69.64
23W47,48.35,67.93
23W46,46.1,64.56
23W45,44.6,62.25
23W44,46.75,65.04
23W43,47.25,65.52
23W42,47.45,65.58
23W41,49.8,68.61
23W40,49.1,67.42
23W39,47.45,64.95
23W38,47.8,65.22
23W37,50.4,68.54
23W36,49.1,66.56
23W35,50.2,67.84
23W34,48.05,64.73
23W33,48.1,64.59
23W32,48.7,65.19
23W31,51.3,68.45
23W30,53.2,70.77
23W29,53.1,70.41
23W28,53.7,70.99
23W27,47.45,62.53
23W26,44.25,58.13
23W25,44.3,58.02
23W24,37.45,48.9
23W23,37.5,48.81
23W22,36.7,47.63
23W21,35.6,46.06
23W20,35.6,45.92
23W19,34.3,44.11
23W18,35.5,45.51
23W17,35.1,44.86
23W16,36.15,46.07
23W15,38.45,48.85
23W14,39.4,49.91
23W13,38.8,49
23W12,38.95,49.05
23W11,36.95,46.39
23W10,37.4,46.82
23W09,37.6,46.93
23W08,37.6,46.79
23W07,37.75,46.84
23W06,36.3,44.91
23W05,37.95,46.82
23W03,35.3,43.42
23W02,34.3,42.07
23W01,34.5,42.19
22W53,33.75,41.16
22W52,34.95,41.37
22W51,36.15,41.57
22W50,36.25,40.53
22W49,38.3,41.67
22W48,36.65,38.82
22W47,38.1,39.33
22W46,34.05,34.27
22W45,33.4,32.79
22W44,30.8,29.52
22W43,31.4,29.4
22W42,31.65,28.96
22W41,33.95,30.38
22W40,33.6,29.41
22W39,36.0,30.84
22W38,37.05,31.08
22W37,36.4,29.91
22W36,38.5,31.01
22W35,39.8,31.42
22W34,41.6,32.21
22W33,41.2,31.3
22W32,39.85,29.72
22W31,41.15,30.13
22W30,42.4,30.49
22W29,41.85,29.57
22W28,40.85,28.36
22W27,39.9,27.24
22W26,48.8,32.76
22W25,46.8,30.9
22W24,50.6,32.87
22W23,50.6,32.35
22W22,43.65,27.47
22W21,44.05,27.3
22W20,41.95,25.6
22W19,42.25,25.4
22W18,41.55,24.61
22W17,43.55,25.42
22W16,45.5,26.18
22W15,48.0,27.23
22W14,50.4,28.2
22W13,52.4,28.91
22W12,51.6,28.09
