Date,Price,PER
25W01,31.25,15.32
24W52,31.1,15.25
24W51,30.1,14.83
24W50,30.25,14.99
24W49,31.6,15.74
24W48,32.85,16.45
24W47,31.95,16.09
24W46,31.4,15.9
24W45,33.0,16.8
24W44,34.05,17.43
24W43,34.15,17.58
24W42,37.25,19.28
24W41,37.45,19.49
24W40,39.85,20.86
24W39,40.6,21.37
24W38,38.65,20.46
24W37,39.15,20.84
24W36,41.45,22.19
24W35,40.7,21.92
24W34,40.35,21.86
24W33,39.2,21.36
24W32,36.65,20.09
24W31,37.3,20.56
24W30,37.0,20.52
24W29,36.8,20.53
24W28,35.95,20.18
24W27,36.55,20.64
24W26,37.0,21.02
24W25,37.15,21.24
24W24,36.65,21.08
24W23,35.5,20.55
24W22,35.65,20.76
24W21,35.35,20.72
24W20,36.35,21.44
24W19,35.7,21.19
24W18,35.6,21.27
24W17,38.8,23.33
24W16,38.65,23.39
24W15,39.95,24.34
24W14,39.85,24.44
24W13,39.85,24.6
24W12,39.65,24.64
24W11,37.75,23.62
24W10,39.0,24.56
24W09,37.4,23.72
24W08,40.25,25.7
24W07,40.1,25.78
24W06,37.65,24.38
24W05,37.7,24.58
24W04,37.65,24.72
24W03,40.0,26.45
24W02,39.9,26.57
24W01,39.6,26.56
23W52,39.7,26.82
23W51,37.5,25.28
23W50,40.4,27.17
23W49,38.5,25.84
23W48,39.6,26.52
23W47,35.85,23.95
23W46,35.4,23.6
23W45,35.35,23.51
23W44,34.25,22.73
23W43,35.3,23.38
23W42,33.8,22.33
23W41,43.0,28.35
23W40,41.1,27.04
23W39,38.55,25.31
23W38,36.3,23.78
23W37,36.2,23.66
23W36,33.6,21.91
23W35,33.5,21.8
23W34,31.95,20.75
23W33,31.15,20.18
23W32,30.95,20.01
23W31,31.05,20.03
23W30,30.85,19.86
23W29,29.95,19.24
23W28,29.35,18.81
23W27,29.6,18.93
23W26,31.75,20.27
23W25,31.15,19.84
23W24,31.4,19.96
23W23,31.3,19.85
23W22,32.15,20.35
23W21,34.2,21.6
23W20,31.2,19.66
23W19,29.45,18.52
23W18,31.25,19.61
23W17,32.85,20.57
23W16,31.0,19.38
23W15,29.95,18.68
23W14,29.05,18.08
23W13,28.6,17.76
23W12,29.6,18.35
