Date,Price,PER
25W01,28.05,18.83
24W52,28.3,18.99
24W51,27.5,18.51
24W50,28.4,19.16
24W49,29.5,19.96
24W48,29.8,20.22
24W47,29.7,20.21
24W46,29.25,19.96
24W45,30.85,21.11
24W44,31.5,21.61
24W43,32.0,22.01
24W42,32.15,22.18
24W41,32.65,22.59
24W40,33.5,23.24
24W39,35.0,24.35
24W38,33.05,23.06
24W37,30.25,21.16
24W36,29.6,20.77
24W35,31.5,22.16
24W34,30.5,21.52
24W33,29.25,20.7
24W32,29.05,20.61
24W31,30.1,21.42
24W30,30.55,21.8
24W29,31.05,22.22
24W28,32.0,22.97
24W27,31.8,22.89
24W26,30.9,22.31
24W25,31.3,22.67
24W24,30.6,22.22
24W23,31.2,22.73
24W22,31.1,22.72
24W21,30.8,22.57
24W20,31.6,23.22
24W19,31.7,23.36
24W18,31.75,23.47
24W17,30.55,22.65
24W16,30.5,22.68
24W15,32.1,23.94
24W14,32.1,24.02
24W13,31.35,23.53
24W12,31.05,23.37
24W11,31.0,23.41
24W10,32.6,24.69
24W09,31.95,24.27
24W08,31.75,24.19
24W07,29.4,22.47
24W06,28.6,21.93
24W05,28.8,22.15
24W04,28.55,22.03
24W03,27.85,21.55
24W02,28.35,22.01
24W01,28.9,22.51
23W52,29.1,22.73
23W51,28.5,21.97
23W50,29.0,22.07
23W49,29.2,21.94
23W48,29.6,21.95
23W47,30.0,21.97
23W46,29.6,21.41
23W45,28.15,20.12
23W44,28.3,19.98
23W43,28.4,19.81
23W42,28.1,19.37
23W41,28.6,19.49
23W40,28.5,19.2
23W39,28.35,18.88
23W38,28.0,18.44
23W37,28.85,18.78
23W36,28.55,18.38
23W35,29.5,18.79
23W34,28.6,18.02
23W33,28.5,17.77
23W32,29.95,18.47
23W31,30.6,18.68
23W30,31.4,18.97
23W29,31.45,18.81
23W28,31.45,18.62
23W27,31.35,18.37
23W26,32.3,18.74
23W25,33.0,18.96
23W24,32.75,18.63
23W23,33.0,18.59
23W22,34.1,19.03
23W21,32.55,18.0
23W20,33.3,18.24
23W19,32.0,17.36
23W18,32.2,17.31
23W17,32.35,17.23
23W16,32.2,17.0
23W15,32.15,16.82
23W14,31.85,16.52
23W13,31.35,16.12
23W12,32.15,16.38
23W11,31.6,15.96
23W10,32.0,16.03
23W09,32.4,16.09
23W08,32.3,15.91
23W07,32.2,15.73
23W06,32.5,15.74
23W05,33.05,15.88
23W03,32.0,15.25
23W02,32.0,15.12
23W01,31.6,14.82
22W53,31.25,14.53
22W52,31.5,14.56
22W51,31.05,14.26
22W50,31.55,14.39
22W49,33.1,15.01
22W48,32.55,14.66
22W47,31.65,14.17
22W46,31.5,14.02
22W45,30.35,13.42
22W44,29.9,13.14
22W43,29.85,13.04
22W42,29.85,12.96
22W40,30.3,13.08
22W39,32.2,13.81
22W38,33.3,14.2
22W37,32.15,13.63
22W36,32.9,13.87
22W35,33.3,13.95
22W34,32.8,13.66
22W33,32.8,13.58
22W32,31.45,12.95
22W31,32.1,13.14
22W30,34.0,13.84
22W29,32.6,13.2
22W28,32.7,13.16
22W27,32.15,12.87
22W26,32.7,13.02
22W25,33.1,13.1
22W24,35.3,13.9
22W23,35.3,13.82
22W22,35.0,13.63
22W21,34.75,13.46
22W20,33.8,13.02
22W19,37.0,14.18
22W18,38.0,14.49
22W17,40.45,15.34
22W16,37.5,14.14
22W15,36.75,13.79
22W14,36.55,13.64
22W13,36.85,13.68
22W12,36.3,13.41
22W11,36.3,13.34
22W10,36.9,13.49
22W09,36.1,13.13
22W08,37.3,13.5
22W07,37.05,13.34
22W05,36.45,13.06
22W04,37.35,13.32
22W03,38.3,13.59
22W02,39.45,13.93
22W01,40.5,14.23
21W52,37.15,12.99
21W51,36.55,12.85
21W50,36.8,13.01
21W49,36.45,12.96
21W48,36.5,13.05
21W47,36.95,13.29
21W46,37.9,13.71
21W45,38.25,13.92
21W44,36.8,13.47
21W43,36.2,13.32
21W42,36.65,13.57
21W41,36.3,13.52
21W40,36.35,13.62
21W39,38.3,14.43
21W38,38.65,14.65
21W37,38.1,14.53
21W36,36.9,14.16
21W35,36.6,14.13
21W34,35.0,13.6
21W33,35.8,13.99
21W32,38.0,14.95
21W31,38.8,15.36
21W30,41.25,16.43
21W29,42.25,16.94
21W28,41.0,16.54
21W27,40.75,16.55
21W26,40.5,16.55
21W25,40.0,16.45
21W24,40.5,16.77
21W23,41.1,17.13
21W22,40.2,16.87
21W21,40.0,16.89
21W20,35.3,15.01
21W19,41.1,17.6
21W18,45.8,19.74
21W17,39.05,16.95
21W16,39.7,17.35
21W15,37.6,16.55
21W14,36.25,16.06
21W13,36.2,16.16
21W12,34.85,15.66
21W11,35.6,16.12
21W10,34.95,15.94
21W09,36.0,16.54
21W08,35.2,16.29
21W06,33.65,15.69
21W05,33.25,15.61
21W04,33.7,15.94
21W03,35.15,16.76
21W02,37.9,18.21
21W01,36.55,17.69
20W52,37.7,18.39
20W51,35.8,17.46
20W50,35.4,17.27
20W49,36.1,17.61
20W48,35.6,17.37
20W47,34.7,16.93
20W46,34.1,16.63
20W45,34.2,16.68
20W44,33.65,16.41
20W43,33.45,16.32
20W42,32.6,15.9
20W41,33.5,16.34
20W40,32.75,15.98
20W39,31.95,15.59
20W38,35.2,17.17
20W37,33.65,16.41
20W36,34.25,16.71
20W35,34.45,16.8
20W34,33.35,16.27
20W33,34.0,16.59
20W32,38.3,18.68
20W31,30.95,15.1
20W30,31.85,15.54
20W29,29.15,14.22
20W28,32.15,15.68
20W27,32.75,15.98
20W26,31.1,15.17
20W25,30.7,14.98
20W24,30.7,14.98
20W23,32.2,15.71
20W22,32.0,15.61
20W21,30.2,14.73
20W20,29.3,14.29
20W19,28.7,14.0
20W18,26.75,13.05
20W17,26.4,12.88
20W16,24.75,12.07
20W15,24.1,11.76
20W14,22.85,11.15
20W13,22.7,11.07
20W12,21.95,10.71
20W11,23.6,11.51
20W10,26.15,12.76
20W09,26.95,13.15
20W08,26.75,13.05
20W07,26.85,13.1
20W06,27.0,13.17
20W05,26.95,13.15
20W04,28.3,13.8
20W03,28.55,13.93
20W02,26.8,13.07
20W01,26.75,13.05
