Date,Price,PER
25W01,34.25,-
24W52,34.35,-
24W51,34.85,-
24W50,35.0,-
24W49,34.95,-
24W48,33.7,-
24W47,34.0,-
24W46,34.55,-
24W45,34.4,-
24W44,37.35,-
24W43,39.15,-
24W42,38.3,-
24W41,39.55,-
24W40,39.4,-
24W39,39.8,-
24W38,39.15,-
24W37,38.15,-
24W36,39.55,-
24W35,39.55,-
24W34,39.85,-
24W33,39.2,-
24W32,36.4,-
24W31,43.0,-
24W30,44.2,-
24W29,45.7,-
24W28,45.8,-
24W27,45.9,-
24W26,45.8,-
24W25,45.9,-
24W24,46.0,-
24W23,46.0,-
24W22,47.35,-
24W21,47.1,-
24W20,46.6,-
24W19,46.3,-
24W18,49.1,-
24W17,46.8,-
24W16,44.65,-
24W15,47.85,-
24W14,47.7,-
24W13,47.6,-
24W12,48.0,-
24W11,46.2,-
24W10,47.6,-
24W09,48.4,-
24W08,48.7,-
24W07,49.0,-
24W06,48.45,-
24W05,47.6,3536
24W04,48.55,956.3
24W03,47.9,543.8
24W02,48.4,386
24W01,49.85,306.4
23W52,49.5,247.5
23W51,49.65,153.7
23W50,50.0,112.1
23W49,51.9,91.24
23W48,53.4,77.19
23W47,52.0,63.83
23W46,49.0,52.26
23W45,47.4,44.69
23W44,45.7,38.61
23W43,45.1,34.52
23W42,45.3,31.69
23W41,46.9,30.21
23W40,50.6,30.2
23W39,46.4,25.8
23W38,43.8,22.8
23W37,45.2,22.11
23W36,45.1,20.81
23W35,42.8,18.69
23W34,43.5,18.03
23W33,41.45,16.35
23W32,40.45,15.21
23W31,39.2,14.09
23W30,39.75,13.68
23W29,40.1,13.24
23W28,40.7,12.92
23W27,41.5,12.68
23W26,42.5,12.51
23W25,43.55,12.37
23W24,43.9,12.05
23W23,42.25,11.22
23W22,43.35,11.15
23W21,49.55,12.35
23W20,49.8,12.05
23W19,47.95,11.26
23W18,53.5,12.21
23W17,59.9,13.3
23W16,60.6,13.1
23W15,62.0,13.06
23W14,64.4,13.22
23W13,63.9,12.79
23W12,64.2,12.54
23W11,62.1,11.85
23W10,63.0,11.75
23W09,65.0,11.85
23W08,62.1,11.07
23W07,54.2,9.46
23W06,53.6,9.15
23W05,52.8,8.83
23W03,49.65,8.14
23W02,49.45,7.94
23W01,49.55,7.81
22W53,49.7,7.68
22W52,49.9,7.71
22W51,50.8,7.85
22W50,50.9,7.87
22W49,51.6,7.98
22W48,49.7,7.68
22W47,50.0,7.73
22W46,48.8,7.54
22W45,50.7,7.84
22W44,41.15,6.36
22W43,41.25,6.38
22W42,42.7,6.6
22W41,46.0,7.11
22W40,46.8,7.23
22W39,51.8,8.01
22W38,56.8,8.78
22W37,56.2,8.69
22W36,59.0,9.12
22W35,59.6,9.21
22W34,61.3,9.47
22W33,58.0,8.96
22W32,58.9,9.1
22W31,61.6,9.52
22W30,58.8,9.09
22W29,56.8,8.78
22W28,59.2,9.15
22W27,56.7,8.76
22W26,63.0,9.74
22W25,71.8,11.1
22W24,78.2,12.09
22W23,79.4,12.27
22W22,75.3,11.64
22W21,74.7,11.55
22W20,72.8,11.25
22W19,73.2,11.31
22W18,65.6,10.14
22W17,69.6,10.76
22W16,70.6,10.91
22W15,77.2,11.93
22W14,78.1,12.07
22W13,79.9,12.35
22W12,74.7,11.55
