Date,Price,PER
25W01,46.8,88.3
24W52,47.5,89.62
24W51,46.5,88.38
24W50,40.65,77.83
24W49,41.8,80.62
24W48,43.4,84.33
24W47,44.05,86.24
24W46,45.85,90.45
24W45,46.1,91.64
24W44,45.15,90.44
24W43,47.5,95.89
24W42,49.35,100.4
24W41,46.7,95.76
24W40,51.3,106.0
24W39,53.8,112.1
24W38,53.5,112.4
24W37,55.3,117.1
24W36,58.2,124.2
24W35,59.1,127.2
24W34,61.9,134.3
24W33,64.4,140.9
24W32,62.9,138.8
24W31,64.3,143.1
24W30,64.0,143.7
24W29,63.8,144.5
24W28,58.0,132.5
24W27,54.1,124.7
24W26,38.8,90.23
24W25,38.1,89.4
24W24,31.85,75.42
24W23,33.85,80.89
24W22,35.7,86.1
24W21,29.9,72.79
24W20,21.5,52.84
24W19,20.15,49.99
24W18,18.8,47.09
24W17,18.85,47.68
24W16,19.7,50.31
24W15,21.9,56.49
24W14,20.85,54.32
24W13,20.75,54.61
24W12,20.05,53.3
24W11,20.3,54.52
24W10,20.75,56.32
24W09,25.1,68.84
24W08,23.0,63.75
24W07,23.95,67.1
24W06,19.85,56.22
24W05,18.05,51.69
24W04,15.9,46.04
24W03,14.35,42.02
24W02,14.45,42.79
24W01,14.35,42.98
23W52,15.1,45.76
23W51,13.85,42.17
23W50,14.3,43.75
23W49,12.9,39.66
23W48,12.3,38.0
23W47,12.05,37.4
23W46,12.0,37.43
23W45,11.45,35.89
23W44,11.7,36.86
23W43,12.05,38.15
23W42,11.4,36.27
23W41,12.15,38.85
23W40,12.5,40.17
23W39,11.55,37.31
23W38,10.9,35.39
23W37,10.95,35.73
23W36,11.25,36.9
23W35,11.4,37.58
23W34,11.15,36.95
23W33,11.25,37.48
23W32,11.05,37.0
23W31,11.15,37.53
23W30,11.6,39.26
23W29,11.8,40.15
23W28,11.7,40.02
23W27,11.95,41.1
23W26,12.4,42.87
23W25,12.0,41.72
23W24,11.95,41.77
23W23,11.6,40.77
23W22,11.25,39.76
23W21,10.95,38.92
23W20,10.75,38.42
23W19,10.45,37.56
23W18,10.6,38.31
23W17,10.55,38.35
23W16,10.5,38.39
23W15,10.65,39.16
23W14,10.5,38.83
23W13,10.7,39.8
23W12,10.6,39.66
23W11,10.25,38.58
23W10,10.3,39.0
23W09,10.6,40.37
23W08,10.4,39.85
23W07,10.4,40.09
23W06,10.0,38.78
23W05,10.35,40.39
23W03,10.45,41.03
23W02,9.97,39.39
23W01,10.1,40.15
22W53,10.4,41.6
22W52,10.1,40.46
22W51,10.05,40.32
22W50,10.05,40.39
22W49,10.2,41.05
22W48,10.0,40.31
22W47,10.05,40.57
22W46,9.86,39.87
22W45,9.73,39.4
22W44,9.48,38.45
22W43,9.42,38.27
22W42,9.84,40.04
22W41,10.55,42.99
22W40,10.8,44.08
22W39,10.75,43.95
22W38,10.9,44.63
22W37,10.8,44.29
22W36,11.0,45.18
22W35,11.35,46.69
22W34,11.3,46.56
22W33,10.65,43.95
22W32,9.87,40.8
22W31,9.87,40.86
22W30,9.82,40.72
22W29,9.35,38.83
22W28,9.63,40.06
22W27,9.89,41.21
22W26,10.1,42.15
22W25,10.3,43.05
22W24,10.75,45.01
22W23,10.6,44.45
22W22,10.45,43.89
22W21,10.25,43.12
22W20,9.91,41.76
22W19,10.1,42.63
22W18,10.05,42.49
22W17,10.65,45.1
22W16,10.7,45.38
22W15,11.2,47.58
22W14,11.6,49.36
22W13,11.3,48.16
22W12,10.9,46.54
22W11,10.9,46.61
22W10,11.5,49.26
22W09,11.5,49.34
22W08,12.0,51.57
22W07,12.0,51.66
22W05,11.65,50.23
22W04,11.8,50.96
22W03,11.65,50.4
22W02,11.8,51.13
22W01,13.0,56.43
21W52,11.7,50.87
21W51,11.2,47.05
21W50,11.1,45.11
21W49,11.0,43.29
21W48,10.85,41.39
21W47,10.75,39.79
21W46,10.55,37.92
21W45,10.6,37.03
21W44,10.6,36.02
21W43,10.0,33.07
21W42,9.83,31.67
21W41,9.73,30.56
21W40,9.98,30.57
21W39,9.9,29.6
21W38,10.0,29.19
21W37,9.98,28.47
21W36,10.3,28.72
21W35,10.25,27.95
21W34,9.82,26.21
21W33,10.35,27.04
21W32,11.65,29.81
21W31,11.85,29.71
21W30,11.9,29.25
21W29,12.0,28.92
21W28,11.85,28.02
21W27,11.7,27.15
21W26,12.0,27.33
21W25,12.2,27.29
21W24,12.0,26.37
21W23,12.4,26.77
21W22,12.8,27.17
21W21,12.1,25.25
21W20,11.7,24.01
21W19,13.55,27.36
21W18,14.75,29.3
21W17,15.15,29.63
21W16,14.0,26.95
21W15,13.85,26.26
21W14,13.85,25.86
21W13,11.7,21.53
21W12,11.65,21.12
21W11,11.35,20.28
21W10,11.0,19.38
21W09,11.1,19.28
21W08,10.95,18.76
21W06,10.4,17.57
21W05,10.3,17.17
21W04,10.65,17.52
21W03,10.95,17.78
21W02,11.7,18.75
21W01,12.05,19.07
20W52,11.8,18.44
20W51,11.2,17.5
20W50,11.55,18.05
20W49,11.75,18.36
20W48,12.1,18.91
20W47,11.25,17.58
20W46,11.2,17.5
20W45,10.95,17.11
20W44,10.55,16.48
20W43,11.1,17.34
20W42,10.7,16.72
20W41,9.95,15.55
20W40,9.83,15.36
20W39,9.53,14.89
20W38,10.7,16.72
20W37,10.45,16.33
20W36,10.6,16.56
20W35,10.05,15.7
20W34,9.09,14.2
20W33,8.99,14.05
20W32,8.43,13.17
20W31,8.37,13.08
20W30,9.06,14.16
20W29,9.21,14.39
20W28,8.83,13.8
20W27,8.95,13.98
20W26,8.83,13.8
20W25,8.8,13.75
20W24,8.52,13.31
20W23,8.89,13.89
20W22,8.88,13.88
20W21,8.14,12.72
20W20,7.94,12.41
20W19,8.03,12.55
20W18,8.09,12.64
20W17,8.02,12.53
20W16,7.9,12.34
20W15,7.42,11.59
20W14,7.26,11.34
20W13,6.99,10.92
20W12,6.21,9.7
20W11,5.98,9.34
20W10,7.44,11.62
20W09,7.5,11.72
20W08,7.86,12.28
20W07,7.78,12.16
20W06,7.6,11.88
20W05,7.85,12.27
20W04,8.27,12.92
20W03,8.28,12.94
20W02,8.15,12.73
20W01,8.38,13.09
