Date,Price,PER
25W01,90.2,14.46
24W52,90.1,14.44
24W51,87.2,13.9
24W50,87.5,13.87
24W49,87.9,13.86
24W48,88.1,13.81
24W47,86.7,13.52
24W46,87.1,13.51
24W45,88.1,13.59
24W44,88.6,13.6
24W43,88.0,13.44
24W42,87.6,13.3
24W41,86.9,13.13
24W40,89.5,13.45
24W39,91.4,13.67
24W38,89.7,13.34
24W37,89.0,13.17
24W36,88.0,12.96
24W35,89.8,13.16
24W34,88.5,12.9
24W33,88.8,12.88
24W32,89.5,12.92
24W31,91.7,13.17
24W30,91.3,13.05
24W29,91.8,13.06
24W28,92.6,13.1
24W27,93.3,13.14
24W26,94.0,13.17
24W25,94.5,13.18
24W24,94.2,13.08
24W23,93.6,12.93
24W22,96.0,13.2
24W21,97.1,13.29
24W20,98.5,13.42
24W19,94.9,12.87
24W18,96.1,12.97
24W17,93.6,12.57
24W16,93.0,12.43
24W15,95.2,12.67
24W14,97.6,12.93
24W13,97.8,12.9
24W12,103.5,13.59
24W11,101.0,13.2
24W10,96.0,12.49
24W09,98.5,12.76
24W08,97.3,12.55
24W07,97.0,12.45
24W06,94.8,12.12
24W05,95.2,12.12
24W04,95.8,12.14
24W03,94.6,11.93
24W02,93.7,11.77
24W01,95.1,11.89
23W52,96.4,12.0
23W51,95.4,11.85
23W50,96.7,11.98
23W49,96.9,11.98
23W48,99.8,12.31
23W47,99.3,12.22
23W46,98.8,12.13
23W45,96.5,11.82
23W44,94.9,11.59
23W43,94.6,11.53
23W42,94.5,11.49
23W41,96.2,11.67
23W40,94.9,11.48
23W39,100.5,12.13
23W38,100.5,12.1
23W37,103.0,12.37
23W36,102.0,12.22
23W35,110.0,13.15
23W34,112.0,13.36
23W33,109.5,13.03
23W32,103.0,12.23
23W31,105.5,12.5
23W30,106.5,12.59
23W29,97.2,11.46
23W28,94.3,11.09
23W27,91.2,10.7
23W26,92.7,10.86
23W25,91.8,10.73
23W24,92.8,10.82
23W23,93.1,10.83
23W22,88.2,10.23
23W21,88.3,10.22
23W20,89.8,10.37
23W19,86.5,9.97
23W18,87.7,10.08
23W17,88.5,10.15
23W16,88.9,10.18
23W15,94.3,10.77
23W14,88.4,10.07
23W13,91.3,10.38
23W12,90.9,10.31
23W11,93.5,10.58
23W10,93.5,10.56
23W09,91.5,10.31
23W08,90.0,10.12
23W07,88.2,9.9
23W06,87.8,9.83
23W05,89.8,10.03
23W03,86.3,9.62
23W02,86.1,9.58
23W01,86.5,9.6
22W53,86.4,9.57
22W52,85.5,9.54
22W51,85.4,9.61
22W50,87.9,9.97
22W49,88.8,10.16
22W48,85.7,9.89
22W47,85.2,9.91
22W46,88.5,10.38
22W45,85.9,10.16
22W44,80.0,9.55
22W43,81.1,9.76
22W42,84.5,10.26
22W41,86.3,10.57
22W40,85.3,10.54
22W39,89.0,11.1
22W38,91.2,11.47
22W37,87.6,11.12
22W36,85.0,10.89
22W35,79.5,10.28
22W34,79.5,10.38
22W33,77.2,10.17
22W32,75.4,10.03
22W31,74.8,10.05
22W30,73.6,9.98
22W29,71.8,9.84
22W28,72.1,9.98
22W27,71.4,9.98
22W26,71.6,10.11
22W25,71.9,10.26
22W24,73.0,10.52
22W23,72.5,10.56
22W22,71.7,10.55
22W21,71.4,10.62
22W20,70.5,10.6
22W19,71.0,10.79
22W18,71.1,10.93
22W17,72.1,11.21
22W16,72.9,11.46
22W15,76.1,12.1
22W14,76.0,12.22
22W13,74.7,12.16
22W12,74.4,12.25
22W11,73.6,12.26
22W10,76.3,12.87
22W09,75.0,12.81
22W08,76.6,13.24
22W07,76.1,13.32
