Date,Price,PER
25W01,40.85,12.05
24W52,40.4,11.92
24W51,39.85,11.74
24W50,41.75,12.29
24W49,43.95,12.93
24W48,44.55,13.09
24W47,45.4,13.32
24W46,45.1,13.22
24W45,47.45,13.9
24W44,51.8,15.16
24W43,53.3,15.58
24W42,51.4,15.01
24W41,49.25,14.37
24W40,51.9,15.12
24W39,50.9,14.82
24W38,51.0,14.83
24W37,50.3,14.61
24W36,51.4,14.92
24W35,52.4,15.19
24W34,50.0,14.48
24W33,48.75,14.11
24W32,46.95,13.57
24W31,47.75,13.79
24W30,46.3,13.36
24W29,47.65,13.73
24W28,51.7,14.89
24W27,52.4,15.07
24W26,53.1,15.26
24W25,52.4,15.04
24W24,53.0,15.2
24W23,53.4,15.3
24W22,54.0,15.46
24W21,50.5,14.44
24W20,54.9,15.68
24W19,54.4,15.52
24W18,52.7,15.02
24W17,50.6,14.41
24W16,52.8,15.02
24W15,56.4,16.03
24W14,55.5,15.76
24W13,50.5,14.33
24W12,49.8,14.11
24W11,48.55,13.75
24W10,50.5,14.28
24W09,49.45,13.97
24W08,46.7,13.18
24W07,47.45,13.38
24W06,45.45,12.81
24W05,46.1,12.98
24W04,47.55,13.37
24W03,43.75,12.29
24W02,45.0,12.63
24W01,44.6,12.51
23W52,45.2,12.66
23W51,42.35,11.83
23W50,40.95,11.41
23W49,40.3,11.2
23W48,39.85,11.05
23W47,40.25,11.13
23W46,39.65,10.93
23W45,39.55,10.88
23W44,38.1,10.45
23W43,37.95,10.38
23W42,38.0,10.37
23W41,38.85,10.58
23W40,38.85,10.55
23W39,38.7,10.48
23W38,40.0,10.81
23W37,40.25,10.85
23W36,40.2,10.8
23W35,40.5,10.86
23W34,39.75,10.63
23W33,39.75,10.6
23W32,39.0,10.38
23W31,42.1,11.17
23W30,43.15,11.42
23W29,42.65,11.26
23W28,42.0,11.06
23W27,42.85,11.26
23W26,46.4,12.16
23W25,44.8,11.72
23W24,45.4,11.84
23W23,48.1,12.52
23W22,48.9,12.69
23W21,49.5,12.82
23W20,42.6,11.0
23W19,41.65,10.73
23W18,43.15,11.09
23W17,40.8,10.46
23W16,42.6,10.9
23W15,43.4,11.08
23W14,43.25,11.01
23W13,43.35,11.01
23W12,42.6,10.79
23W11,41.8,10.57
23W10,44.8,11.3
23W09,46.05,11.59
23W08,44.8,11.24
23W07,41.3,10.34
23W06,40.3,10.07
23W05,39.65,9.88
23W03,40.0,9.95
23W02,40.1,9.95
23W01,39.2,9.7
22W53,39.45,9.74
22W52,39.2,9.68
22W51,38.3,9.46
22W50,39.2,9.68
22W49,39.15,9.67
22W48,40.8,10.07
22W47,40.1,9.9
22W46,41.1,10.15
