Date,Price,PER
25W01,51.8,13.6
24W52,53.0,13.91
24W51,53.5,13.95
24W50,49.55,12.84
24W49,49.6,12.77
24W48,49.05,12.54
24W47,50.0,12.7
24W46,48.95,12.36
24W45,59.0,14.8
24W44,59.1,14.73
24W43,58.5,14.49
24W42,58.4,14.38
24W41,58.7,14.36
24W40,59.4,14.44
24W39,60.3,14.57
24W38,60.4,14.51
24W37,58.2,13.9
24W36,58.9,13.98
24W35,59.6,14.06
24W34,58.9,13.82
24W33,59.1,13.78
24W32,59.1,13.7
24W31,59.8,13.78
24W30,60.3,13.82
24W29,60.9,13.87
24W28,62.2,14.09
24W27,62.6,14.1
24W26,62.4,13.98
24W25,63.4,14.12
24W24,63.9,14.15
24W23,64.5,14.21
24W22,63.8,13.97
24W21,63.0,13.72
24W20,64.1,13.89
24W19,64.1,13.81
24W18,63.2,13.54
24W17,62.4,13.3
24W16,62.1,13.17
24W15,63.2,13.33
24W14,62.8,13.17
24W13,63.4,13.23
24W12,63.6,13.2
24W11,65.3,13.48
24W10,64.1,13.17
24W09,64.9,13.26
24W08,65.3,13.28
24W07,62.6,12.66
24W06,61.3,12.34
24W05,61.2,12.25
24W04,61.1,12.17
24W03,61.0,12.09
24W02,61.1,12.05
24W01,61.7,12.11
23W52,61.7,12.05
23W51,61.6,11.95
23W50,61.9,11.92
23W49,61.5,11.76
23W48,60.6,11.51
23W47,60.2,11.36
23W46,60.0,11.25
23W45,60.0,11.17
23W44,59.6,11.02
23W43,57.6,10.58
23W42,57.2,10.44
23W41,58.0,10.52
23W40,57.8,10.41
23W39,57.5,10.29
23W38,57.6,10.24
23W37,57.5,10.16
23W36,57.5,10.1
23W35,57.8,10.09
23W34,57.3,9.94
23W33,56.1,9.67
23W32,57.0,9.76
23W31,57.9,9.86
23W30,58.5,9.9
23W29,58.2,9.79
23W28,58.5,9.78
23W27,59.4,9.87
23W26,60.1,9.93
23W25,59.5,9.77
23W24,59.9,9.78
23W23,58.3,9.46
23W22,60.4,9.75
23W21,58.9,9.45
23W20,59.1,9.43
23W19,58.6,9.3
23W18,58.9,9.29
23W17,60.8,9.54
23W16,58.9,9.19
23W15,61.2,9.49
23W14,60.9,9.39
23W13,63.5,9.74
23W12,62.1,9.47
23W11,60.7,9.21
23W10,63.1,9.52
23W09,60.4,9.07
23W08,58.1,8.67
23W07,58.0,8.61
23W06,55.1,8.14
23W05,55.0,8.08
23W03,54.0,7.89
23W02,54.0,7.85
23W01,52.6,7.61
22W53,51.8,7.45
22W52,50.9,7.35
22W51,52.9,7.68
22W50,52.8,7.69
22W49,53.1,7.77
22W48,52.6,7.73
22W47,51.5,7.6
22W46,51.8,7.68
22W45,51.4,7.65
22W44,49.25,7.37
22W43,48.2,7.24
22W42,47.85,7.22
22W41,48.45,7.34
22W40,47.0,7.16
22W39,49.15,7.52
22W38,49.9,7.67
22W37,52.6,8.12
22W36,52.3,8.11
22W35,51.7,8.05
22W34,51.1,8.0
22W33,49.4,7.77
22W32,47.9,7.56
22W31,47.5,7.54
22W30,44.2,7.05
22W29,42.75,6.85
22W28,43.25,6.96
22W27,42.75,6.91
22W26,44.75,7.27
22W25,45.6,7.44
22W24,46.55,7.64
22W23,46.95,7.74
22W22,46.35,7.68
22W21,46.1,7.67
22W20,46.3,7.74
22W19,47.4,7.97
22W18,46.85,7.91
22W17,47.15,8.0
22W16,47.75,8.15
22W15,49.85,8.55
22W14,53.9,9.29
22W13,53.0,9.18
22W12,52.3,9.11
22W11,51.7,9.05
22W10,53.6,9.43
22W09,52.5,9.28
22W08,47.7,8.48
22W07,47.7,8.52
22W05,46.05,8.27
22W04,46.65,8.42
22W03,46.9,8.51
22W02,46.9,8.56
22W01,47.1,8.64
21W52,47.1,8.69
21W51,48.0,8.91
21W50,48.0,8.97
21W49,48.05,9.03
21W48,47.5,8.99
21W47,47.5,9.04
21W46,48.1,9.22
21W45,47.2,9.1
21W44,46.8,9.08
21W43,44.3,8.66
21W42,45.15,8.88
21W41,44.65,8.84
21W40,45.35,9.04
21W39,46.75,9.38
21W38,47.8,9.66
21W37,48.05,9.77
21W36,49.2,10.07
21W35,49.35,10.18
21W34,50.9,10.57
21W33,54.6,11.42
21W32,53.2,11.2
21W31,52.7,11.18
21W30,53.1,11.34
21W29,52.5,11.29
21W28,52.2,11.31
21W27,51.7,11.28
21W26,50.7,11.15
21W25,48.8,10.81
21W24,48.5,10.82
21W23,47.9,10.77
21W22,46.9,10.62
21W21,47.15,10.76
21W20,46.8,10.77
21W19,51.3,11.89
21W18,56.1,13.11
21W17,56.9,13.4
21W16,52.1,12.37
21W15,51.3,12.27
21W14,47.5,11.46
21W13,46.75,11.37
21W12,47.0,11.52
21W11,46.85,11.58
21W10,48.1,11.99
21W09,46.45,11.68
21W08,44.65,11.32
21W06,44.1,11.28
21W05,43.85,11.31
21W04,44.5,11.58
21W03,44.7,11.73
21W02,45.9,12.15
21W01,45.4,12.13
20W52,45.8,12.35
20W51,45.5,12.26
20W50,46.15,12.44
20W49,45.35,12.22
20W48,44.85,12.09
20W47,44.75,12.06
20W46,44.5,11.99
20W45,42.9,11.56
20W44,43.45,11.71
20W43,44.1,11.89
20W42,44.3,11.94
20W41,45.7,12.32
20W40,45.1,12.16
20W39,43.5,11.73
20W38,59.2,15.96
20W37,57.5,15.5
20W36,57.4,15.47
20W35,57.4,15.47
20W34,56.0,15.09
20W33,56.3,15.18
20W32,54.7,14.74
20W31,53.6,14.45
20W30,55.2,14.88
20W29,55.3,14.91
20W28,55.3,14.91
20W27,55.8,15.04
20W26,56.0,15.09
20W25,56.8,15.31
20W24,53.7,14.47
20W23,58.2,15.69
20W22,58.4,15.74
20W21,58.1,15.66
20W20,57.5,15.5
20W19,53.9,14.53
20W18,53.2,14.34
20W17,50.0,13.48
20W16,50.8,13.69
20W15,49.85,13.44
20W14,47.85,12.9
20W13,47.3,12.75
20W12,45.8,12.35
20W11,50.0,13.48
20W10,51.7,13.94
20W09,49.25,13.27
20W08,52.3,14.1
20W07,44.1,11.89
20W06,43.6,11.75
20W05,43.65,11.77
20W04,44.75,12.06
20W03,43.9,11.83
20W02,42.05,11.33
20W01,41.3,11.13
