Date,Price,PER
25W01,30.45,31.39
24W52,31.65,32.63
24W51,27.75,28.75
24W50,28.3,29.47
24W49,28.95,30.3
24W48,28.6,30.08
24W47,29.1,30.76
24W46,28.85,30.65
24W45,29.6,31.61
24W44,29.7,31.88
24W43,29.7,32.05
24W42,29.85,32.38
24W41,30.0,32.71
24W40,30.5,33.43
24W39,30.6,33.72
24W38,30.4,33.68
24W37,30.05,33.47
24W36,30.2,33.82
24W35,31.3,35.24
24W34,30.95,35.03
24W33,30.5,34.71
24W32,30.4,34.79
24W31,31.55,36.3
24W30,32.5,37.61
24W29,33.1,38.51
24W28,33.45,39.14
24W27,34.05,40.07
24W26,33.95,40.18
24W25,33.8,40.23
24W24,32.65,39.08
24W23,32.55,39.19
24W22,33.45,40.51
24W21,32.1,39.1
24W20,31.9,39.09
24W19,32.0,39.44
24W18,31.4,38.93
24W17,31.15,38.85
24W16,30.05,37.71
24W15,31.55,39.83
24W14,31.85,40.45
24W13,31.95,40.83
24W12,31.75,40.83
24W11,31.5,40.76
24W10,31.9,41.53
24W09,32.45,42.51
24W08,32.9,43.38
24W07,33.15,43.99
24W06,32.4,43.27
24W05,33.0,44.35
24W04,33.5,45.32
24W03,34.15,46.5
24W02,35.15,48.18
24W01,36.4,50.22
23W52,35.1,48.75
23W51,35.65,48.82
23W50,34.5,46.6
23W49,35.85,47.76
23W48,35.7,46.93
23W47,32.75,42.48
23W46,32.3,41.35
23W45,32.2,40.69
23W44,32.25,40.23
23W43,32.25,39.73
23W42,31.2,37.96
23W41,31.6,37.97
23W40,31.85,37.81
23W39,31.8,37.3
23W38,31.95,37.03
23W37,31.45,36.03
23W36,31.8,36.01
23W35,32.25,36.1
23W34,31.8,35.2
23W33,31.55,34.53
23W32,32.0,34.63
23W31,33.55,35.92
23W30,33.6,35.58
23W29,34.65,36.3
23W28,33.75,34.98
23W27,34.45,35.34
23W26,35.95,36.49
23W25,35.15,35.32
23W24,35.2,35.01
23W23,35.9,35.35
23W22,36.4,35.48
23W21,35.85,34.6
23W20,35.2,33.64
23W19,34.75,32.89
23W18,37.0,34.69
23W17,35.85,33.29
23W16,35.8,32.93
23W15,37.25,33.95
23W14,36.75,33.18
23W13,36.5,32.66
23W12,37.3,33.07
23W11,35.95,31.59
23W10,38.0,33.09
23W09,38.55,33.28
23W08,37.5,32.09
23W07,38.3,32.49
23W06,38.3,32.21
23W05,40.0,33.36
23W03,38.0,31.42
23W02,38.2,31.32
23W01,38.6,31.39
22W53,41.2,33.23
