Date,Price,PER
25W01,25.55,12.28
24W52,25.6,12.31
24W51,25.7,12.31
24W50,26.1,12.45
24W49,26.35,12.52
24W48,26.05,12.32
24W47,26.0,12.25
24W46,25.9,12.16
24W45,26.35,12.32
24W44,26.55,12.36
24W43,26.65,12.36
24W42,26.7,12.33
24W41,26.5,12.19
24W40,26.25,12.03
24W39,26.55,12.12
24W38,25.85,11.76
24W37,25.8,11.69
24W36,26.15,11.8
24W35,26.45,11.89
24W34,26.2,11.74
24W33,26.7,11.92
24W32,28.4,12.63
24W31,28.5,12.62
24W30,27.4,12.09
24W29,27.5,12.09
24W28,27.75,12.15
24W27,27.5,12.0
24W26,27.3,11.87
24W25,27.3,11.83
24W24,27.2,11.74
24W23,27.45,11.8
24W22,27.2,11.65
24W21,27.0,11.53
24W20,27.0,11.49
24W19,27.1,11.49
24W18,27.1,11.45
24W17,27.05,11.38
24W16,26.9,11.28
24W15,27.0,11.28
24W14,26.9,11.2
24W13,27.05,11.22
24W12,26.85,11.1
24W11,26.85,11.06
24W10,27.0,11.09
24W09,26.75,10.95
24W08,26.5,10.81
24W07,26.55,10.79
24W06,27.05,10.95
24W05,27.05,10.92
24W04,26.85,10.8
24W03,26.7,10.7
24W02,26.7,10.67
24W01,27.5,10.95
23W52,27.45,10.89
23W51,27.75,10.92
23W50,27.85,10.87
23W49,27.35,10.58
23W48,26.9,10.32
23W47,27.15,10.33
23W46,27.15,10.25
23W45,26.1,9.77
23W44,25.95,9.64
23W43,25.9,9.54
23W42,25.6,9.36
23W41,25.65,9.3
23W40,26.4,9.5
23W39,26.35,9.41
23W38,26.6,9.43
23W37,26.7,9.39
23W36,27.1,9.46
23W35,26.9,9.32
23W34,26.35,9.06
23W33,26.55,9.06
23W32,27.5,9.32
23W31,29.95,10.07
23W30,29.3,9.78
23W29,28.8,9.55
23W28,29.0,9.55
23W27,29.8,9.74
23W26,29.95,9.72
23W25,29.95,9.65
23W24,29.85,9.56
23W23,30.05,9.55
23W22,30.35,9.58
23W21,31.05,9.74
23W20,30.65,9.55
23W19,30.45,9.42
23W18,30.3,9.31
23W17,29.8,9.1
23W16,29.75,9.02
23W15,29.85,9.0
23W14,30.6,9.16
23W13,30.95,9.21
23W12,29.95,8.85
23W11,28.1,8.25
23W10,28.15,8.22
23W09,28.1,8.15
23W08,27.2,7.84
23W07,26.4,7.56
23W06,25.75,7.33
23W05,25.95,7.34
23W03,25.8,7.26
23W02,25.45,7.12
23W01,26.05,7.24
22W53,26.65,7.36
22W52,26.0,7.22
22W51,26.3,7.35
22W50,26.2,7.36
22W49,25.85,7.31
22W48,25.4,7.22
22W47,25.45,7.28
22W46,25.15,7.24
22W45,24.85,7.19
22W44,25.15,7.33
22W43,25.65,7.52
22W42,25.5,7.52
22W41,25.0,7.42
22W40,25.6,7.64
22W39,24.9,7.48
22W38,25.3,7.65
22W37,24.8,7.54
22W36,24.9,7.62
22W35,25.25,7.78
22W34,25.3,7.84
22W33,25.45,7.94
22W32,26.8,8.42
22W31,26.85,8.49
22W30,26.7,8.5
22W29,26.55,8.51
22W28,26.0,8.39
22W27,25.6,8.31
22W26,26.0,8.5
22W25,25.8,8.49
22W24,26.35,8.73
22W23,26.6,8.88
22W22,26.5,8.9
22W21,26.25,8.88
22W20,25.35,8.64
22W19,25.5,8.75
22W18,25.3,8.75
22W17,25.55,8.9
22W16,25.45,8.93
22W15,25.95,9.17
22W14,25.65,9.13
22W13,25.75,9.23
22W12,25.15,9.08
22W11,26.0,9.46
22W10,26.7,9.79
22W09,26.75,9.88
22W08,26.75,9.96
22W07,26.65,10.0
22W05,26.55,10.04
22W04,26.5,10.1
22W03,26.7,10.26
22W02,26.7,10.34
22W01,27.8,10.86
21W52,27.2,10.71
21W51,27.15,10.78
21W50,27.4,10.98
21W49,26.3,10.63
21W48,26.9,10.97
21W47,27.75,11.42
21W46,28.15,11.69
21W45,28.05,11.76
21W44,27.55,11.66
21W43,27.2,11.62
21W42,27.05,11.67
21W41,27.35,11.91
21W40,26.8,11.78
21W39,25.95,11.52
21W38,26.3,11.79
21W37,26.85,12.16
21W36,27.2,12.45
21W35,27.0,12.48
21W34,26.7,12.47
21W33,26.9,12.69
21W32,26.7,12.73
21W31,27.45,13.23
21W30,27.6,13.45
21W29,27.8,13.69
21W28,27.45,13.67
21W27,27.3,13.75
21W26,27.55,14.03
21W25,27.5,14.16
21W24,27.45,14.3
21W23,27.2,14.34
21W22,27.35,14.58
21W21,27.7,14.95
21W20,28.2,15.4
21W19,30.95,17.11
21W18,31.6,17.69
21W17,30.5,17.29
21W16,31.0,17.79
21W15,30.85,17.93
21W14,29.1,17.14
21W13,28.3,16.89
21W12,28.4,17.17
21W11,27.7,16.98
21W10,30.3,18.83
21W09,30.3,19.09
21W08,32.0,20.45
21W06,32.95,21.36
21W05,31.1,20.45
21W04,30.3,20.22
21W03,32.1,21.74
21W02,31.15,21.42
21W01,34.0,23.74
20W52,28.2,20.0
20W51,27.6,19.57
20W50,27.55,19.54
20W49,28.0,19.86
20W48,28.0,19.86
20W47,28.0,19.86
20W46,28.1,19.93
20W45,28.8,20.43
20W44,28.45,20.18
20W43,27.9,19.79
20W42,28.45,20.18
20W41,29.1,20.64
20W40,29.4,20.85
20W39,28.2,20.0
20W38,27.7,19.65
20W37,27.8,19.72
20W36,27.95,19.82
20W35,28.7,20.35
20W34,27.6,19.57
20W33,28.5,20.21
20W32,29.0,20.57
20W31,29.0,20.57
20W30,28.7,20.35
20W29,28.85,20.46
20W28,28.4,20.14
20W27,28.25,20.04
20W26,28.25,20.04
20W25,27.65,19.61
20W24,27.0,19.15
20W23,27.3,19.36
20W22,27.0,19.15
20W21,27.25,19.33
20W20,27.4,19.43
20W19,27.1,19.22
20W18,27.05,19.18
20W17,26.8,19.01
20W16,26.9,19.08
20W15,26.95,19.11
20W14,27.0,19.15
20W13,27.7,19.65
20W12,28.85,20.46
20W11,28.5,20.21
20W10,28.0,19.86
20W09,29.1,20.64
20W08,29.1,20.64
20W07,30.1,21.35
20W06,29.75,21.1
20W05,30.0,21.28
20W04,30.15,21.38
20W03,29.65,21.03
20W02,31.4,22.27
20W01,31.75,22.52
