Date,Price,PER
25W01,83.1,12.4
24W52,83.7,12.49
24W51,83.0,12.32
24W50,81.5,12.03
24W49,90.1,13.23
24W48,91.8,13.4
24W47,89.0,12.92
24W46,91.6,13.23
24W45,96.6,13.87
24W44,110.0,15.71
24W43,121.5,17.26
24W42,120.0,16.96
24W41,129.0,18.14
24W40,123.5,17.27
24W39,124.0,17.25
24W38,134.0,18.55
24W37,126.0,17.35
24W36,125.0,17.12
24W35,129.5,17.65
24W34,124.0,16.81
24W33,124.0,16.73
24W32,115.5,15.5
24W31,127.0,16.96
24W30,121.5,16.15
24W29,125.0,16.53
24W28,128.5,16.91
24W27,134.0,17.55
24W26,131.0,17.07
24W25,131.0,16.99
24W24,132.0,17.03
24W23,128.5,16.5
24W22,124.5,15.91
24W21,127.5,16.22
24W20,122.0,15.44
24W19,122.5,15.43
24W18,128.0,16.05
24W17,126.5,15.79
24W16,127.5,15.84
24W15,140.5,17.37
24W14,143.5,17.66
24W13,140.0,17.15
24W12,136.0,16.59
24W11,134.5,16.33
24W10,123.0,14.86
24W09,136.5,16.42
24W08,132.0,15.81
24W07,123.0,14.66
24W06,123.5,14.66
24W05,125.5,14.83
24W04,117.5,13.82
24W03,123.5,14.47
24W02,124.5,14.52
24W01,117.0,13.58
23W52,124.0,14.34
23W51,125.5,14.52
23W50,122.5,14.19
23W49,133.5,15.48
23W48,140.0,16.25
23W47,150.0,17.43
23W46,137.0,15.94
23W45,139.0,16.19
23W44,137.5,16.03
23W43,133.0,15.52
23W42,115.0,13.43
23W41,127.0,14.85
23W40,125.5,14.69
23W39,123.0,14.42
23W38,118.5,13.9
23W37,120.5,14.15
23W36,123.5,14.52
23W35,104.5,12.3
23W34,102.5,12.08
23W33,104.0,12.27
23W32,111.0,13.11
23W31,122.0,14.42
23W30,133.0,15.74
23W29,138.0,16.35
23W28,133.0,15.77
23W27,108.0,12.82
23W26,106.0,12.6
23W25,111.0,13.2
23W24,117.5,13.99
23W23,89.2,10.63
23W22,91.3,10.9
23W21,87.6,10.47
23W20,88.8,10.62
23W19,88.9,10.64
23W18,83.1,9.96
23W17,81.9,9.83
23W16,80.6,9.68
23W15,92.8,11.16
23W14,86.0,10.35
23W13,86.4,10.41
23W12,91.8,11.07
23W11,91.8,11.09
23W10,93.4,11.29
23W09,95.0,11.5
23W08,91.1,11.04
23W07,81.5,9.89
23W06,76.8,9.33
23W05,80.4,9.77
23W03,68.9,8.38
23W02,65.7,8.0
23W01,66.5,8.11
22W53,63.0,7.69
22W52,65.2,8.07
22W51,66.8,8.38
22W50,69.4,8.83
22W49,69.5,8.96
22W48,67.0,8.77
22W47,68.3,9.06
22W46,65.6,8.83
22W45,62.4,8.53
22W44,53.9,7.48
22W43,54.5,7.68
22W42,58.7,8.4
22W41,61.4,8.93
22W40,57.5,8.49
22W39,63.5,9.53
22W38,69.8,10.65
22W37,68.4,10.62
22W36,72.8,11.5
22W35,77.5,12.45
22W34,65.6,10.73
22W33,66.1,11.01
22W32,65.6,11.13
22W31,64.4,11.13
22W30,63.3,11.15
22W29,61.7,11.08
22W28,50.3,9.21
22W27,53.0,9.91
22W26,54.2,10.34
22W25,59.3,11.56
22W24,66.5,13.24
22W23,58.8,11.97
22W22,40.3,8.39
22W21,37.25,7.93
22W20,36.65,7.99
22W19,34.65,7.74
22W18,36.1,8.27
22W17,41.9,9.84
22W16,37.45,9.03
22W15,38.45,9.52
22W14,39.2,9.97
22W13,37.85,9.91
22W12,37.6,10.13
22W11,37.3,10.35
22W10,41.2,11.79
22W09,39.5,11.67
22W08,40.1,12.25
22W07,37.05,11.7
22W05,34.05,11.14
22W04,35.6,12.08
22W03,40.7,14.34
22W02,39.85,14.61
22W01,38.5,14.7
21W52,41.3,16.45
21W51,40.1,16.01
21W50,34.05,13.63
21W49,34.2,13.72
21W48,32.3,12.98
21W47,34.95,14.08
21W46,32.5,13.12
21W45,37.2,15.05
21W44,35.0,14.19
21W43,32.45,13.19
21W42,27.85,11.34
21W41,27.45,11.21
21W40,26.0,10.64
21W39,27.0,11.07
21W38,29.75,12.23
21W37,31.0,12.77
21W36,27.8,11.48
21W35,25.65,10.61
21W34,20.3,8.42
21W33,21.2,8.81
21W32,23.25,9.69
21W31,23.05,9.63
21W30,25.35,10.61
21W29,23.65,9.92
21W28,20.9,8.79
21W27,20.85,8.79
21W26,21.2,8.96
21W25,21.9,9.27
21W24,21.95,9.32
21W23,21.9,9.32
21W22,22.0,9.38
21W21,21.5,9.19
21W20,19.5,8.35
21W19,22.9,9.83
21W18,26.05,11.21
21W17,28.45,12.27
21W16,29.65,12.82
21W15,23.35,10.12
21W14,22.35,9.71
21W13,21.95,9.56
21W12,21.65,9.45
21W11,21.3,9.32
21W10,21.2,9.3
21W09,22.2,9.76
21W08,21.35,9.41
21W06,21.6,9.55
21W05,21.3,9.44
21W04,21.2,9.41
21W03,22.35,9.95
21W02,21.75,9.71
21W01,22.1,9.89
20W52,21.95,9.84
20W51,21.85,9.8
20W50,22.1,9.91
20W49,23.15,10.38
20W48,24.0,10.76
20W47,23.45,10.52
20W46,21.65,9.71
20W45,21.5,9.64
20W44,20.25,9.08
20W43,20.9,9.37
20W42,20.95,9.39
20W41,21.6,9.69
20W40,20.4,9.15
20W39,20.55,9.22
20W38,22.4,10.04
20W37,21.9,9.82
20W36,22.45,10.07
20W35,22.35,10.02
20W34,20.75,9.3
20W33,22.4,10.04
20W32,22.8,10.22
20W31,23.4,10.49
20W30,23.4,10.49
20W29,23.6,10.58
20W28,24.35,10.92
20W27,23.55,10.56
20W26,23.8,10.67
20W25,23.05,10.34
20W24,22.5,10.09
20W23,23.9,10.72
20W22,23.75,10.65
20W21,23.65,10.61
20W20,23.8,10.67
20W19,25.9,11.61
20W18,24.4,10.94
20W17,22.95,10.29
20W16,23.6,10.58
20W15,23.6,10.58
20W14,20.85,9.35
20W13,19.7,8.83
20W12,16.2,7.26
20W11,19.8,8.88
